direction_true,direction_pred,density_true,density_pred,burn_true,burn_pred,n,ticks_included
4,8,64,45,93.49619842951516,93.86058032554848,99,no
8,4,45,64,93.21949128322376,92.9889022195561,99,no
4,4,5,4,0.1929880990672242,0.16142050040355124,99,no
8,4,23,43,1.2459974940832521,1.2958963282937366,99,no
8,4,62,83,99.87178829683576,99.87715223525348,99,no
4,4,83,83,99.90013827008757,99.87715223525348,99,no
4,4,67,69,96.2051452439719,97.24798293610311,99,no
8,4,14,13,0.5361624458133698,0.5182596119079185,99,no
4,8,54,32,3.01174521463862,3.0032708890871245,99,no
4,8,35,19,0.8060843428363239,0.8142365483085705,99,no
4,4,11,24,0.5890148726255338,0.591210668068055,99,no
4,8,32,8,0.569743615373082,0.5598880223955209,99,no
8,4,5,27,0.7777057679844459,0.7783936784998231,99,no
4,8,17,8,0.5709472107824785,0.5598880223955209,99,no
4,4,64,64,93.07329192546584,92.9889022195561,99,no
4,8,71,51,98.58696871145004,98.4763507197607,99,no
8,4,65,86,99.9436964504284,99.94811451866951,99,no
8,8,85,90,100,100,99,no
4,8,91,75,99.9930166378603,99.99361185639452,99,no
8,8,74,73,99.99785066414478,99.9978220625068,99,no
4,4,80,79,99.75112987038844,99.72161704187847,99,no
4,4,63,64,92.06826041955924,92.9889022195561,99,no
8,4,8,2,0.23842638585336776,0.24590163934426232,99,no
8,4,18,10,0.7423773751657092,0.7260406582768635,99,no
8,8,83,81,100,100,99,no
8,4,2,7,0.392156862745098,0.37929495760821064,99,no
4,8,78,56,99.66971803706498,99.65992178200986,99,no
8,8,91,89,100,100,99,no
4,4,8,7,0.40184850311432585,0.37929495760821064,99,no
8,8,85,89,100,100,99,no
8,8,71,69,99.97532470445726,99.97926076136048,99,no
8,4,14,23,0.6286432735169734,0.6337488683055923,99,no
8,8,78,76,99.9979586837593,99.9978977905779,99,no
4,8,49,30,1.81824095758522,1.9183760229567437,99,no
4,4,19,15,0.4980906524987548,0.49542272482498656,99,no
8,8,51,51,98.63381160324391,98.4763507197607,99,no
8,4,17,10,0.714487167434427,0.7260406582768635,99,no
8,8,53,53,99.13813886210222,99.2908227657912,99,no
8,8,59,59,99.80803028254698,99.8022055436638,99,no
8,4,73,92,99.9956490525812,99.99653757595692,99,no
8,8,54,53,99.327056462324,99.2908227657912,99,no
8,4,1,21,0.46511627906976744,0.4625066343164759,99,no
4,4,34,33,0.8394642520279192,0.8459418958766375,99,no
4,8,54,36,3.825136612021858,3.795730356984675,99,no
8,4,58,79,99.69942891493838,99.72161704187847,99,no
8,8,22,17,0.9232121922626024,0.9104704097116844,99,no
4,8,87,66,99.9651836106428,99.96385803435896,99,no
4,8,22,8,0.5565996819430389,0.5598880223955209,99,no
8,4,63,84,99.9115558587926,99.9242295088178,99,no
4,8,21,8,0.542647508407215,0.5598880223955209,99,no
8,4,44,62,89.97009263987161,89.31722581307069,99,no
4,8,7,3,0.315955766192733,0.3184713375796179,99,no
8,4,31,43,1.312065860560844,1.2958963282937366,99,no
8,8,42,42,83.42402521859871,82.84003486565355,99,no
8,4,16,10,0.7344913151364765,0.7260406582768635,99,no
8,4,10,13,0.5155469631061704,0.5182596119079185,99,no
8,8,99,93,100,100,99,no
4,8,58,39,18.312101910828023,23.01629653955092,99,no
8,8,67,66,99.97144692697552,99.96385803435896,99,no
4,8,54,36,3.600567577155019,3.795730356984675,99,no
4,4,1,21,0.46511627906976744,0.4625066343164759,99,no
4,4,68,69,97.4822918858265,97.24798293610311,99,no
8,8,95,81,100,100,99,no
8,4,78,92,99.99590306655467,99.99653757595692,99,no
8,4,25,43,1.2975560594608213,1.2958963282937366,99,no
4,4,78,78,99.6183907107728,99.6255907686642,99,no
4,8,75,54,99.39083924098992,99.40095021689731,99,no
4,8,27,3,0.6755962871577958,0.6774361646690985,99,no
8,8,5,6,0.4360012457178449,0.4432855280312908,99,no
4,4,71,71,98.35461247976984,98.4112716568167,99,no
4,4,67,69,96.44622991347345,97.24798293610311,99,no
8,8,60,59,99.7718348721214,99.8022055436638,99,no
4,8,45,26,1.1272198787706922,1.0272716155069097,99,no
4,4,68,69,96.86279124499885,97.24798293610311,99,no
8,8,60,59,99.77289122825768,99.8022055436638,99,no
8,4,24,39,0.9731080281412322,0.98584635523194,99,no
8,8,86,90,100,100,99,no
8,4,5,13,0.538998097653773,0.5182596119079185,99,no
4,4,97,97,100,100,99,no
8,4,29,49,2.322374227714034,2.461257976298997,99,no
8,8,24,26,1.1247849675797277,1.0272716155069097,99,no
8,4,55,78,99.51709090909092,99.55855303494788,99,no
4,4,85,84,99.92135126025242,99.9242295088178,99,no
4,4,19,13,0.5302137687258037,0.5182596119079185,99,no
4,4,76,78,99.50144538941724,99.55855303494788,99,no
8,4,32,52,3.3277460067047917,3.268735434809273,99,no
4,4,47,47,1.459507161767701,1.477765726681128,99,no
