direction_true,direction_pred,density_true,density_pred,density_pred_lwr,density_pred_upr,burn_true,burn_pred,n,ticks_included
4,8,73,79.18665914478505,49.64852680270492,108.72479148686519,98.80936747647188,100,99,no
4,4,95,79.78495180815439,50.236730692425894,109.33317292388288,100,99.7785315243416,99,no
8,4,28,19.37880140651133,-10.118586898408186,48.87618971143084,1.8085226630496216,0.5294167876355563,99,no
4,4,93,79.78495180815439,50.236730692425894,109.33317292388288,100,99.81900272490402,99,no
4,8,63,75.32545781247381,45.84786794209559,104.80304768285204,91.125382417638,99.99787978373794,99,no
4,4,27,29.92270279930693,0.5539007497076902,59.29150484890617,0.7716139591979891,0.7700946574683138,99,no
4,4,39,30.0741254469083,0.7068172625323506,59.441433631284255,1.0729526519000203,0.7387329931972789,99,no
4,8,13,29.770329828234857,0.4000120679202972,59.14064758854941,0.468384074941452,2.267525416511418,99,no
8,8,41,45.0000890599275,15.70359344468853,74.29658467516646,52.79617509895363,93.70621948630864,99,no
8,8,4,18.588907018200352,-10.920281474901,48.09809551130171,0.23659305993690852,0.6225288129889796,99,no
4,4,38,29.98803017204886,0.6198741270949739,59.356186217002744,0.901618720120775,0.7700946574683138,99,no
8,8,44,64.3871385082759,35.006192618611074,93.76808439794073,91.37737961926092,99.93289091044664,99,no
4,8,77,79.52938530301486,49.98549688431426,109.07327372171547,99.49140978726044,99.99600543261164,99,no
8,8,3,18.70879932859964,-10.798576732344912,48.21617538954419,0.4751847940865892,0.6225288129889796,99,no
8,4,91,68.72000394817518,39.29240157023608,98.14760632611427,100,97.5493485756601,99,no
4,8,70,78.78346248496398,49.25202218316579,108.31490278676216,98.00698582288884,100,99,no
4,8,65,75.47911004192798,45.99926240852968,104.95895767532627,91.43115809048425,99.99787910922588,99,no
4,8,4,29.69468079847159,0.32360588281874314,59.065755714124435,0.31783869686134286,2.267525416511418,99,no
4,4,52,31.39021380518001,2.035368966650985,60.74505864370904,3.69203474856234,0.7849776820070802,99,no
4,8,4,29.639960601452067,0.26833608143868304,59.01158512146545,0.20894274968658588,2.898550724637681,99,no
8,4,94,68.72000394817518,39.29240157023608,98.14760632611427,100,97.7954388389772,99,no
4,8,11,29.716979306757647,0.34612789262741117,59.08783072088788,0.36221385105766446,2.158388403325517,99,no
8,4,99,68.72000394817518,39.29240157023608,98.14760632611427,100,97.7954388389772,99,no
4,8,11,29.7737357280419,0.40345198414648564,59.14401947193731,0.47516198704103674,1.7630502894163878,99,no
8,8,2,18.62595382765869,-10.882673806515626,48.13458146183301,0.3103180760279286,0.8836896145430062,99,no
8,4,37,22.116355195557254,-7.342709963911119,51.57542035502563,7.256392536281962,0.5465675557498907,99,no
8,8,71,68.71774694202593,39.29017149246987,98.14532239158198,99.99550844412504,99.97228381374724,99,no
4,8,8,29.684047157125605,0.3128655644659517,59.05522874978526,0.29667721518987344,1.7630502894163878,99,no
4,4,98,79.78495180815439,50.236730692425894,109.33317292388288,100,99.77511990288365,99,no
8,8,82,68.72000394817518,39.29240157023608,98.14760632611427,100,99.9884310141373,99,no
8,8,53,68.32142220928694,38.8985329598181,97.74431145875577,99.20680227142986,99.94829612220916,99,no
8,8,59,68.59782378765595,39.171675215082075,98.02397236022983,99.75685532892072,99.98149732867682,99,no
4,8,74,79.39978667462331,49.85808217264963,108.941491176597,99.23350199160296,100,99,no
4,8,2,29.656834285846642,0.2853794154742211,59.02828915621906,0.2425222312045271,1.7630502894163878,99,no
8,4,40,25.547707110105968,-3.8689807784994557,54.96439499871139,14.084955611290258,0.814152791380999,99,no
8,8,77,68.72000394817518,39.29240157023608,98.14760632611427,100,99.98369172704612,99,no
8,4,29,19.24740633307769,-10.251921853587397,48.74673451974278,1.547039851309244,0.5451190875545119,99,no
8,8,2,18.667853627538896,-10.840140556878936,48.17584781195673,0.3937007874015748,0.8142365483085705,99,no
8,4,36,21.428669296748154,-8.039646687866565,50.89698528136287,5.887862973370801,0.6025027035377722,99,no
4,4,99,79.78495180815439,50.236730692425894,109.33317292388288,100,99.80139421262736,99,no
8,8,67,68.69845695383711,39.27111154206087,98.12580236561334,99.95712039639812,99.98149433263936,99,no
8,8,68,68.70233393449388,39.27494230480533,98.12972556418242,99.9648357831071,99.97926076136048,99,no
4,8,9,29.771664317963808,0.40135988660793487,59.14196874931968,0.471039776692254,2.267525416511418,99,no
4,4,92,79.78233924784936,50.234162598483636,109.3305158972151,99.99480087345326,99.81900272490402,99,no
4,4,33,29.911878029526797,0.5429687146505664,59.280787344403024,0.7500721223194537,0.7528763056041567,99,no
8,8,66,68.68348771759099,39.25632068008797,98.11065475509402,99.92733086258266,99.98616937900512,99,no
8,4,40,27.727070899312338,-1.6659819751050904,57.120123773729766,18.421999280546785,0.7843801139890525,99,no
4,4,96,79.78495180815439,50.236730692425894,109.33317292388288,100,99.77708337479848,99,no
4,4,30,29.876749039964462,0.507491188517502,59.246006891411426,0.6801636643817418,0.7700946574683138,99,no
4,8,15,29.789531468608832,0.41940540295377104,59.15965753426389,0.5065963060686016,1.7630502894163878,99,no
8,8,1,18.813022351235922,-10.692784364338621,48.318829066810466,0.6825938566552902,0.9803093044874504,99,no
8,8,61,68.6492680657693,39.222508340295704,98.07602779124291,99.85923203253304,99.98616937900512,99,no
4,8,10,29.856361112379478,0.4869006747117517,59.2258215500472,0.6395906619763352,1.6766594152915582,99,no
8,8,1,18.86259704837635,-10.642465220611772,48.36765931736447,0.78125,0.8836896145430062,99,no
4,4,30,29.927419763947817,0.5586644361498934,59.29617509174574,0.7810009563277016,0.7387329931972789,99,no
4,4,41,30.173074375547724,0.8067357004293463,59.5394130506661,1.2698660018697414,0.7700946574683138,99,no
4,8,10,29.67079926625972,0.29948468515593163,59.04211384736351,0.2703132453490221,1.9183760229567437,99,no
4,8,79,79.63613045666226,50.090436557749115,109.1818243555754,99.70383801752796,99.99601498366142,99,no
8,4,22,18.957071336229653,-10.546575864044993,48.4607185365043,0.969258589511754,0.4943857885034356,99,no
8,8,9,18.78617030351331,-10.720040186087374,48.29238079311399,0.629156929714183,0.8142365483085705,99,no
4,4,86,79.75700513307362,50.20925948874942,109.30475077739783,99.9443847095028,99.81900272490402,99,no
4,4,29,29.8202421283779,0.45042224185538515,59.19006201490041,0.5677120652593287,0.7700946574683138,99,no
4,8,72,79.21602127941392,49.67739823682567,108.75464432200218,98.86779960273672,100,99,no
8,8,80,68.72000394817518,39.29240157023608,98.14760632611427,100,99.98149433263936,99,no
4,8,6,29.69286159068729,0.3217684290064433,59.06395475236813,0.3142183817753339,2.158388403325517,99,no
8,4,32,19.593740123745704,-9.90049470031174,49.08797494780315,2.236261532290414,0.6463453558889243,99,no
4,4,85,79.75013505488094,50.202506231519685,109.2977638782422,99.93071290799796,99.7785315243416,99,no
8,8,66,68.6872021109215,39.259990823703866,98.11441339813913,99.93472269232628,99.9884310141373,99,no
4,4,97,79.78495180815439,50.236730692425894,109.33317292388288,100,99.7190731406029,99,no
4,4,38,30.047074049736203,0.6794998953099274,59.414648204162475,1.0191190095173923,0.8186264086753137,99,no
4,8,64,76.565882469533,47.06970692817033,106.06205801089565,93.59388993929744,100,99,no
4,4,43,30.193516910102694,0.8273778748847214,59.55965594532067,1.310547674894821,0.7492826017642683,99,no
4,4,45,30.64029952538489,1.2784674703252144,60.00213158044457,2.199667574353715,0.7175439495669109,99,no
8,8,15,18.801173278560327,-10.704811564143615,48.307158121264266,0.6590136054421769,1.148076761920724,99,no
4,4,59,38.02341488867117,8.71714039521827,67.32968938212407,16.89243887959415,1.081467766369298,99,no
8,4,88,68.72000394817518,39.29240157023608,98.14760632611427,100,97.56153935051428,99,no
8,4,89,68.72000394817518,39.29240157023608,98.14760632611427,100,97.56153935051428,99,no
8,8,55,68.45537729154749,39.03091356315958,97.87984101993541,99.47337962962963,99.98366546880104,99,no
8,4,18,18.803672619215767,-10.702274644680692,48.30961988311223,0.6639874191857418,0.46272926131583375,99,no
8,8,76,68.71789517378653,39.29031795575834,98.14547239181472,99.99580343279196,99.97926076136048,99,no
8,4,87,68.72000394817518,39.29240157023608,98.14760632611427,100,97.3889555822329,99,no
4,4,32,29.917847762363817,0.5489976108301846,59.28669791389745,0.7619521912350598,0.7528763056041567,99,no
4,4,92,79.78495180815439,50.236730692425894,109.33317292388288,100,99.77708337479848,99,no
4,4,48,30.581354830085413,1.2189607105767344,59.943748949594095,2.08236466290269,0.7754743317996174,99,no
4,8,82,79.71859071643607,50.171497962346265,109.26568347052587,99.8679380862675,100,99,no
8,8,59,68.62301735195953,39.196569659678715,98.04946504424035,99.80699179035504,99.98149433263936,99,no
4,8,5,29.72554838637881,0.3547827902672971,59.09631398249033,0.37926675094816686,1.9183760229567437,99,no
4,8,76,79.49143800800913,49.94818997432749,109.03468604169076,99.41589275959154,100,99,no
8,4,29,19.477613640588835,-10.018321882153579,48.97354916333125,2.0051639839586883,0.5294167876355563,99,no
8,8,48,67.10157680117254,37.69258220247244,96.51057139987265,96.77924849131465,99.97622670216812,99,no
8,4,91,68.72000394817518,39.29240157023608,98.14760632611427,100,97.80420226275687,99,no
4,8,3,29.891544305085752,0.5224333277141895,59.260655282457314,0.7096069868995634,2.072178196615978,99,no
4,8,71,78.77169171417779,49.24044548335307,108.30293794500251,97.98356139637808,100,99,no
8,8,58,68.60501859453404,39.17878463373531,98.03125255533277,99.7711733568593,99.97926076136048,99,no
8,4,28,19.244448638196552,-10.254923320852356,48.74382059724546,1.541153889578864,0.5987014082131714,99,no
4,4,53,31.29764687724606,1.941955970874151,60.65333778361797,3.507821901323706,0.5724600309437855,99,no
4,8,63,75.57289543931651,46.09166354378164,105.05412733485139,91.61779575328616,99.9979075120318,99,no
8,4,94,68.72000394817518,39.29240157023608,98.14760632611427,100,97.7954388389772,99,no
8,8,54,68.40629298756915,38.98240730271108,97.83017867242721,99.37569939336828,99.98366546880104,99,no
4,4,95,79.7841100152622,50.235903227431955,109.33231680309245,99.99832478976111,99.7867038772052,99,no
8,4,96,68.72000394817518,39.29240157023608,98.14760632611427,100,97.3889555822329,99,no
8,8,48,67.26275270701467,37.85196804286855,96.67353737116079,97.09999665898232,99.98089004610276,99,no
8,4,88,68.72000394817518,39.29240157023608,98.14760632611427,100,97.56153935051428,99,no
4,4,37,29.958142850473468,0.5896915432622585,59.32659415768468,0.8421414453897053,0.7492826017642683,99,no
4,4,52,30.340027736130065,0.975312920644722,59.70474255161541,1.6021115953594007,0.8186264086753137,99,no
4,8,76,79.47810581911014,49.935082593767966,109.02112904445232,99.38936103242052,100,99,no
8,8,41,55.799303325029506,26.480907124084073,85.11769952597494,74.28715521589014,99.53702388729512,99,no
4,8,76,79.50492549543088,49.961449939024966,109.0484010518368,99.44273353864205,100,99,no
4,8,80,79.66734802686727,50.121124976558434,109.21357107717611,99.76596255400864,99.99800911823846,99,no
4,4,87,79.7646926880116,50.21681629249014,109.31256908353308,99.9596833308899,99.7190731406029,99,no
8,4,26,19.24684231572447,-10.252494217752002,48.746178849200945,1.5459174283786272,0.5987014082131714,99,no
4,8,78,79.61855092601961,50.07315478083679,109.16394707120243,99.66885386643771,100,99,no
8,4,25,19.155011119497303,-10.345686668689801,48.65570890768441,1.3631687242798354,0.6632653061224489,99,no
4,4,30,30.036447698452047,0.668768957588739,59.404126439315355,0.9979720354360124,0.7492826017642683,99,no
4,8,61,71.6882391974109,42.26041497521203,101.11606341960976,83.88713424342879,99.98675847457628,99,no
8,8,56,68.43515956270062,39.010934085833725,97.85938503956751,99.4331453312824,99.98366546880104,99,no
4,8,77,79.54735829995735,50.00316630940132,109.09155029051338,99.52717695609796,99.99600543261164,99,no
4,8,79,79.64707229746466,50.10119298828621,109.1929516066431,99.72561283163522,99.99601498366142,99,no
4,4,55,31.056414262564314,1.6984967540313463,60.41433177109728,3.027756852291824,0.5724600309437855,99,no
4,4,43,30.109969524044892,0.7430131521689454,59.47692589592084,1.1442841701144284,0.7528763056041567,99,no
4,4,48,30.329037441595762,0.9642161917344012,59.69385869145712,1.5802403558860634,0.7492826017642683,99,no
4,4,19,29.84121363508597,0.47160253834287147,59.21082473182907,0.6094464195022855,0.7387329931972789,99,no
4,4,26,29.914987863249195,0.5461093709349925,59.2838663555634,0.7562608480039673,0.8186264086753137,99,no
4,4,27,29.956106218428793,0.5876347734454228,59.324577663412164,0.8380884450784594,0.7492826017642683,99,no
4,8,64,76.51679250061208,47.021368051232926,106.01221694999124,93.49619842951516,100,99,no
8,8,45,65.31279934138517,35.922733939769365,94.70286474300099,93.21949128322376,99.93382839497096,99,no
4,8,5,29.63194339192389,0.26023821237453504,59.00364857147325,0.1929880990672242,1.6766594152915582,99,no
8,4,23,19.09613259400831,-10.405440338167914,48.597705526184534,1.2459974940832521,0.6632653061224489,99,no
8,8,62,68.65557758668629,39.228742807027714,98.08241236634487,99.87178829683576,99.98616937900512,99,no
4,4,83,79.73477130394564,50.187403640259454,109.28213896763182,99.90013827008757,99.75485799701046,99,no
4,8,67,77.87803786601211,48.36131128325344,107.39476444877077,96.2051452439719,99.99795930861376,99,no
8,8,14,18.73944058938892,-10.767473489035407,48.24635466781325,0.5361624458133698,1.0442105263157897,99,no
4,4,54,31.04836841706023,1.6903761035939553,60.40636073052651,3.01174521463862,0.7736448406599037,99,no
4,4,35,29.940024161882537,0.5713936225436775,59.3086547012214,0.8060843428363239,0.7387329931972789,99,no
4,8,11,29.83094678586416,0.4612335032182173,59.2006600685101,0.5890148726255338,2.898550724637681,99,no
4,4,32,29.821262982003436,0.4514532644619287,59.19107269954495,0.569743615373082,0.7528763056041567,99,no
8,8,5,18.860816072323473,-10.644272918343667,48.36590506299061,0.7777057679844459,0.5777926645453023,99,no
4,4,17,29.821867788515,0.4520640953391961,59.191671481690804,0.5709472107824785,0.7387329931972789,99,no
4,8,64,76.30428204615707,46.81209428839449,105.79646980391965,93.07329192546584,100,99,no
4,8,71,79.07490379892849,49.53863493817262,108.61117265968436,98.58696871145004,100,99,no
8,8,65,68.6917114230134,39.26444640624017,98.11897643978664,99.9436964504284,99.98369172704612,99,no
8,4,85,68.72000394817518,39.29240157023608,98.14760632611427,100,97.0742023192582,99,no
4,4,91,79.7814426697332,50.233281279496026,109.32960405997036,99.9930166378603,99.80139421262736,99,no
8,8,74,68.71892390723232,39.29133441562293,98.14651339884172,99.99785066414478,99.98147075854082,99,no
4,8,80,79.65989460558683,50.113797940873,109.20599127030066,99.75112987038844,99.99601498366142,99,no
4,8,63,75.79925386612958,46.314661647096315,105.28384608516284,92.06826041955924,100,99,no
8,8,8,18.58982826419667,-10.919346273131712,48.099002801525046,0.23842638585336776,1.0442105263157897,99,no
8,4,18,18.843063560264213,-10.662291880476662,48.348419001005084,0.7423773751657092,0.46272926131583375,99,no
8,4,83,68.72000394817518,39.29240157023608,98.14760632611427,100,97.3889555822329,99,no
8,8,2,18.66707780563204,-10.840928099336537,48.17508371060062,0.392156862745098,0.8836896145430062,99,no
4,8,78,79.61898517162939,50.073581673370825,109.16438866988796,99.66971803706498,99.99601498366142,99,no
8,4,91,68.72000394817518,39.29240157023608,98.14760632611427,100,97.85625374579318,99,no
4,8,8,29.736895713434016,0.36624369819430314,59.10754772867373,0.40184850311432585,2.158388403325517,99,no
8,4,85,68.72000394817518,39.29240157023608,98.14760632611427,100,97.85625374579318,99,no
8,8,71,68.70760461588922,39.280150140902265,98.13505909087618,99.97532470445726,99.98369172704612,99,no
8,8,14,18.78591219135174,-10.720302181340525,48.29212656404401,0.6286432735169734,0.8142365483085705,99,no
8,8,78,68.71897818707231,39.29138804784692,98.1465683262977,99.9979586837593,99.98149732867682,99,no
4,4,49,30.448632708027883,1.0849661656510072,59.81229925040476,1.81824095758522,0.8186264086753137,99,no
4,4,19,29.785257378973753,0.4150886612242992,59.155426096723204,0.4980906524987548,0.7700946574683138,99,no
8,8,51,68.03349448500563,38.61395689137846,97.45303207863282,98.63381160324391,99.97662295158614,99,no
8,4,17,18.82904873508874,-10.676517174651977,48.33461464482946,0.714487167434427,0.5294167876355563,99,no
8,8,53,68.28691885646325,38.86443359292554,97.70940412000095,99.13813886210222,99.94829612220916,99,no
8,8,59,68.62353919412925,39.1970853024903,98.0499930857682,99.80803028254698,99.98616937900512,99,no
8,8,73,68.71781759775392,39.29024130524445,98.14539389026339,99.9956490525812,99.9884310141373,99,no
8,8,54,68.38184992206114,38.9582516100578,97.80544823406447,99.327056462324,99.98366546880104,99,no
8,8,1,18.70373990132334,-10.80371248933917,48.211192291985846,0.46511627906976744,0.8836896145430062,99,no
4,4,34,29.956797561213243,0.5883329523266525,59.32526217009983,0.8394642520279192,0.8186264086753137,99,no
4,4,54,31.4570974714792,2.1028610770771117,60.811333865881295,3.825136612021858,0.7175439495669109,99,no
8,8,58,68.56896702329726,39.143160644877646,97.99477340171688,99.69942891493838,99.9884310141373,99,no
8,4,22,18.93393302856179,-10.57006030624305,48.43792636336663,0.9232121922626024,0.4943857885034356,99,no
4,4,87,79.76745657775727,50.219533165903854,109.31537998961069,99.9651836106428,99.7785315243416,99,no
4,4,22,29.81465815743867,0.44478263763586057,59.18453367724148,0.5565996819430389,0.7492826017642683,99,no
8,8,63,68.67556078056742,39.248488152237286,98.10263340889756,99.9115558587926,99.97228381374724,99,no
4,4,21,29.807647192342735,0.43770179828631584,59.17759258639916,0.542647508407215,0.8186264086753137,99,no
8,8,44,63.679977013536224,34.30568698460293,93.05426704246952,89.97009263987161,99.93289091044664,99,no
4,8,7,29.693734626094805,0.3226502208811155,59.064819031308495,0.315955766192733,2.267525416511418,99,no
8,4,31,19.12933193819152,-10.371747306968302,48.63041118335134,1.312065860560844,0.4943857885034356,99,no
8,8,42,60.39057912235217,31.043702719195046,89.73745552550929,83.42402521859871,99.8801725515258,99,no
8,4,16,18.839100816289772,-10.666314124748983,48.34451575732852,0.7344913151364765,0.4943857885034356,99,no
8,8,10,18.729081312440073,-10.77798889835822,48.23615152323836,0.5155469631061704,1.148076761920724,99,no
8,4,99,68.72000394817518,39.29240157023608,98.14760632611427,100,97.46773857238838,99,no
4,4,58,38.7367953475948,9.434325395194342,68.03926529999526,18.312101910828023,0.8951929365598431,99,no
8,8,67,68.70565603328993,39.27822479408468,98.13308727249517,99.97144692697552,99.98149433263936,99,no
4,4,54,31.34425156535308,1.9889872067558585,60.6995159239503,3.600567577155019,0.7954428820691778,99,no
4,8,1,29.768687761302548,0.39835359861435293,59.13902192399074,0.46511627906976744,1.6766594152915582,99,no
4,8,68,78.51980386078282,48.99269303982725,108.04691468173837,97.4822918858265,100,99,no
8,4,95,68.72000394817518,39.29240157023608,98.14760632611427,100,97.5493485756601,99,no
8,8,78,68.71794523973725,39.29036742439689,98.1455230550776,99.99590306655467,99.98369172704612,99,no
8,4,25,19.12204076532874,-10.379146852110143,48.62322838276762,1.2975560594608213,0.46272926131583375,99,no
4,8,78,79.59319319791445,50.048226261790774,109.13816013403812,99.6183907107728,100,99,no
4,8,75,79.47884861869316,49.9358128706852,109.02188436670113,99.39083924098992,100,99,no
4,4,27,29.87445393359879,0.5051732878354827,59.2437345793621,0.6755962871577958,0.7492826017642683,99,no
8,8,5,18.689109601458362,-10.818563587760295,48.19678279067702,0.4360012457178449,0.8142365483085705,99,no
4,8,71,78.95814482757899,49.42381581582457,108.49247383933341,98.35461247976984,99.99798004282307,99,no
4,8,67,77.99918287604945,48.480512808725656,107.51785294337324,96.44622991347345,99.99590968586386,99,no
8,8,60,68.60535100585341,39.17911309931435,98.03158891239246,99.7718348721214,99.98616937900512,99,no
4,4,45,30.101394720220195,0.734354248956695,59.46843519148369,1.1272198787706922,0.7528763056041567,99,no
4,8,68,78.20850488226887,48.686458388063066,107.73055137647466,96.86279124499885,100,99,no
8,8,60,68.60588182465244,39.17963761714271,98.03212603216218,99.77289122825768,99.98149433263936,99,no
8,4,24,18.95900567855997,-10.544612598072106,48.46262395519204,0.9731080281412322,0.5294167876355563,99,no
8,4,86,68.72000394817518,39.29240157023608,98.14760632611427,100,97.56153935051428,99,no
8,8,5,18.740865504010735,-10.766027102930217,48.247758110951686,0.538998097653773,1.148076761920724,99,no
4,4,97,79.78495180815439,50.236730692425894,109.33317292388288,100,99.80139421262736,99,no
8,4,29,19.637011740198986,-9.856591197836423,49.130614678234394,2.322374227714034,0.5772005772005772,99,no
8,4,24,19.03522331773503,-10.467256884017438,48.5377035194875,1.1247849675797277,0.46272926131583375,99,no
8,8,55,68.4773422028794,39.05261938518766,97.90206502057114,99.51709090909092,99.96254155546193,99,no
4,4,85,79.74543082830178,50.1978819826808,109.29297967392276,99.92135126025242,99.75485799701046,99,no
4,4,19,29.801399240029465,0.4313915539148354,59.171406926144094,0.5302137687258037,0.7700946574683138,99,no
4,8,76,79.53442819158397,49.990454613523255,109.07840176964469,99.50144538941724,100,99,no
8,4,32,20.142210907399907,-9.344088522667935,49.628510337467745,3.3277460067047917,0.4466422076886266,99,no
4,4,47,30.268369029773687,0.9029590713223925,59.63377898822498,1.459507161767701,0.7387329931972789,99,no
4,8,61,70.2458695885467,40.835820437800834,99.65591873929256,81.01674609995572,99.99542804891988,99,no
8,4,35,20.561946510050532,-8.918388390984063,50.04228141108513,4.163040989237462,0.6025027035377722,99,no
4,8,9,29.77224384993892,0.40194520668233835,59.142542493195506,0.472193074501574,2.267525416511418,99,no
4,4,99,79.78495180815439,50.236730692425894,109.33317292388288,100,99.7190731406029,99,no
4,4,47,30.565866896816978,1.2033247820675896,59.928409011566366,2.0515428958969144,0.7175439495669109,99,no
8,4,94,68.72000394817518,39.29240157023608,98.14760632611427,100,97.56153935051428,99,no
4,4,23,29.939511608771074,0.570875996625972,59.308147220916176,0.8050643363379894,0.7387329931972789,99,no
8,8,61,68.60896147535351,39.182680708529375,98.03524224217765,99.77901988821006,99.9884310141373,99,no
8,8,14,18.814583910819188,-10.691199335397354,48.32036715703573,0.6857014388489209,0.8142365483085705,99,no
4,4,18,29.78956682479874,0.41944111192994527,59.15969253766754,0.5066666666666666,0.7387329931972789,99,no
4,4,49,30.518332555025594,1.1553354174494217,59.88132969260177,1.9569471624266144,0.7723200494284831,99,no
8,8,70,68.71199470607972,39.284487874207834,98.13950153795162,99.9840612049729,99.97228381374724,99,no
8,4,94,68.72000394817518,39.29240157023608,98.14760632611427,100,97.46773857238838,99,no
