direction_true,direction_pred,density_true,density_pred,burn_true,burn_pred,n,ticks_included
4,4,57,33.411584034680125,15.89059484856112,0.858617529303941,99,no
4,4,33,25.39923956435195,0.794874265343482,0.711945564516129,99,no
8,4,19,25.446493158416857,0.8839027706952236,0.4920756646216768,99,no
8,4,11,25.272518627965404,0.55612468900922,0.6198875255623723,99,no
8,4,27,25.845070511261273,1.6348455654814038,0.6935493770330816,99,no
8,4,18,25.325718735795544,0.6563567703650423,0.6201253036696075,99,no
4,8,64,74.51730938042783,93.3361598124548,100,99,no
4,4,5,25.161581464347666,0.347112653834017,0.4920756646216768,99,no
8,4,17,25.314940002510177,0.6360490131886634,0.7857786938039417,99,no
8,4,34,26.104824505248782,2.1242371197426313,0.6714276994445462,99,no
4,4,3,25.197466774345635,0.41472265422498705,0.6339546088500064,99,no
8,8,88,78.05427091753968,100,100,99,no
4,4,36,25.46190362695355,0.9129369850812736,0.5914116739521729,99,no
8,8,64,78.02135621906011,99.9379868035918,99.99590993680852,99,no
4,4,17,25.231348981955882,0.47855869381627103,0.4920756646216768,99,no
4,8,63,72.64207813532161,89.80311564418734,99.9956375692536,99,no
8,8,57,77.86178080976114,99.63733749930256,100,99,no
4,4,41,25.540946355178633,1.0618580585373387,0.5126621371216801,99,no
8,8,92,78.05427091753968,100,99.99795930861376,99,no
8,8,92,78.05427091753968,100,100,99,no
4,8,90,78.04956876776913,99.99114087776184,99.99590993680852,99,no
8,4,34,26.242439486663464,2.3835117072486796,0.5126621371216801,99,no
4,8,61,68.71327526496034,82.40102371252482,99.98369172704612,99,no
8,4,32,26.32264928062535,2.534631600080305,0.5126621371216801,99,no
4,8,94,78.05427091753968,100,100,99,no
8,4,1,25.06053741157363,0.1567398119122257,0.5914116739521729,99,no
4,8,63,73.80790222457712,91.9995956839259,99.99570299071846,99,no
8,8,56,77.87152305686166,99.65569245653472,100,99,no
8,4,25,25.39556541763965,0.787951960348224,0.6201253036696075,99,no
4,8,86,78.01389101006939,99.9239219179099,99.99590968586386,99,no
8,8,91,78.05427091753968,100,100,99,no
4,4,26,25.258261449199896,0.5292633392824174,0.711945564516129,99,no
8,4,35,27.701595757409258,5.132646549366396,0.6963867800673554,99,no
4,4,49,25.87007591159516,1.6819571865443423,0.509953305480462,99,no
8,4,34,26.550933528096582,2.964732331038359,0.7938858937140825,99,no
8,8,98,78.05427091753968,100,100,99,no
8,4,20,25.473271934489862,0.9343555342597027,0.6339546088500064,99,no
4,4,30,25.424415551707874,0.8423072822262502,0.4920756646216768,99,no
8,8,95,78.05427091753968,100,100,99,no
4,4,41,25.51175296564762,1.0068560235063664,0.6714276994445462,99,no
4,4,32,25.345732051388538,0.6940630149298448,0.4472557664047026,99,no
8,8,69,78.03711256054143,99.96767266261806,100,99,no
8,4,33,26.388733489074177,2.659138072486849,0.6935493770330816,99,no
4,8,84,78.0099006482854,99.9164038454231,100,99,no
4,8,99,78.05427091753968,100,100,99,no
4,4,15,25.224868293423366,0.4663487016428193,0.6339546088500064,99,no
8,8,66,78.02748950881326,99.94954227636416,100,99,no
8,4,39,39.252982657696265,26.896127842655194,1.0635686819929642,99,no
4,4,20,25.30155679242146,0.6108342710175213,0.6201253036696075,99,no
8,8,55,77.73303970184259,99.39478180291316,99.99590993680852,99,no
4,4,23,25.273149816475946,0.5573138846841889,0.6339546088500064,99,no
4,4,51,26.428511632874283,2.7340823970037453,0.6935493770330816,99,no
8,4,39,34.521746694296816,17.9822055342421,0.8980406386066764,99,no
4,8,99,78.05427091753968,100,99.99590968586386,99,no
4,8,73,77.42231977194886,98.80936747647188,100,99,no
4,8,95,78.05427091753968,100,99.99795930861376,99,no
8,4,28,25.93725297612952,1.8085226630496216,0.814152791380999,99,no
4,8,93,78.05427091753968,100,100,99,no
4,8,63,73.34389669457171,91.125382417638,99.9978220625068,99,no
4,4,27,25.386893708829813,0.7716139591979891,0.6339546088500064,99,no
4,4,39,25.54683502430774,1.0729526519000203,0.814152791380999,99,no
4,4,13,25.225948607006575,0.468384074941452,0.5914116739521729,99,no
8,4,41,52.9999316205664,52.79617509895363,3.3216888514123952,99,no
8,4,4,25.10292106108021,0.23659305993690852,0.4472557664047026,99,no
4,4,38,25.455896239815583,0.901618720120775,0.7857786938039417,99,no
8,8,44,73.47764906325335,91.37737961926092,99.99782674838092,99,no
4,8,77,77.78432686576403,99.49140978726044,99.99795930861376,99,no
8,4,3,25.229558219686965,0.4751847940865892,0.6201253036696075,99,no
8,8,91,78.05427091753968,100,99.99590968586386,99,no
4,8,70,76.99644025399287,98.00698582288884,99.99587015775997,99,no
4,8,65,73.50619302272543,91.43115809048425,99.99136926595608,99,no
4,4,4,25.14604374781525,0.31783869686134286,0.48966613672496023,99,no
4,4,52,26.93696329535281,3.69203474856234,0.7104375111005862,99,no
4,4,4,25.08824512632004,0.20894274968658588,0.48966613672496023,99,no
8,8,94,78.05427091753968,100,100,99,no
4,4,11,25.169596715650393,0.36221385105766446,0.6201253036696075,99,no
8,8,99,78.05427091753968,100,100,99,no
4,4,11,25.229546114408233,0.47516198704103674,0.6339546088500064,99,no
8,4,2,25.1420520334472,0.3103180760279286,0.711945564516129,99,no
8,4,37,28.828814847140027,7.256392536281962,0.5966521186674769,99,no
8,8,71,78.05188693774359,99.99550844412504,100,99,no
4,4,8,25.13481188380984,0.29667721518987344,0.7857786938039417,99,no
4,8,98,78.05427091753968,100,99.99795930861376,99,no
8,8,82,78.05427091753968,100,99.99590993680852,99,no
8,8,53,77.63326594468325,99.20680227142986,100,99,no
8,8,59,77.92521719995977,99.75685532892072,99.99590993680852,99,no
4,8,74,77.64743733544987,99.23350199160296,99.99590993680852,99,no
4,4,2,25.10606808293702,0.2425222312045271,0.6339546088500064,99,no
8,4,40,32.453206229632606,14.084955611290258,0.6428144309348216,99,no
8,8,77,78.05427091753968,100,100,99,no
8,4,29,25.798465937168093,1.547039851309244,0.6714276994445462,99,no
8,4,2,25.186309013610067,0.3937007874015748,0.6339546088500064,99,no
8,4,36,28.10244142127905,5.887862973370801,0.8250918338513704,99,no
4,8,99,78.05427091753968,100,99.99590968586386,99,no
8,8,67,78.03151174198955,99.95712039639812,100,99,no
8,8,68,78.03560683209759,99.9648357831071,100,99,no
4,4,9,25.227358171864417,0.471039776692254,0.6198875255623723,99,no
4,8,92,78.05151138098046,99.99480087345326,100,99,no
4,4,33,25.375459963971927,0.7500721223194537,0.7857786938039417,99,no
8,8,66,78.01570037311687,99.92733086258266,100,99,no
8,4,40,34.75517569636822,18.421999280546785,1.003146231361999,99,no
4,8,96,78.05427091753968,100,100,99,no
4,4,30,25.33835470335859,0.6801636643817418,0.5914116739521729,99,no
4,4,15,25.246230484713752,0.5065963060686016,0.6198875255623723,99,no
8,4,1,25.33964457471766,0.6825938566552902,0.7857786938039417,99,no
8,8,61,77.97955560736185,99.85923203253304,100,99,no
4,4,10,25.31681980082277,0.6395906619763352,0.4920756646216768,99,no
8,4,1,25.392008223092994,0.78125,0.48966613672496023,99,no
4,4,30,25.391876038366892,0.7810009563277016,0.6339546088500064,99,no
4,4,41,25.651350577710186,1.2698660018697414,0.6714276994445462,99,no
4,4,10,25.120818698999233,0.2703132453490221,0.4920756646216768,99,no
4,8,79,77.89707724072909,99.70383801752796,100,99,no
8,4,22,25.49179740336064,0.969258589511754,0.48966613672496023,99,no
8,4,9,25.311281896452144,0.629156929714183,0.6198875255623723,99,no
4,8,86,78.02475203085757,99.9443847095028,100,99,no
4,4,29,25.2786688511039,0.5677120652593287,0.5914116739521729,99,no
4,8,72,77.45333374847198,98.86779960273672,100,99,no
8,8,80,78.05427091753968,100,99.99795930861376,99,no
4,4,6,25.144122195849555,0.3142183817753339,0.4920756646216768,99,no
8,4,32,26.164283620000607,2.236261532290414,0.509953305480462,99,no
4,8,85,78.01749545886534,99.93071290799796,100,99,no
8,8,66,78.01962372913326,99.93472269232628,100,99,no
4,8,97,78.05427091753968,100,99.99590993680852,99,no
4,4,38,25.518261781680184,1.0191190095173923,0.6094588005850805,99,no
4,8,64,74.65410460959632,93.59388993929744,99.99574522401396,99,no
4,4,43,25.67294315927059,1.310547674894821,0.6935493770330816,99,no
4,4,45,26.14486067196012,2.199667574353715,0.814152791380999,99,no
8,4,15,25.327128902188164,0.6590136054421769,0.7857786938039417,99,no
4,4,59,33.94333205147256,16.89243887959415,0.9799324831207802,99,no
8,8,88,78.05427091753968,100,99.99590968586386,99,no
8,8,89,78.05427091753968,100,100,99,no
8,8,55,77.77475701230816,99.47337962962963,100,99,no
8,4,18,25.329768849637176,0.6639874191857418,0.6198875255623723,99,no
8,8,76,78.05204350866057,99.99580343279196,99.99590968586386,99,no
8,8,87,78.05427091753968,100,100,99,no
4,4,32,25.381765539380424,0.7619521912350598,0.6201253036696075,99,no
4,8,92,78.05427091753968,100,100,99,no
4,4,48,26.082599892242,2.08236466290269,0.5126621371216801,99,no
4,8,82,77.98417651307568,99.8679380862675,100,99,no
8,8,59,77.95182809258466,99.80699179035504,100,99,no
4,4,5,25.178647870736864,0.37926675094816686,0.6198875255623723,99,no
4,8,76,77.7442447487347,99.41589275959154,100,99,no
8,4,29,26.041624144868255,2.0051639839586883,0.814152791380999,99,no
8,8,48,76.34479501682613,96.77924849131465,99.9978979673344,99,no
8,8,91,78.05427091753968,100,99.99795930861376,99,no
4,4,3,25.353982313916383,0.7096069868995634,0.4472557664047026,99,no
4,8,71,76.98400728842563,97.98356139637808,100,99,no
8,8,58,77.93281676907918,99.7711733568593,99.99795930861376,99,no
8,4,28,25.79534184960546,1.541153889578864,0.509953305480462,99,no
4,4,53,26.839188778409465,3.507821901323706,0.8260589372546722,99,no
4,8,63,73.6052545572353,91.61779575328616,99.99141354513256,99,no
8,8,94,78.05427091753968,100,100,99,no
8,8,54,77.72291134541504,99.37569939336828,100,99,no
4,8,95,78.05338176743783,99.99832478976111,100,99,no
8,8,96,78.05427091753968,100,100,99,no
8,8,48,76.51503828500353,97.09999665898232,99.99793482301432,99,no
8,8,88,78.05427091753968,100,99.99795930861376,99,no
4,4,37,25.424327530612562,0.8421414453897053,0.711945564516129,99,no
4,4,52,25.82769632610376,1.6021115953594007,0.814152791380999,99,no
4,8,76,77.73016252348981,99.38936103242052,100,99,no
8,8,41,64.40668327264063,74.28715521589014,99.90298507462688,99,no
4,8,76,77.75849100921755,99.44273353864205,99.99590993680852,99,no
4,8,80,77.93005103509675,99.76596255400864,99.99590993680852,99,no
4,8,87,78.03287206883779,99.9596833308899,99.99590968586386,99,no
8,4,26,25.79787018957778,1.5459174283786272,0.814152791380999,99,no
4,8,78,77.87850872868015,99.66885386643771,100,99,no
8,4,25,25.700872794807935,1.3631687242798354,0.5126621371216801,99,no
4,4,30,25.50703761785766,0.9979720354360124,0.814152791380999,99,no
4,8,61,69.50205705440487,83.88713424342879,99.99318801089916,99,no
8,8,56,77.75340188347525,99.4331453312824,99.99590993680852,99,no
4,8,77,77.80331097956469,99.52717695609796,100,99,no
4,8,79,77.90863464273869,99.72561283163522,100,99,no
4,4,55,26.584385006717728,3.027756852291824,0.8260589372546722,99,no
4,4,43,25.58469560157364,1.1442841701144284,0.6935493770330816,99,no
4,4,48,25.816087744473794,1.5802403558860634,0.5126621371216801,99,no
4,4,19,25.30082016349723,0.6094464195022855,0.48966613672496023,99,no
4,4,26,25.378744749334995,0.7562608480039673,0.6201253036696075,99,no
4,4,27,25.422176322629277,0.8380884450784594,0.5914116739521729,99,no
4,8,64,74.60225295906483,93.49619842951516,99.99787910922588,99,no
8,8,45,74.45538531129232,93.21949128322376,99.99570299071846,99,no
4,4,5,25.079776888188487,0.1929880990672242,0.7857786938039417,99,no
8,4,23,25.63868190745203,1.2459974940832521,0.509953305480462,99,no
8,8,62,77.98622008649679,99.87178829683576,100,99,no
4,8,83,78.00126738087175,99.90013827008757,100,99,no
4,8,67,76.0400786600357,96.2051452439719,99.9979075120318,99,no
8,4,14,25.261923282880424,0.5361624458133698,0.6201253036696075,99,no
4,4,54,26.57588652162029,3.01174521463862,0.6203769983297542,99,no
4,4,35,25.405189528907574,0.8060843428363239,0.6339546088500064,99,no
4,4,11,25.289975726443977,0.5890148726255338,0.6339546088500064,99,no
4,4,32,25.27974713545809,0.569743615373082,0.5914116739521729,99,no
8,4,5,25.39012705368244,0.7777057679844459,0.5914116739521729,99,no
4,4,17,25.280385966905044,0.5709472107824785,0.711945564516129,99,no
4,8,64,74.37778718609917,93.07329192546584,99.99141354513256,99,no
4,8,71,77.30427734361248,98.58696871145004,100,99,no
8,8,65,78.02438672409673,99.9436964504284,100,99,no
8,8,85,78.05427091753968,100,99.99795930861376,99,no
4,8,91,78.0505643635719,99.9930166378603,100,99,no
8,8,74,78.05313011613444,99.99785066414478,100,99,no
4,8,80,77.92217830256112,99.75112987038844,100,99,no
4,8,63,73.84434735562107,92.06826041955924,100,99,no
8,4,8,25.10389413412353,0.23842638585336776,0.6201253036696075,99,no
8,4,18,25.37137582870538,0.7423773751657092,0.48966613672496023,99,no
8,8,83,78.05427091753968,100,100,99,no
8,4,2,25.18548954585987,0.392156862745098,0.6339546088500064,99,no
4,8,78,77.87896740388604,99.66971803706498,100,99,no
8,8,91,78.05427091753968,100,99.99590968586386,99,no
4,4,8,25.190633570664296,0.40184850311432585,0.6201253036696075,99,no
8,8,85,78.05427091753968,100,99.99590993680852,99,no
8,8,71,78.04117402913971,99.97532470445726,99.99795930861376,99,no
8,4,14,25.31100926353153,0.6286432735169734,0.6201253036696075,99,no
8,8,78,78.0531874496255,99.9979586837593,100,99,no
4,4,49,25.942411148146157,1.81824095758522,0.6094588005850805,99,no
4,4,19,25.241715945247336,0.4980906524987548,0.48966613672496023,99,no
8,8,51,77.3291401107106,98.63381160324391,99.99793371353005,99,no
8,4,17,25.356572563736332,0.714487167434427,0.7857786938039417,99,no
8,8,53,77.5968215176016,99.13813886210222,100,99,no
8,8,59,77.95237929231874,99.80803028254698,100,99,no
8,8,73,78.05196156839007,99.9956490525812,100,99,no
8,8,54,77.69709317281277,99.327056462324,99.99590968586386,99,no
8,4,1,25.224214161404042,0.46511627906976744,0.711945564516129,99,no
4,4,34,25.422906558668224,0.8394642520279192,0.6339546088500064,99,no
4,4,54,27.00760967316573,3.825136612021858,0.5463182897862233,99,no
8,8,58,77.89473702460242,99.69942891493838,100,99,no
8,4,22,25.46735739108405,0.9232121922626024,0.7857786938039417,99,no
4,8,87,78.03579144826193,99.9651836106428,99.99590993680852,99,no
4,4,22,25.27277073961425,0.5565996819430389,0.6201253036696075,99,no
8,8,63,78.00732748600029,99.9115558587926,100,99,no
4,4,21,25.265365354766104,0.542647508407215,0.48966613672496023,99,no
8,8,44,72.73070439205891,89.97009263987161,99.9978220625068,99,no
4,4,7,25.145044346094245,0.315955766192733,0.5914116739521729,99,no
8,4,31,25.673748965555824,1.312065860560844,0.509953305480462,99,no
8,8,42,69.25625301916182,83.42402521859871,99.98369172704612,99,no
8,4,16,25.367190150445136,0.7344913151364765,0.5914116739521729,99,no
8,4,10,25.250981218342226,0.5155469631061704,0.4920756646216768,99,no
8,8,99,78.05427091753968,100,100,99,no
4,4,58,34.696845550568575,18.312101910828023,0.8980406386066764,99,no
8,8,67,78.03911582404828,99.97144692697552,99.99590968586386,99,no
4,4,54,26.888415332305804,3.600567577155019,0.5463182897862233,99,no
4,4,1,25.224214161404042,0.46511627906976744,0.5914116739521729,99,no
4,8,68,76.71794884034617,97.4822918858265,100,99,no
8,8,95,78.05427091753968,100,99.99795930861376,99,no
8,8,78,78.05209639119926,99.99590306655467,99.99590993680852,99,no
8,4,25,25.666047609137067,1.2975560594608213,0.5126621371216801,99,no
4,8,78,77.85172443679966,99.6183907107728,100,99,no
4,8,75,77.73094711116099,99.39083924098992,100,99,no
4,4,27,25.335930479921064,0.6755962871577958,0.4472557664047026,99,no
8,4,5,25.20876079664449,0.4360012457178449,0.5914116739521729,99,no
4,8,71,77.1809497980484,98.35461247976984,100,99,no
4,8,67,76.1680389920989,96.44622991347345,99.9978979673344,99,no
8,8,60,77.93316788104653,99.7718348721214,99.99590993680852,99,no
4,4,45,25.575638400253943,1.1272198787706922,0.6094588005850805,99,no
4,8,68,76.38913694252801,96.86279124499885,100,99,no
