direction_true,direction_pred,density_true,density_pred,density_pred_lwr,density_pred_upr,burn_true,burn_pred,n,ticks_included
4,4,29,21.422835195644453,9.046032315211622,33.79963807607729,0.5677120652593287,0.4923834436067087,594,no
4,8,72,68.24007005928252,55.83044473426325,80.64969538430178,98.86779960273672,99.96254155546193,594,no
8,8,80,81.83572385938494,69.44995066887999,94.22149704988989,100,100,594,no
4,8,6,12.985467122814551,0.5684528731079634,25.402481372521137,0.3142183817753339,0.7104360607545321,594,no
8,4,32,34.40338708661329,21.97983538384449,46.8269387893821,2.236261532290414,1.1567216814783468,594,no
4,4,85,86.82178259296407,74.41520957519577,99.22835561073236,99.93071290799796,99.95043506994162,594,no
8,8,66,72.9925047379995,60.596523265792726,85.38848621020627,99.93472269232628,99.99782674838092,594,no
4,4,97,96.20821347826048,83.80034890923743,108.61607804728352,100,99.99833762779488,594,no
4,4,38,36.44761406583341,24.026705370618725,48.8685227610481,1.0191190095173923,1.089363209635993,594,no
4,8,64,67.1777626649332,54.77505114473066,79.58047418513573,93.59388993929744,99.97390953725008,594,no
4,4,43,46.147622693141855,33.620170217695915,58.675075168587796,1.310547674894821,1.796054228355466,594,no
4,4,45,48.768505697150616,36.34764402551909,61.18936736878214,2.199667574353715,1.9070984625449787,594,no
8,8,15,10.089256407016794,-2.2948169357353674,22.473329749768958,0.6590136054421769,0.9394904458598726,594,no
4,4,59,51.728025407783775,39.327674810706085,64.12837600486147,16.89243887959415,3.1553472413687467,594,no
8,4,88,81.83572385938494,69.44995066887999,94.22149704988989,100,99.85835968877936,594,no
8,4,89,81.83572385938494,69.44995066887999,94.22149704988989,100,99.8856500503915,594,no
8,8,55,53.98956056170118,41.57601088584033,66.40311023756203,99.47337962962963,99.40095021689731,594,no
8,4,18,10.254806477943145,-2.12922750236803,22.63884045825432,0.6639874191857418,0.4303474657315907,594,no
8,8,76,81.26720832617963,68.88429253387721,93.65012411848204,99.99580343279196,100,594,no
8,4,87,81.83572385938494,69.44995066887999,94.22149704988989,100,99.85835968877936,594,no
4,4,32,27.887988152694632,15.510368392527019,40.265607912862244,0.7619521912350598,0.5982565096005926,594,no
4,4,92,96.20821347826048,83.80034890923743,108.61607804728352,100,99.99834060700596,594,no
4,4,48,48.74487773266783,36.323825345055496,61.165930120280166,2.08236466290269,2.461257976298997,594,no
4,8,82,78.31757916222328,65.79923371541184,90.83592460903472,99.8679380862675,100,594,no
8,8,59,55.68859936938802,42.94001406446012,68.43718467431593,99.80699179035504,99.65992178200986,594,no
4,8,5,15.150558677386428,2.7483057060883365,27.552811648684518,0.37926675094816686,0.721102863202545,594,no
4,8,76,68.35047077724676,55.94007733758347,80.76086421691005,99.41589275959154,99.97888959256912,594,no
8,4,29,34.35683781859858,21.93291109354277,46.780764543654385,2.0051639839586883,0.9066691592279292,594,no
8,8,48,53.44689001703455,41.037039011751,65.85674102231809,96.77924849131465,99.21595722310671,594,no
8,4,91,81.83572385938494,69.44995066887999,94.22149704988989,100,99.85835968877936,594,no
4,8,3,26.14571296162874,13.771019056335462,38.520406866922016,0.7096069868995634,0.9000734753857457,594,no
4,8,71,68.06196067840119,55.65355487708497,80.47036647971741,97.98356139637808,99.97662295158614,594,no
8,8,58,54.04954423579011,41.63557189256291,66.46351657901731,99.7711733568593,99.20274021142149,594,no
8,4,28,34.263373693164326,21.838688982937114,46.68805840339154,1.541153889578864,0.9514435695538056,594,no
4,4,53,49.03200319770973,36.61323948552581,61.450766909893645,3.507821901323706,2.4224269853156644,594,no
4,8,63,66.77972409398762,54.37938027593537,79.18006791203987,91.61779575328616,99.97382261250328,594,no
8,4,94,81.83572385938494,69.44995066887999,94.22149704988989,100,99.83284417578572,594,no
8,8,54,53.969885132297804,41.55647349707734,66.38329676751826,99.37569939336828,99.46899522095698,594,no
4,4,95,95.9812701231377,83.57498667335514,108.38755357292027,99.99832478976111,100,594,no
8,4,96,81.83572385938494,69.44995066887999,94.22149704988989,100,99.8856500503915,594,no
8,8,48,53.51149733342436,41.101217811641085,65.92177685520764,97.09999665898232,99.40095021689731,594,no
8,4,88,81.83572385938494,69.44995066887999,94.22149704988989,100,99.848840138757,594,no
4,4,37,30.55703395884454,18.171064283047336,42.94300363464174,0.8421414453897053,0.7849776820070802,594,no
4,4,52,48.648141835133,36.22630418655937,61.06997948370664,1.6021115953594007,1.6725009723842863,594,no
4,8,76,68.34512657308687,55.934770530737175,80.75548261543656,99.38936103242052,99.9859164847546,594,no
8,8,41,48.91637688243782,36.528584594689455,61.30416917018618,74.28715521589014,97.83052826150404,594,no
4,8,76,68.35587723277467,55.94544593792999,80.76630852761936,99.44273353864205,99.9790273343742,594,no
4,8,80,68.42098425868244,56.01009533699966,80.83187318036522,99.76596255400864,99.97888959256912,594,no
4,4,87,90.74645116160656,78.35533100134312,103.13757132187,99.9596833308899,99.98595382319375,594,no
8,4,26,34.264333198126145,21.839656303270594,46.6890100929817,1.5459174283786272,0.9066691592279292,594,no
4,8,78,68.40142395457315,55.990672860142425,80.81217504900387,99.66885386643771,99.9859164847546,594,no
8,4,25,33.526589583706084,20.97005752706987,46.0831216403423,1.3631687242798354,0.6852208194490074,594,no
4,4,30,35.74375114704608,23.328208691722928,48.15929360236924,0.9979720354360124,0.9846290933392736,594,no
4,8,61,65.22256073526205,52.830310696827375,77.61481077369672,83.88713424342879,99.95322155747594,594,no
8,8,56,53.98145629079636,41.56796350949277,66.39494907209995,99.4331453312824,99.36330368034274,594,no
4,8,77,68.37288641049872,55.96233587402446,80.78343694697298,99.52717695609796,99.98366546880104,594,no
4,8,79,68.41285673827088,56.002025120885556,80.8236883556562,99.72561283163522,99.9859164847546,594,no
4,4,55,48.93530517216509,36.51577771343486,61.35483263089532,3.027756852291824,2.461257976298997,594,no
4,4,43,40.61365290095389,28.154401340485386,53.07290446142239,1.1442841701144284,1.0805158591843849,594,no
4,4,48,48.64373637866924,36.221862798365706,61.06560995897277,1.5802403558860634,2.461257976298997,594,no
4,4,19,22.811935323072007,10.437275531655242,35.18659511448877,0.6094464195022855,0.590359772190582,594,no
4,4,26,27.69855559165582,15.321350633984027,40.07576054932761,0.7562608480039673,0.7843801139890525,594,no
4,4,27,30.422132548461132,18.03669709178402,42.80756800513824,0.8380884450784594,0.7528763056041567,594,no
4,8,64,67.15808496473937,54.75549335175158,79.56067657772716,93.49619842951516,99.9621023709704,594,no
8,8,45,52.72985907688417,40.32454912808672,65.1351690256816,93.21949128322376,99.1829282892374,594,no
4,8,5,8.950398072085603,-3.502258512346085,21.40305465651729,0.1929880990672242,0.4962779156327544,594,no
8,4,23,29.626623386807633,17.12339891705232,42.12984785656295,1.2459974940832521,0.7528763056041567,594,no
8,8,62,64.46668360002673,51.950929943210845,76.98243725684262,99.87178829683576,99.93289091044664,594,no
4,8,83,82.67978850291904,70.23207187587113,95.12750512996695,99.90013827008757,100,594,no
4,8,67,67.70373978545922,55.29771315283241,80.10976641808604,96.2051452439719,99.97427081140503,594,no
8,8,14,6.000237549757291,-6.390523018974195,18.390998118488774,0.5361624458133698,0.32679738562091504,594,no
4,4,54,48.932079997264474,36.51252694215149,61.35163305237746,3.01174521463862,2.2684555058655778,594,no
4,4,35,29.35689736490112,16.975260933132382,41.738533796669856,0.8060843428363239,0.7528713524207287,594,no
4,8,11,22.1318849213139,9.756334468379379,34.50743537424842,0.5890148726255338,0.8149603434475733,594,no
4,4,32,21.49045398532218,9.11378479879503,33.86712317184933,0.569743615373082,0.6657483930211203,594,no
8,8,5,14.039845821969646,1.6517987176888536,26.427892926250436,0.7777057679844459,0.5221023320570832,594,no
4,4,17,21.530514855243172,9.153923458198355,33.90710625228799,0.5709472107824785,0.4441208591190389,594,no
4,8,64,67.07290020901883,54.6708242483338,79.47497616970385,93.07329192546584,99.96175908221797,594,no
4,8,71,68.18350315703856,55.77426778105916,80.59273853301796,98.58696871145004,99.97662295158614,594,no
8,8,65,74.2081938046512,61.82053792179537,86.59584968750703,99.9436964504284,99.99136926595608,594,no
8,4,85,81.83572385938494,69.44995066887999,94.22149704988989,100,99.87930228936304,594,no
4,4,91,95.26216647040751,82.86038689161042,107.6639460492046,99.9930166378603,99.99832200687976,594,no
8,8,74,81.54454996434391,69.16030047395981,93.92879945472802,99.99785066414478,99.99804763764156,594,no
4,8,80,68.41799655686464,56.007128706297756,80.82886440743152,99.75112987038844,99.9790273343742,594,no
4,8,63,66.87045980552102,54.46958695017193,79.27133266087012,92.06826041955924,99.97141087339782,594,no
8,8,8,-3.909708496670728,-16.36208119151687,8.542664198175416,0.23842638585336776,0.3236245954692557,594,no
8,4,18,12.863963845202274,0.47817135011703726,25.24975634028751,0.7423773751657092,0.6087712759348988,594,no
8,8,83,81.83572385938494,69.44995066887999,94.22149704988989,100,100,594,no
8,8,2,1.207107826798314,-11.205452558335143,13.61966821193177,0.392156862745098,0.15847860538827258,594,no
4,8,78,68.40159802180324,55.99084570213884,80.81235034146763,99.66971803706498,99.97427081140503,594,no
8,4,91,81.83572385938494,69.44995066887999,94.22149704988989,100,99.83284417578572,594,no
4,8,8,15.90217722715332,3.504333178776907,28.300021275529733,0.40184850311432585,0.6152014288549316,594,no
8,4,85,81.83572385938494,69.44995066887999,94.22149704988989,100,99.84636328276936,594,no
8,8,71,78.49292292065712,66.11702626829607,90.86881957301817,99.97532470445726,100,594,no
8,8,14,9.078400178075935,-3.3063042703018635,21.463104626453735,0.6286432735169734,0.4962779156327544,594,no
8,8,78,81.55918355072464,69.17486050182296,93.94350659962632,99.9979586837593,100,594,no
4,4,49,48.69167610748132,36.27019273588343,61.113159479079215,1.81824095758522,2.2684555058655778,594,no
4,4,19,19.10553293730843,6.722332886215124,31.488732988401733,0.4980906524987548,0.46272926131583375,594,no
8,8,51,53.82044895770969,41.40807607812582,66.23282183729356,98.63381160324391,99.29421492484424,594,no
8,4,17,11.935656894818745,-0.4489972632046779,24.320311052842168,0.714487167434427,0.4789781798829164,594,no
8,8,53,53.92203404551856,41.50895689163358,66.33511119940354,99.13813886210222,99.13117747540792,594,no
8,8,59,55.829285533330946,43.08528033156922,68.57329073509267,99.80803028254698,99.4899693981639,594,no
8,8,73,81.24629419720566,68.86347432386138,93.62911407054993,99.9956490525812,100,594,no
8,8,54,53.96008713638412,41.546744132305555,66.37343014046269,99.327056462324,99.3633952254642,594,no
8,8,1,3.6355133059783817,-8.764122621939338,16.0351492338961,0.46511627906976744,0.3929273084479371,594,no
4,4,34,30.467925364558987,18.082309903238908,42.853540825879065,0.8394642520279192,0.7528763056041567,594,no
4,4,54,49.09591892342789,36.67765611284496,61.51418173401082,3.825136612021858,2.1545560899519045,594,no
8,8,58,54.03509297363007,41.621222711185766,66.44896323607438,99.69942891493838,99.3633952254642,594,no
8,4,22,18.88293004293673,6.476036133485977,31.289823952387486,0.9232121922626024,0.46272926131583375,594,no
4,4,87,91.49158267540683,79.10080042215539,103.88236492865828,99.9651836106428,99.99299866974724,594,no
4,4,22,21.052966933377352,8.675379584840357,33.43055428191435,0.5565996819430389,0.5219364599092284,594,no
8,8,63,69.85405751050364,57.426432065409585,82.28168295559769,99.9115558587926,99.97028910981602,594,no
4,4,21,20.588578148931862,8.209878565309346,32.96727773255438,0.542647508407215,0.4923834436067087,594,no
8,8,44,52.075342707376876,39.67383369126101,64.47685172349274,89.97009263987161,99.0226416250498,594,no
4,8,7,13.043294803615606,0.6267145251761175,25.459875082055092,0.315955766192733,0.7271382795168844,594,no
8,4,31,31.825664870921198,19.293568966512115,44.35776077533028,1.312065860560844,0.6015339114742594,594,no
8,8,42,50.75678849061842,38.36193785435611,63.15163912688073,83.42402521859871,98.4763507197607,594,no
8,8,16,12.601481600293518,0.216068387175536,24.9868948134115,0.7344913151364765,0.6951340615690168,594,no
8,8,10,5.314064966641691,-7.0788934160164345,17.707023349299817,0.5155469631061704,0.5429575215586074,594,no
8,4,99,81.83572385938494,69.44995066887999,94.22149704988989,100,99.85835968877936,594,no
4,4,58,52.01398376350221,39.61525937335244,64.41270815365199,18.312101910828023,2.549739822467095,594,no
8,8,67,77.9675943310275,65.59173148873994,90.34345717331506,99.97144692697552,99.99590968586386,594,no
4,4,54,49.0506846737905,36.632067689441726,61.46930165813927,3.600567577155019,2.1545560899519045,594,no
4,8,1,18.008002924853997,5.620542865071631,30.395462984636364,0.46511627906976744,0.8406335722502434,594,no
4,8,68,67.96099150342388,55.55326625169108,80.3687167551567,97.4822918858265,99.97427081140503,594,no
8,4,95,81.83572385938494,69.44995066887999,94.22149704988989,100,99.80594205429742,594,no
8,8,78,81.28070586808187,68.89772782509186,93.66368391107187,99.99590306655467,100,594,no
8,4,25,31.34271582516254,18.817224171833445,43.868207478491634,1.2975560594608213,0.9042334566378956,594,no
4,8,78,68.39125931641502,55.98057972915537,80.80193890367465,99.6183907107728,99.9790273343742,594,no
4,8,75,68.34542432409035,55.93506619873383,80.75578244944685,99.39083924098992,99.97888959256912,594,no
4,4,27,25.013689519498623,12.639826881434928,37.38755215756232,0.6755962871577958,0.4920756646216768,594,no
8,8,5,2.6664388522616704,-9.737892347478125,15.070770052001466,0.4360012457178449,0.5851063829787234,594,no
4,8,71,68.13670035631048,55.7277857671757,80.54561494544527,98.35461247976984,99.94829612220916,594,no
4,8,67,67.75230072855857,55.345957333493416,80.15864412362372,96.44622991347345,99.9859164847546,594,no
8,8,60,54.04967748277386,41.63570419757339,66.46365076797433,99.7718348721214,99.38481559255864,594,no
4,4,45,40.04567935230253,27.59231607638704,52.49904262821802,1.1272198787706922,0.9387233362626828,594,no
4,8,68,67.83620739570279,55.42931241961892,80.24310237178665,96.86279124499885,99.96254155546193,594,no
8,8,60,54.0498902613399,41.63591547189918,66.46386505078061,99.77289122825768,99.13117747540792,594,no
8,4,24,20.54367963962675,8.12678903396759,32.96057024528591,0.9731080281412322,0.6025027035377722,594,no
8,4,86,81.83572385938494,69.44995066887999,94.22149704988989,100,99.87930228936304,594,no
8,8,5,6.094620328748274,-6.295862097383692,18.485102754880238,0.538998097653773,0.5844845908607864,594,no
4,4,97,96.20821347826048,83.80034890923743,108.61607804728352,100,99.99834060700596,594,no
8,4,29,34.42073250186189,21.99732011863358,46.8441448850902,2.322374227714034,1.1567216814783468,594,no
8,4,24,25.592145339497794,13.133846394544472,38.05044428445112,1.1247849675797277,0.509953305480462,594,no
8,8,55,53.99836519021255,41.584753646088345,66.41197673433676,99.51709090909092,99.36330368034274,594,no
4,4,85,85.55354550872599,73.13707535938002,97.97001565807196,99.92135126025242,99.93518158416208,594,no
4,4,19,20.174729421926237,7.7949192567410535,32.55453958711142,0.5302137687258037,0.42840142800476,594,no
4,8,76,68.36770338020551,55.95718920245926,80.77821755795176,99.50144538941724,99.9859164847546,594,no
8,4,32,34.62324144552019,22.20143862807471,47.045044262965675,3.3277460067047917,0.831695836951058,594,no
4,4,47,48.61941746290462,36.1973452663015,61.04148965950775,1.459507161767701,1.6725009723842863,594,no
4,8,61,64.64438728443383,52.254667966442675,77.03410660242498,81.01674609995572,99.9189009854759,594,no
8,4,35,34.79149234343738,22.371002980445265,47.2119817064295,4.163040989237462,0.831695836951058,594,no
4,8,9,18.243549337741413,5.857070122767478,30.63002855271535,0.472193074501574,0.6068601583113457,594,no
4,4,99,96.20821347826048,83.80034890923743,108.61607804728352,100,99.99833983564372,594,no
4,4,47,48.73866939898625,36.31756682933021,61.15977196864228,2.0515428958969144,1.6970642738710622,594,no
8,4,94,81.83572385938494,69.44995066887999,94.22149704988989,100,99.84636328276936,594,no
4,4,23,29.3229471293574,16.9414195305355,41.70447472817929,0.8050643363379894,0.7297252473879152,594,no
8,8,61,54.05112473845429,41.63714122118135,66.46510825572723,99.77901988821006,99.20274021142149,594,no
8,8,14,10.97754313047388,-1.4065299722721374,23.361616233219898,0.6857014388489209,0.5611510791366906,594,no
4,4,18,19.390979845247042,7.008758238939812,31.77320145155427,0.5066666666666666,0.4943857885034356,594,no
4,4,49,48.71961527148838,36.29835850328279,61.14087203969397,1.9569471624266144,1.6970642738710622,594,no
8,8,70,79.6764703304252,67.29898578148858,92.05395487936183,99.9840612049729,100,594,no
8,4,94,81.83572385938494,69.44995066887999,94.22149704988989,100,99.80594205429742,594,no
4,8,70,68.14301396909241,55.73405620428303,80.55197173390178,98.38595691325658,99.97427081140503,594,no
8,8,61,61.669946973365406,49.091841909261795,74.24805203746902,99.85114384205578,99.89682212133718,594,no
8,8,60,64.54010136947646,52.025832927626126,77.0543698113268,99.87233023911485,99.9409594095941,594,no
8,8,4,6.8910852473821755,-5.497282855267281,19.27945335003163,0.5629272215520708,0.5048187241854061,594,no
8,8,46,53.06902773206366,40.6616188977028,65.47643656642451,94.90332108390288,99.17122094769084,594,no
8,8,78,81.83572385938494,69.44995066887999,94.22149704988989,100,100,594,no
8,4,25,32.184699644069966,19.64759812450319,44.72180116363674,1.3228527607361964,0.6173761513567338,594,no
8,8,12,5.315837304833959,-7.07711500320673,17.708789612874646,0.5156002115282919,0.53475935828877,594,no
4,8,16,18.419168713797536,6.033397125363292,30.804940302231778,0.4774694121157864,0.863664404688464,594,no
4,4,97,96.20821347826048,83.80034890923743,108.61607804728352,100,100,594,no
4,4,24,20.294755520062026,7.915279033132485,32.674232006991566,0.5338198526927496,0.6585733555502659,594,no
8,4,99,81.83572385938494,69.44995066887999,94.22149704988989,100,99.8856500503915,594,no
8,4,18,14.824566676695664,2.4345098568418067,27.21462349654952,0.8012820512820512,0.42544139544777704,594,no
4,8,16,19.82680646960912,7.445975598041963,32.20763734117628,0.5197607139354713,0.9603072983354672,594,no
4,4,28,29.284348737898473,16.902943953211533,41.66575352258541,0.8039046798736722,0.6381089779158805,594,no
8,8,72,80.93816489467447,68.55668253555072,93.31964725379822,99.99337455830388,99.99409925060483,594,no
8,4,26,21.97703539174503,9.55007091190069,34.40399987158937,1.016172005700477,0.585051923358198,594,no
4,8,77,68.37087849748968,55.96034204887667,80.7814149461027,99.51720851204908,99.97427081140503,594,no
4,4,17,21.203247892590724,8.825990124798132,33.58050566038332,0.5611147479659591,0.4625066343164759,594,no
4,4,30,27.548757314577465,15.171863673326722,39.9256509558282,0.7517602837630367,0.6520993021393433,594,no
4,8,15,15.100600034643001,2.698040926516617,27.503159142769384,0.37776578521316784,0.8866371120962635,594,no
4,8,72,68.23297278235441,55.823396517483346,80.64254904722547,98.83256460618368,99.94829612220916,594,no
4,4,19,21.973310453436817,9.59750859580508,34.34911231106855,0.5842506350550382,0.5816066884769174,594,no
8,8,15,9.962637705310922,-2.4214778996776207,22.346753310299462,0.6552094522019334,0.5206689807510255,594,no
8,8,7,-6.515204929832459,-18.994364418351466,5.963954558686549,0.1601464195836193,0.15847860538827258,594,no
4,8,61,65.74509132405501,53.350332980550256,78.13984966755977,86.4812789668281,99.96604990663724,594,no
4,8,65,66.60034608815113,54.20102954556826,78.999662630734,90.72725935730568,99.97390953725008,594,no
8,8,12,13.013359098326823,0.6273305181545688,25.399387678499078,0.7468658308882369,0.7271382795168844,594,no
8,8,66,74.95167291192999,62.56802330853045,87.33532251532952,99.94918453273968,99.9935952177626,594,no
4,4,25,29.10252922311385,16.721689803666067,41.483368642561636,0.7984420642648491,0.74828060522696,594,no
4,4,17,16.853476426395215,4.460682881117455,29.246269971672973,0.4304294937774867,0.6185567010309279,594,no
4,4,91,95.73388986772122,83.32924264483175,108.13853709061068,99.99649872203356,100,594,no
4,8,74,68.29188094221126,55.88189630432838,80.70186558009415,99.12501885735222,99.97888959256912,594,no
4,4,55,49.30740643965433,36.890778781570376,61.72403409773828,4.875083229597892,2.1545560899519045,594,no
8,4,40,36.32983146798341,23.92034736891121,48.73931556705561,11.800248089312152,1.089363209635993,594,no
4,4,46,47.36710979080603,34.82200628182955,59.912213299782515,1.3471861471861473,1.477765726681128,594,no
4,4,92,95.73858435026663,83.33390692466591,108.14326177586736,99.99653337493284,99.99833983564372,594,no
4,8,12,16.747193604805737,4.353865186127905,29.14052202348357,0.4272363150867824,0.7618322064565279,594,no
8,8,68,78.02998643808249,65.65414117050784,90.40583170565714,99.97190748197396,99.99795930861376,594,no
8,4,25,34.266809119350455,21.84215238815269,46.69146585054822,1.5582093364838112,1.1567216814783468,594,no
8,4,95,81.83572385938494,69.44995066887999,94.22149704988989,100,99.80594205429742,594,no
8,8,46,52.784080726929915,40.378441160258085,65.18972029360175,93.4886789831921,99.1829282892374,594,no
8,8,83,81.83572385938494,69.44995066887999,94.22149704988989,100,100,594,no
8,8,73,80.65668498726114,68.27630057864882,93.03706939587347,99.99129677980852,99.9921483953283,594,no
4,4,44,38.28145419289449,25.845052290668356,50.71785609512063,1.074215205951733,1.0732033240071823,594,no
4,8,63,66.49595779481797,54.0972277017575,78.89468788787843,90.20901536136994,99.96385803435896,594,no
4,4,55,48.88780470070177,36.467899454427986,61.30770994697556,2.7919369786839665,2.1545560899519045,594,no
4,8,70,68.04442253147181,55.636135500703546,80.45270956224007,97.89649186917596,99.96254155546193,594,no
8,8,51,53.8307496749253,41.41830574191997,66.24319360793064,98.68495033422876,99.40095021689731,594,no
4,4,92,95.26989853024591,82.86807461839186,107.67172244209996,99.9930737130093,99.99832037220553,594,no
4,4,97,96.20821347826048,83.80034890923743,108.61607804728352,100,100,594,no
8,8,74,80.66716036066245,68.28673721094678,93.04758351037812,99.9913741050634,99.9921483953283,594,no
8,8,14,8.216632717700108,-4.169139965654068,20.602405401054284,0.602752189241442,0.4668352460610776,594,no
8,4,24,34.23615449627549,21.811247787181493,46.661061205369485,1.4060220188353894,0.8146543605198718,594,no
4,8,9,22.443200420600363,10.06809543853144,34.81830540266928,0.598368087035358,1.0010155229943425,594,no
8,8,41,45.41184534354875,33.03027851969475,57.79341216740275,56.8886292834891,93.86058032554848,594,no
4,4,40,39.62876571084722,27.17959220079582,52.077939220898614,1.1146940562920498,1.134238070601345,594,no
4,4,40,46.70675999699911,34.17133126670565,59.24218872729257,1.3273464886368114,2.1524755168661587,594,no
8,8,82,81.83572385938494,69.44995066887999,94.22149704988989,100,100,594,no
4,8,82,78.05976847752882,65.53638139443639,90.58315556062125,99.86603502504563,100,594,no
8,8,56,54.02450673792464,41.61071115307654,66.43830232277274,99.6468727046726,99.36330368034274,594,no
8,8,16,7.030231362412522,-5.3578100878271275,19.41827281265217,0.5671077504725899,0.4880212954747116,594,no
8,4,98,81.83572385938494,69.44995066887999,94.22149704988989,100,99.80594205429742,594,no
4,8,4,15.662013732654788,3.2628010521258446,28.061226413183732,0.3946329913180742,0.7300730073007301,594,no
8,8,80,81.83572385938494,69.44995066887999,94.22149704988989,100,100,594,no
4,4,17,22.84129939353897,10.466671211111096,35.215927575966845,0.6103286384976526,0.6337488683055923,594,no
8,8,46,53.14844624287616,40.74053319857734,65.55635928717498,95.29760060587284,99.17122094769084,594,no
4,8,5,13.01017235697455,0.5933437754999424,25.427000938449158,0.31496062992125984,0.6756756756756757,594,no
8,4,33,34.405130656151016,21.981592968235077,46.828668344066955,2.2449176221215916,0.9514435695538056,594,no
4,4,86,88.95746061149352,76.56214529096978,101.35277593201725,99.94647767750033,99.97490769616805,594,no
8,8,50,53.74871246823659,41.336832167654265,66.16059276881892,98.27767008802314,99.13117747540792,594,no
8,4,91,81.83572385938494,69.44995066887999,94.22149704988989,100,99.80594205429742,594,no
4,4,38,33.32111948287532,20.92157875566654,45.72066021008409,0.9251860885655412,0.5353783822891044,594,no
4,8,83,79.83592802556343,67.34531855482723,92.32653749629964,99.87914596481804,99.99600543261164,594,no
4,4,28,28.34206737383892,15.963357305185209,40.72077744249263,0.7755946225439504,0.8648834412051091,594,no
4,4,94,95.97832400719015,83.57206057936398,108.38458743501633,99.99830304264454,100,594,no
4,8,76,68.34451194481608,55.934160202068895,80.75486368756326,99.38630966141947,99.98366546880104,594,no
4,4,99,96.20821347826048,83.80034890923743,108.61607804728352,100,100,594,no
8,8,44,52.40870562619102,40.00530176361617,64.81210948876588,91.62509939998554,98.74265534143149,594,no
4,8,72,68.214381193794,55.804933260998574,80.62382912658941,98.7402651841066,99.94829612220916,594,no
8,4,26,30.666808975495915,18.15031142076841,43.18330653022342,1.277249002149217,0.7849776820070802,594,no
8,8,42,50.70598680663534,38.311365977177246,63.10060763609343,83.17181621251852,98.8555704949814,594,no
4,4,21,21.674668184505762,9.2983479741847,34.050988394826824,0.575278177276512,0.5795001810938066,594,no
8,4,95,81.83572385938494,69.44995066887999,94.22149704988989,100,99.84636328276936,594,no
8,8,73,80.65096224840947,68.27059893500424,93.0313255618147,99.99125453670908,100,594,no
8,4,34,34.48735707323321,22.064477687135053,46.91023645933137,2.6531372183950848,0.8146543605198718,594,no
8,8,40,42.70804278679043,30.32480646836867,55.09127910521219,43.46538615446178,80.27084340935302,594,no
4,4,92,94.32878482785708,81.93170260917618,106.72586704653797,99.98612676666956,100,594,no
4,8,69,68.04738939802701,55.63908229182039,80.45569650423363,97.91122111447804,99.97427081140503,594,no
4,8,77,68.39374168743097,55.9830446442492,80.80443873061276,99.63071463937943,99.98366546880104,594,no
4,8,65,67.34274212171067,54.939013606917285,79.74647063650406,94.41294359174896,99.97382261250328,594,no
4,8,16,22.221789355443075,9.846374093656236,34.59720461722991,0.591715976331361,1.0010155229943425,594,no
4,4,93,95.7430670674861,83.33836077098972,108.14777336398247,99.99656646466036,99.9983403040563,594,no
4,4,98,96.20821347826048,83.80034890923743,108.61607804728352,100,100,594,no
4,4,94,95.97895813674694,83.57269040043398,108.3852258730599,99.99830772354971,99.99834060700596,594,no
4,8,66,67.51526344101012,55.11044911611394,79.9200777659063,95.26943942133816,99.97662295158614,594,no
8,8,42,47.406096546932986,35.022148049904416,59.790045043961555,66.78924820866663,96.01098081746086,594,no
8,8,77,81.83572385938494,69.44995066887999,94.22149704988989,100,100,594,no
8,4,88,81.83572385938494,69.44995066887999,94.22149704988989,100,99.83284417578572,594,no
4,4,52,48.914020602029076,36.49432407293001,61.33371713112814,2.922087908707822,1.6970642738710622,594,no
8,8,76,81.55218003920282,69.16789223465206,93.93646784375359,99.99790698647914,100,594,no
4,4,39,26.796175747924337,14.420622950462475,39.1717285453862,0.7291495985580863,0.7267528444629773,594,no
4,4,93,95.97617804662305,83.56992919472812,108.38242689851798,99.99828720197314,100,594,no
4,4,99,96.20821347826048,83.80034890923743,108.61607804728352,100,99.99834060700596,594,no
8,4,97,81.83572385938494,69.44995066887999,94.22149704988989,100,99.87930228936304,594,no
4,8,75,68.33892909374799,55.9286163923222,80.74924179517379,99.35859315266332,99.97427081140503,594,no
8,4,30,34.42577695969476,22.00240505077132,46.8491488686182,2.3474178403755865,0.80251548714098,594,no
8,8,79,81.28696715987738,68.90396014748131,93.66997417227344,99.9959492850488,100,594,no
4,8,63,66.85430892734257,54.453530702383276,79.25508715230187,91.98807809855776,99.97141087339782,594,no
8,8,45,52.7895763298593,40.383903229130276,65.19524943058832,93.51596234161536,99.1564486488115,594,no
4,8,62,66.19760206471346,53.80050199169622,78.5947021377307,88.72780457764549,99.94912297703266,594,no
4,4,21,18.290810295018996,5.904523498647963,30.67709709139003,0.4736129905277402,0.5654281098546041,594,no
4,8,8,22.229829719337896,9.854426289119692,34.6052331495561,0.5919575423555827,0.8523548107483385,594,no
4,4,34,35.28342069280255,22.871213336926864,47.69562804867824,0.984141791044776,0.7464053484751351,594,no
8,8,8,-1.25600468038256,-13.685605818584886,11.173596457819766,0.3181547027241996,0.16129032258064516,594,no
8,4,29,34.324212138492136,21.900021579902585,46.74840269708169,1.843191196698762,0.9514435695538056,594,no
4,8,14,16.222608629032663,3.826531903441696,28.61868535462363,0.4114755972111099,0.6940951614525702,594,no
8,4,19,26.539742752308225,14.071832104852907,39.00765339976354,1.1532547411583802,0.6203769983297542,594,no
4,4,57,51.77058165569662,39.34630124604057,64.19486206535267,15.89059484856112,3.268735434809273,792,no
