density,directions,mean_burn,sd_burn,trend_burn,end
6,4,0.5639623543725186,0.03706998479643517,0.00142088615050038,0.5547003561327674
6,4,0.4157317837725004,0.02405587829952566,0.00159065514439478,0.41972225793060264
6,4,0.3863944824466696,0.0261124644947034,0.00252364167069441,0.393210334425782
6,4,0.6276849704482546,0.04816339737790937,0.00679727977305706,0.7019734112639899
7,4,0.16167344267923314,0.01107818766734298,1.669705474503282e-4,0.181412795442449
7,4,0.31606870372897733,0.02065633131145556,7.896277449613064e-4,0.32602477056154455
7,4,0.4162217548809592,0.02236416562754693,-3.5988604739778385e-4,0.38949945361739474
7,4,0.22674916671366951,0.01208818296584192,1.2225312469811382e-4,0.2277920316720681
7,4,0.3778307582765328,0.03100002289835687,0.00299872250381313,0.40098334575371614
8,4,0.19785522895120272,0.0094939432964998,-6.153476997848642e-4,0.201396010493265
8,4,0.4017639096130337,0.02980103586095813,9.544086136565738e-4,0.4589781210963357
8,4,0.5876014382662734,0.02579058835490392,-3.00429595262978e-4,0.6077153897805778
8,4,0.6993248289446209,0.04285983968211521,9.631378156571556e-5,0.6927755795050057
8,4,0.3557705420996911,0.03192853168826375,-0.00379314181025875,0.3244103878643228
9,4,0.2591193754793782,0.01911763409895058,0.00338776804186357,0.2794687442152931
9,4,0.4605092673751894,0.03189075616292702,-3.4493242107179744e-4,0.5001500912817672
9,4,0.3952406300439203,0.03864017837573903,0.00384834838906415,0.41731421937248425
9,4,0.4774314094166073,0.03532836531591991,0.00186464978459737,0.46693963182616066
9,4,0.35602874736974394,0.0158914536078263,-0.00134287078338261,0.33049518327941946
10,4,0.26471341710131346,0.0206848575163752,0.00259896757105582,0.2403606936725323
10,4,0.5321821716670093,0.03113945370479761,5.932942652044915e-4,0.5731072000256082
10,4,0.551828491002368,0.03805427397089735,0.00169896206180899,0.6231597559311897
10,4,0.423530902977395,0.03039170259978337,2.9744428575178005e-4,0.44033750346116535
10,4,0.26813159862539593,0.0135219304626876,7.81950767610895e-4,0.27681995442052626
11,4,0.34332821711550754,0.02007155347363176,0.00182499335511723,0.3672427167127755
11,4,0.41514159893822195,0.03465722873528244,0.00107687911243892,0.4328189484008992
11,4,0.35962292629260606,0.01723506045493774,5.279925973921129e-4,0.3768167553465142
11,4,0.37003924955930517,0.02888604546491722,0.00120660332091634,0.4087999345417513
11,4,0.5136017541401037,0.04312663422118019,0.00437481980312213,0.508531466619128
12,4,0.3241828412957656,0.01973985328691787,9.37023137416541e-5,0.3313050954015259
12,4,0.4672097565468477,0.02795144383657099,0.00508060192868745,0.49162741224239664
12,4,0.5791066394990244,0.05098663749695856,0.00463713318038957,0.6235519506057849
12,4,0.49320225283076946,0.03567126653777314,9.686768913081216e-4,0.486279495220673
12,4,0.4193878652588678,0.0310124189101043,2.0353705809612107e-4,0.43924780908994343
13,4,0.3646160679777499,0.02842376410929438,0.00142596826245321,0.3766805448849592
13,4,0.5126149071762756,0.04043694919507805,0.00403525247991367,0.5375486428082676
13,4,0.4586898227816459,0.03153887994436755,0.00367472410636467,0.4829560270746968
13,4,0.4739717451173353,0.03090833383243615,-9.610983999491272e-4,0.5008129519961436
13,4,0.456565644135496,0.05063098987608132,0.00449832774968217,0.46170795156431294
14,4,0.4160284060156064,0.02678440413372424,7.695737287183035e-4,0.3868012111999622
14,4,0.4438738523182583,0.02960158044199433,0.00261001553330172,0.46698482029973354
14,4,0.4406615060630481,0.01998497379387847,8.140385097553451e-4,0.4385345798900721
14,4,0.401810513884664,0.02975668218764253,0.00322083368625708,0.4732901606319226
14,4,0.33033514174575473,0.02655805786054578,0.0030064907170404,0.3687935536169667
15,4,0.4134358913515648,0.02230109848868787,0.00118772357084194,0.4236962402774493
15,4,0.4539826873240375,0.04514748107705522,-0.00205418867925368,0.4043058905684382
15,4,0.49178393431965706,0.02381689556039292,0.00323818896223843,0.5115018269949869
15,4,0.40896219756164176,0.0440291446730536,0.00213427020109945,0.42989077152852606
15,4,0.5550939003013295,0.04985835854271293,0.00485259016127102,0.5433406528472382
16,4,0.48808754649339015,0.03071513298801209,0.00290281640546851,0.4882736144909731
16,4,0.613446642432515,0.05939131889575896,0.00168582903099515,0.5652240652347678
16,4,0.4807155994080792,0.04351129824401046,0.00326309834058025,0.5106156071940875
16,4,0.5343183014134532,0.04635235308599643,0.00245907778189876,0.5541956915297888
16,4,0.5254658880440741,0.05698356770590893,0.00309226981932399,0.5455960072690509
17,4,0.4677678146209782,0.03570348175500932,-4.9000332865905e-4,0.471868683234016
17,4,0.5695740393693278,0.0487537761741278,2.6219152651136516e-4,0.6066605455942781
17,4,0.6010574229183097,0.04860128349735916,-2.9657924764506547e-4,0.6140501097430172
17,4,0.5869698731529592,0.06214373817836922,0.00515759546412324,0.60044533424933
17,4,0.4704843014813859,0.0323976399721684,0.00292220263236423,0.4858521134779043
18,4,0.5138256224325906,0.04729640420793351,0.00463781315998322,0.546228210681633
18,4,0.4800791246315309,0.03756195402905496,-6.194076616421185e-4,0.5047617272984769
18,4,0.40942389747245816,0.02158171629221275,-0.00142738010066612,0.39505206517288566
18,4,0.41250330043790473,0.04593864047849438,0.00592669848848077,0.453196638097384
18,4,0.5281886544680403,0.05466375454925332,0.00116657136587978,0.5347569493361404
19,4,0.5259863478292748,0.04168256771716249,9.968083307033831e-4,0.5137978069127811
19,4,0.4867176145523006,0.05367471568198587,0.00454134967479246,0.4652799363139601
19,4,0.44073653709902466,0.0521114469633434,0.00157158857133747,0.4695092292454692
19,4,0.5041903985931264,0.04690805744848531,0.00401851169905752,0.47416150477220104
19,4,0.5291530198149024,0.02765905547115449,0.0012774866735565,0.5416889825755145
20,4,0.5252201404368171,0.0621458812292008,0.00241961648958522,0.548405428377407
20,4,0.4423206412486236,0.04451996630456431,0.00382392652373302,0.4527389661691435
20,4,0.41111722458320094,0.0368242436488341,0.00216743249152913,0.4074759526947376
20,4,0.4295618567664684,0.03309005932001262,0.0024065828030055,0.4376370668218522
20,4,0.6507324995464617,0.0520652328342103,0.00438867721509271,0.7122415159944567
21,4,0.5330802462261114,0.06478810832406084,4.898796681735826e-4,0.5182637494235969
21,4,0.469464129503922,0.02539082579150678,0.00300423767862023,0.4914693771914264
21,4,0.45545645458819817,0.03184813518633823,0.0013341866282422,0.4635468016652391
21,4,0.47623343553133385,0.04540430195644056,0.00154231314586734,0.46144463026115495
21,4,0.5021753019934485,0.05820386076080985,0.00660418726861811,0.5388373422045749
22,4,0.5683917275103707,0.05946443990749466,0.00190074350228969,0.5836460180901096
22,4,0.542354019404221,0.04701041246522432,0.00153480149949405,0.5737021300919438
22,4,0.4238445309669264,0.02021694075519211,3.9273792658065735e-4,0.38534322713336094
22,4,0.4664353775721591,0.03493289472721976,0.00151130742598929,0.48395915253336313
22,4,0.6126765811851487,0.08230571714289858,0.00699095885699804,0.606527339537508
23,4,0.574625334972635,0.06569621816905846,0.00758627405766949,0.6154784382643336
23,4,0.588981372857554,0.06576453822549105,0.00402967575589976,0.6276207063095883
23,4,0.5994219838938374,0.06503733686083002,0.00302114224302795,0.609098469275033
23,4,0.6189737396186973,0.07203966175650962,0.00133767157382409,0.6170030618969609
23,4,0.7642235329106065,0.12034658999109568,0.01107171560959237,0.8028344745380842
24,4,0.5970430220911572,0.08573796686603037,0.00515916744184756,0.6399080657875361
24,4,0.548916134655313,0.07869669884641366,0.00557870454522756,0.5204591738208447
24,4,0.547842012627597,0.03880503424010246,6.52773650701724e-4,0.5438945519459193
24,4,0.599963150064786,0.06345483765725365,0.00504056483158025,0.6295797377448722
24,4,0.7615634876055362,0.07365356694083296,0.00755537543896358,0.9003408365002994
25,4,0.5694961080748342,0.07402969324694232,0.00479342992136731,0.5835762778174373
25,4,0.6783067729431014,0.10247669828054087,0.00655677010678545,0.7352835609572285
25,4,0.47806293616251183,0.05590235952935338,0.0032031070838787,0.538184949462991
25,4,0.5709628678875259,0.06395821750324221,0.00556546350394746,0.5802266847751107
25,4,0.6021791780105625,0.07271740577184896,0.00687122120746098,0.6521616200805141
26,4,0.6563954162811537,0.08316349600550167,0.00781282059896099,0.7237508864042661
26,4,0.6319953309936838,0.06653741041676782,0.00698685451059362,0.6622951717863094
26,4,0.7764371285311753,0.10332980039706324,0.00268296253394484,0.8354037566937189
26,4,0.7292210908068996,0.06988565743896073,0.0027008020483457,0.7545163368515151
26,4,0.5855571935555677,0.04569214099085925,0.00332825514945968,0.6191757996517755
27,4,0.6953304729964601,0.08855542696886344,0.002937357721966,0.7061658802777875
27,4,0.7306371305618936,0.10547099307246544,0.00621620242768895,0.7096075472092239
27,4,0.7400754761165107,0.08807504342780076,0.00522389365900663,0.7498072895603254
27,4,0.7066743909550817,0.08306782924180045,0.00436860738634292,0.6921740813963829
27,4,0.7459412450068884,0.0980802802029352,0.00850763530608128,0.8393565795525271
28,4,0.6644844839214296,0.1012824287478189,0.01113066877135876,0.7345171158509969
28,4,0.734981626006907,0.10619124549990694,0.01074822385487771,0.720449718048896
28,4,0.6663655030801874,0.08664293307500515,0.0078753962237978,0.7364411198782976
28,4,0.7537662309619538,0.1258352586582267,0.0086952552998886,0.8486949297730958
28,4,0.774371790164258,0.11183222306559217,0.00810201064461355,0.7972583201614563
29,4,0.7257350512625034,0.10683487723592866,0.00298320207712456,0.7299807447932496
29,4,0.6075577074699811,0.07957923895350898,0.00562246952577785,0.6435438193911479
29,4,0.6912974890518641,0.09777711662774403,0.00837461804531555,0.7318238839622953
29,4,0.5947477692876896,0.10071393816672342,0.00848417967226282,0.6220323640030033
29,4,0.7623057878882042,0.11516604781458538,0.00751812526783214,0.8069017089026931
30,4,0.7119435625000764,0.0992062028289222,0.0058817929104672,0.6848479313054361
30,4,0.7117413432998283,0.08498015234854359,0.00754649522214718,0.801969393120703
30,4,0.7079026184405333,0.0962721672910549,0.00609551766266374,0.8000914374259757
30,4,0.9232727933700458,0.1607018942588849,0.01114449526330756,1.0657063859801434
30,4,0.7094532640619695,0.0973217033365442,0.0085096545786355,0.8029243567204364
31,4,0.747558203165451,0.1139139556178724,0.00810122891449095,0.8076337830945928
31,4,0.6798295086578605,0.08966943350095387,0.00299025945494576,0.665462782764796
31,4,0.7283092302857738,0.11486055716783856,0.00879312507667778,0.8788464965790979
31,4,0.7419534361614379,0.11951801905228124,0.00589119907421309,0.7919198456999357
31,4,0.7286443092964009,0.1115911449746752,0.00853199663269556,0.7195270138942771
32,4,0.7171440960883911,0.09729329315052024,0.00785681707093169,0.7455108941178668
32,4,0.6181162061408035,0.0683405980944831,0.00603415270305118,0.6576811883182413
32,4,0.958389708569246,0.14739524158291303,0.01200201165232102,0.9429691018172794
32,4,0.6456685417299483,0.11084137914959784,0.00977684167653778,0.7379247573620736
32,4,0.9134164490310162,0.1509527144027571,0.00677165667662186,0.9536157867979131
33,4,0.7146462376039864,0.11723135590859332,0.00774321590082867,0.7810374908014961
33,4,0.6736513734871392,0.07859280070660246,0.00223204322344483,0.7281534971938736
33,4,0.7657280578502985,0.12686121190628183,0.00856107148383451,0.7894754327598447
33,4,0.6302282443732831,0.08609762142005535,0.00501949410745912,0.6257607782700589
33,4,0.6953196509861076,0.08903912646722786,0.007162675024965,0.7151246858915448
34,4,0.8427730288962904,0.16093982746959729,0.01106778937641481,0.9785302890513649
34,4,1.064262893512247,0.21219930499557085,0.01671201863566119,1.0864316389584463
34,4,0.6563828146965219,0.07694051865242729,0.00173040983323602,0.6600255966924208
34,4,0.9153760836799828,0.13787134624149652,0.00907297950532001,0.9546569348902106
34,4,0.9203896502985436,0.14238243275637874,0.00616225967846477,0.9495221040577378
35,4,0.8485173164329078,0.13212257919218465,0.00816216982413335,0.90639962982254485
35,4,0.8962928934383229,0.16963301973944514,0.01246057150766236,0.878574096452272
35,4,1.0161807583325997,0.18026293299630228,0.01083344645368405,1.1294471340182313
35,4,0.748633303072652,0.10819026213081968,0.00649027267504459,0.8028273813011717
35,4,0.8070789551209439,0.1507429230044235,0.01185582326171286,0.9115524375382912
36,4,0.8563252805005057,0.1607622285739072,0.01049176249310418,1.016502681062382
36,4,0.8523640586766477,0.15014095453549256,0.01063609035457441,0.983149425753296
36,4,0.8427155913061029,0.14670949190254734,0.01247797786546334,0.9304034797934604
36,4,0.805498843043346,0.12577755212340427,0.00325744221017364,0.8658488830388419
36,4,0.98536181885663,0.19206835134144812,0.01274245982742094,1.2221686724864196
37,4,0.8435173288938724,0.14602965613790325,0.00773753496905427,0.9337209152009954
37,4,0.8394552187924192,0.1458217090475167,0.01316811183500799,0.9718944457539852
37,4,0.9533708816820812,0.2066291420116279,0.01340173509297831,1.118775375083255
37,4,0.6963135919452998,0.09005873445420717,0.00682083843968489,0.7440270689899499
37,4,1.0715176009096872,0.23907087930742427,0.01999226279559218,1.1286125255758406
38,4,0.8980288768915888,0.17450678699279065,0.01119919155032008,0.9150404371262768
38,4,1.013572725706822,0.19742848040788996,0.01144177668041636,1.0381955284587312
38,4,0.7579067450312047,0.11623239829299148,0.00868759662084219,0.9133635591240212
38,4,0.8192272927366264,0.14087271320368422,0.00703476632632016,0.8985656846430863
38,4,0.9900119802238484,0.19297602594282776,0.01125244196457359,1.1027400852752642
39,4,0.9594929288028856,0.19431832585134323,0.01658270096401477,1.0329331845713
39,4,0.8253143328789379,0.14198662788050784,0.01256902275035772,0.8929830353757666
39,4,0.9642951770279256,0.14713856461323696,0.00906480926978012,1.0876662250394895
39,4,0.9130594237639162,0.13952529382700382,0.01136866079053536,0.9827647452415684
39,4,1.0327111354045622,0.18614492276709055,0.01318172221617612,1.1353377456853473
40,4,1.0368088743477184,0.21691887299613463,0.01331619469104508,1.0264816556849028
40,4,0.8079363125194707,0.1551815289505961,0.01397023562501983,0.8931597459428379
40,4,0.6940572191792291,0.12437494707250588,0.00949334420137571,0.8170481263561081
40,4,0.8489863444483079,0.16253258107150495,0.01098131380465369,0.940819240173613
40,4,1.0394114066493578,0.23572044693428473,0.01978130382112415,1.0221928992863414
41,4,1.0950993181531337,0.2461946685722878,0.01666827172735872,1.067763017914711
41,4,1.1399459828071357,0.22973259093536072,0.01532725360134239,1.2381288235550605
41,4,0.9984371898107836,0.18989976381492388,0.01300994321668738,1.1326795643100374
41,4,0.7825620403236165,0.1291906260111381,0.00729831591599646,0.8265527395313842
41,4,1.153918108511831,0.23415716737498876,0.01547349460304107,1.184848542114738
42,4,1.122189200335868,0.2425299070064416,0.01300606626554519,1.1422253588118128
42,4,1.0837495614440265,0.20720083918886303,0.01707284887725138,1.1279690829562157
42,4,0.8098160670308276,0.17238998060582403,0.01535368372629035,0.9148074624667092
42,4,1.2143431676745904,0.26990847452601296,0.02372664988653011,1.4179327181423986
42,4,1.2232401546893172,0.300279163192935,0.02186563409462106,1.5105730817313061
43,4,1.1283729511352858,0.237144070053661,0.0186098089193127,1.1671863618375533
43,4,1.1951287644131146,0.2577546259279533,0.0140512576057374,1.352983198695721
43,4,1.2302608765405791,0.3021334067071331,0.02219202628754544,1.4078992979449343
43,4,1.3638392152189036,0.30042533098684576,0.01434348319059972,1.5641517917833707
43,4,1.1563121498177933,0.2713575233262191,0.01857066364408605,1.2420392171316756
44,4,1.1192474101980352,0.2509374181740823,0.01396368182304591,1.2153737317264186
44,4,1.0375025100171311,0.22514331168052928,0.01569129605732,1.143105242690006
44,4,1.2191436094887764,0.25693507513006963,0.01998061654482798,1.3549202716232711
44,4,1.1354738885804934,0.23388282599431903,0.0120213587584872,1.3308806746790007
44,4,1.7605003131396562,0.4570865022502743,0.02892541693814538,2.219524018593106
45,4,1.1391349561097524,0.23769582850231635,0.01615320770294978,1.2745228391183077
45,4,1.8692343422682347,0.4845063591460015,0.02912270588960751,2.3064707529822264
45,4,1.1731021082698088,0.28020972794126536,0.02113159325081795,1.3762324409080076
45,4,1.0263943868933978,0.1829608173653083,0.01113740061565053,1.1017634421191076
45,4,1.309554935816816,0.2888586076093252,0.01800713552204924,1.3898876518779064
46,4,1.192123343615455,0.26010791552311485,0.01415086886552619,1.3467496508169514
46,4,1.376973462447376,0.3359518980944156,0.02570387400783779,1.6538480531633872
46,4,1.0396426082506651,0.2176282469388745,0.01637531890233209,1.1083836648903789
46,4,1.2597728319566741,0.28976123716128704,0.01865212048425648,1.5979423242684738
46,4,1.2727202331509255,0.25896005615709955,0.01322048744418734,1.5146418542406768
47,4,1.3015193739638775,0.29527893712484654,0.01858839628171364,1.44075805264891
47,4,1.7440139178276683,0.48644356936191774,0.0270806588968212,2.280220630554908
47,4,1.285251720134343,0.2735552638396773,0.01277624751179908,1.3685878888881988
47,4,1.731080195104789,0.45912949830567207,0.02698636573380749,2.1441779456675896
47,4,1.8982740658839576,0.5243390335051735,0.02981096413015352,2.4200438894510428
48,4,1.368049390456632,0.3481097874118216,0.02719757229607692,1.6900122496576078
48,4,1.8422993057633028,0.5764648832544843,0.03910573224057973,2.165204060754031
48,4,1.694602730742411,0.4022903626133203,0.02864723199946461,1.9405065584909151
48,4,1.6826020160482638,0.4165432461938738,0.01792045280949924,2.2165888664981352
48,4,1.9666822757365472,0.5279041828802136,0.02597916521916415,2.2794274157578807
49,4,1.4628561968077218,0.3600144354526469,0.02609398318435649,1.644968686856149
49,4,1.9864923613653451,0.5392987533903337,0.02410986196455581,2.4977175519375185
49,4,1.503074693332486,0.42125576871682313,0.03095429121880075,1.7508135749265992
49,4,1.463896923203207,0.35806221219714496,0.02377128680592472,1.6693182887016855
49,4,1.412102318598517,0.36180249193922537,0.01879540571505322,1.6722620756529416
50,4,1.6886588591593126,0.41909419682809945,0.01799398171849528,1.8248049011708396
50,4,1.8584985377163856,0.4830496459853362,0.02470290572654858,1.956734257722472
50,4,1.9445225947911224,0.5255821822418439,0.03076227785388917,2.4540848900000034
50,4,1.4120370521129024,0.33280570533252213,0.01465074017339454,1.6457040582517275
50,4,1.6147613550000923,0.3692315068255771,0.0205519529992852,1.6453074369680942
51,4,1.906415153853148,0.4716731634066783,0.02440535985553699,2.1992280930197783
51,4,1.833457803911832,0.5159795359636485,0.03254839128129143,2.190940666018731
51,4,1.583269603169814,0.33783045431454295,0.01525474778691998,1.8612269689838248
51,4,2.271564421872139,0.6444541873758453,0.03433676309881323,2.460203610087042
51,4,1.6512272756778017,0.40361178483449167,0.01948552746251226,1.9007179913556584
52,4,2.4291862974505825,0.5786520208507975,0.01949334835560272,2.9470485380325746
52,4,1.3704604266039335,0.3244104317592147,0.02307252277577696,1.418013877526895
52,4,2.080512898067066,0.6386469123839874,0.03571345703749556,2.670161312232655
52,4,2.3429299396714853,0.6913885285624534,0.03028481366624727,3.2924998288115193
52,4,2.4963201800291386,0.5727403949485372,0.01185374507781509,3.3271809569149005
53,4,2.8474321876739506,0.8570302357455424,0.04051880852574021,3.3982601982691047
53,4,2.4241477396094058,0.7213085113681001,0.0288406738497985,3.011422553748508
53,4,4.389068583969635,1.6895014668233987,0.05355408763828366,6.245916682241074
53,4,1.772609203412763,0.4481914061851802,0.02510887997315641,2.1501253216685576
53,4,3.270692121481844,0.9728069669499017,0.03277320184370887,3.962922179634723
54,4,3.6154703436771314,1.0296539936858973,0.02877379421466371,4.37968335490009
54,4,2.9418614471487428,1.0248926317828504,0.04709268372307267,3.93094539522444
54,4,3.2882447866805453,1.2184724733722008,0.04914299528793532,4.555745140553786
54,4,2.6328057459128185,0.7465594444753048,0.03136593390363909,3.2431133524044147
54,4,3.604530071754495,1.3430464729809013,0.05816645832742316,4.751423682988274
55,4,5.216055962981998,1.517164743098844,0.02341357733163935,7.017577689599945
55,4,2.252198943245004,0.699354901499841,0.04792489506265492,2.7495130940374493
55,4,4.531017386164555,1.5802688398754394,0.05081123824756364,6.167482986305246
55,4,3.066091590044538,0.9922064816635175,0.0520634374433368,3.9360479831118775
55,4,7.90027007744719,3.322670464141464,0.06422336601832088,12.433816172914742
56,4,7.723118473952742,2.7668011994254447,0.04189934864312309,10.75505239413461
56,4,5.726463446903594,1.9613012306993132,0.04600544012374794,7.473879780748043
56,4,5.985482480413527,2.52100046270438,0.05542049966479182,9.299481917504416
56,4,8.397638587583671,2.964544308503061,0.03668968208481736,11.996390010416766
56,4,5.452673003422071,1.9627400335065637,0.0505539695389936,6.901690675440656
57,4,10.4672606509963,4.488759545053002,0.07242349711247587,15.534579320908774
57,4,10.752752986586524,5.095509836983793,0.07654208439788134,17.790458191328376
57,4,5.772643726664274,2.2577500403452,0.0647673953526163,8.433757763065463
57,4,9.583528895128584,3.635370646899112,0.04876210645001989,12.290850810522262
57,4,7.7140322169900415,2.8529482735327356,0.05259370593229662,10.48944783891733
58,4,12.444276659168484,5.585088136942627,0.07938831462510783,18.65930886965997
58,4,10.998342925612416,4.374140941482404,0.05691050245933979,16.854102263179772
58,4,11.961239536119889,5.3058310206113255,0.06516153819234882,19.409523747157657
58,4,17.63373063378046,8.480897505772054,0.04092871222010276,33.25629783163042
58,4,9.598157079469257,3.6956721959193257,0.05287915159814613,13.354793472398256
59,4,22.223540264202956,9.55707333227682,0.06884508747525174,33.8659096220262
59,4,41.20583198224774,20.86718142450892,0.08367261065998022,68.18437024516166
59,4,18.842637564429253,8.584878574929476,0.08184781473135953,28.36022365060344
59,4,10.767074841623398,5.0434485377611145,0.07803791089962903,17.57448288072214
59,4,16.39420285867224,6.758348853594834,0.05726311519218845,25.984122674639863
60,4,29.989491441575623,14.628041334497569,0.11539886153838792,48.7910830206692
60,4,40.401361522360624,21.210382575665633,0.15307762336685968,66.76685817654807
60,4,42.91344351009528,23.16624568215309,0.13356722784041702,75.0851388615271
60,4,39.69365043286019,22.30043508152809,0.09789652143306884,69.69284180562273
60,4,28.546822374402755,13.261725893230476,0.08229065548993936,46.95991368070548
61,4,44.242431490480534,25.326531354575984,0.1592592065683868,81.49445614969834
61,4,45.07315741151898,26.870120339000813,0.1708952714012977,82.6301932787838
61,4,41.47337471881833,20.448216850295587,0.1254485108948162,65.77078461311547
61,4,45.58606795803404,24.493351919329697,0.16241904136480198,86.98937169866889
61,4,49.557251832525075,25.233926106526955,0.12332175741144435,81.43918158799491
62,4,48.487307986333704,27.20313173460459,0.18660586944555976,84.21575397214322
62,4,49.53317359631846,28.630687545405515,0.1976506564558931,86.05450450147708
62,4,47.950500298124915,28.92397619602436,0.20717926560129424,84.88830735676703
62,4,50.58101676436275,28.499672696056024,0.19423977705312945,88.97162337750467
62,4,47.23697340246933,28.35412797293868,0.2196296969076412,91.11740307262016
63,4,52.405727561094984,29.00698162862569,0.20713201370019063,87.22566289302196
63,4,50.65810919188203,30.302280500243505,0.22113957902068504,93.51298477114103
63,4,50.858991299635726,29.48154535898049,0.2272011124286875,92.37352246841928
63,4,49.62734353958715,27.76477102545619,0.2086184141882354,89.40077794823355
63,4,53.65246741385992,30.46371853010705,0.22737415673102804,95.58245021321352
64,4,52.92764608297487,30.349434869961588,0.23788657959266224,85.90320352612468
64,4,49.60739514617234,28.35723660325747,0.2309027911697213,98.01790217054769
64,4,51.64467100746804,30.481347489694592,0.2325548826146834,97.32521780348549
64,4,52.225644988701184,30.342041901833028,0.23823357859675956,91.9833707657492
64,4,52.92372304498808,29.576012718591315,0.2384568375523408,93.4293509695454
65,4,54.5287424919072,30.967004844362847,0.24997485380871373,92.6669136594738
65,4,50.42917174455746,29.174703102225184,0.2539772473667775,98.37421990956108
65,4,50.80910584148251,29.736927431518648,0.26208115107739605,88.30468269828236
65,4,51.57057088833924,29.49398302593437,0.25739206991865804,96.57297213966196
65,4,53.086994072113214,29.20037201658166,0.23763088000191115,90.89977991059264
66,4,50.52386279621697,29.749632111862624,0.2728404126614955,104.9092204116726
66,4,52.55174826397639,30.949680037198636,0.25947329214574666,92.82890613477288
66,4,51.28231210815547,29.612254660306277,0.2618439950861386,99.44730522627836
66,4,52.485850207950726,30.08199977889232,0.26010974784757906,94.6390936433242
66,4,53.42796283774794,30.152669168702793,0.25662404327909993,99.53085901939878
67,4,51.05278505623732,29.998921405155244,0.2817119140170728,102.07419060326026
67,4,52.156498529858304,30.4941049335378,0.2691425113067601,93.32629050840517
67,4,51.101720469362824,30.51345232943937,0.27293033131920147,95.18450434065696
67,4,51.66140649615197,29.782140984012763,0.277634778616964,90.93984540800818
67,4,52.9113448853828,30.810496795895233,0.28294294196111847,94.08022350704556
68,4,51.342352780788055,30.273601955061228,0.2873760697077897,100.2373385522588
68,4,52.97558589280318,30.33363995863309,0.27946811343747646,95.91693121427603
68,4,50.79401548263157,29.674243546894235,0.2787003342328794,95.43672689736354
68,4,52.3633799756995,30.50115627134083,0.28538438317817855,90.93233093692572
68,4,52.77604822783531,30.652226617484892,0.28524165396370793,99.49397711047864
69,4,52.49142204983629,30.524259625636265,0.2943162202066505,98.26902489036524
69,4,52.08185916841541,30.42784415552342,0.2896931207861802,98.16675946740148
69,4,52.27521514206489,30.211064297447855,0.2870225849546186,98.62043117238863
69,4,51.80232527560936,30.055967099746496,0.2980169421238019,101.32030037786976
69,4,53.06450102540852,30.58277714913918,0.2851684293189889,95.78494379091838
70,4,53.4819558302537,30.99270077838486,0.3027267987331868,97.38938863281992
70,4,52.48673491156655,30.28636587009548,0.2977661620048721,92.53775824629771
70,4,51.10397542380635,29.9818994632322,0.29478106940406057,94.93851360192338
70,4,52.57879273873557,30.47227970567748,0.3017617794718596,95.59378630313532
70,4,53.73155485116744,30.756274592801848,0.2936791947151212,101.98050690831376
71,4,53.22537514165,30.271837560209743,0.30345313439951704,97.55687737909552
71,4,52.62218834853614,30.34634585565244,0.30253239254488007,96.28016697113426
71,4,54.916786970625225,31.08047190557817,0.29489431336042715,98.3650219766853
