mean_wolves,mean_sheep,mean_grass,min_wolves,min_sheep,min_grass,max_wolves,max_sheep,max_grass,sd_wolves,sd_sheep,sd_grass,trend_wolves,trend_sheep,trend_grass,initial_number_sheep,initial_number_wolves,sheep_gain_from_food,wolves_gain_from_food,sheep_reproduce,wolves_reproduce,grass_regrowth,wolves_0,wolves_20,wolves_40,wolves_60,wolves_80,wolves_100,wolves_120,wolves_140,wolves_160,wolves_180,wolves_200,wolves_220,wolves_240,wolves_260,wolves_280,wolves_300,wolves_320,wolves_340,wolves_360,wolves_380,wolves_400,wolves_420,wolves_440,wolves_460,wolves_480,wolves_500,sheep_0,sheep_20,sheep_40,sheep_60,sheep_80,sheep_100,sheep_120,sheep_140,sheep_160,sheep_180,sheep_200,sheep_220,sheep_240,sheep_260,sheep_280,sheep_300,sheep_320,sheep_340,sheep_360,sheep_380,sheep_400,sheep_420,sheep_440,sheep_460,sheep_480,sheep_500,grass_0,grass_20,grass_40,grass_60,grass_80,grass_100,grass_120,grass_140,grass_160,grass_180,grass_200,grass_220,grass_240,grass_260,grass_280,grass_300,grass_320,grass_340,grass_360,grass_380,grass_400,grass_420,grass_440,grass_460,grass_480,grass_500
187.55866363809747,5.687547642909366,2476.739986919695,0,0,632.2941563428993,3308.27837960411,237.4545879772472,3005.1809099220764,626.9768390628349,32.617649921230814,426.5772342388148,-0.01566851811772032,0,0.302394783173339,215,244,14,95,18,17,36,2642.5950601844215,2642.5950601844215,1639.2368576997692,64.98587118196113,11.924762729246522,12.182566099673773,0,4.475287097125957,0,0,0,8.55391829542896,10.26999086150972,6.1454345833432145,4.94229835838367,17.87502797646747,10.16992201311624,0,0.7431032451094043,0,10.670729072133676,4.196953173750346,0,0,20.29614921145187,0.3070308878293762,1.609158112220847,1.609158112220847,0.3535935927400593,0,0.01106152354030198,0,0,0.20583132253377723,0,0,0,0,0.11197615695028552,0,0,0.04888877304660005,0.132844496467398,0.5502102709337954,0.7011085666759578,0.49737735305830794,0,0,0,0,0.3394344595910877,0,823.6161057479541,823.6161057479541,1777.6751156966031,2433.4939830753706,2390.963452175351,2568.393459195431,2691.3777321255784,2791.5006480084403,2767.6361198431114,2339.089059804478,2687.7139564059057,2498.8641049631274,2524.544980609988,2350.108118250864,2591.324526364086,2621.12558601515,2840.8375131897865,2884.969680404183,2743.8630688418298,2373.198709969338,2409.3768562329537,2534.961963204359,2604.3362728252705,2555.3679924147805,2495.144626208624,2643.5396465478243
220.42982761196924,6.847237531751043,2473.1299715984533,0,0,632.156861108205,4147.446755463938,284.92557065770774,3014.706606418812,751.2725561932299,38.788270228258995,455.03436896969504,-0.01883221042736137,0,0.35934094226111535,215,244,14,95,18,17,36,616.8653627466839,4069.6044961477114,866.7876436798672,29.6840429269278,0,0,0,21.01006685260742,8.05691910219655,4.6803280798025035,23.738198334933102,7.498300207493987,0,13.160325509011932,13.479030912189309,17.194669570755863,0,6.722723012510832,0,0,0,23.886156972224377,0,0,0,0,280.48753784176785,0,0,0,0.810749088035084,0.15995744781873716,0,0.01274388261636519,0.00578432127448986,0,0.4232202024563302,0.00399622162989835,0.330645509437003,0,0.44393442119957105,0,1.217447586298141,0.5445099289547863,0.1381629270940963,0,0.10470400214929422,0.5009147021272637,0,0,0,0,645.9741110445873,1226.7570697613858,2430.1979809228123,2663.7679615043435,2495.051801980466,2695.544856925264,2564.5081072238277,2672.239125349305,2340.9471769141833,2517.0988005380764,2689.952526872602,2644.054615510161,2483.185467669487,2554.9852295519686,2404.301252822444,2861.967949810078,2465.549868582672,2788.549578194355,2866.3338665539077,2518.3574784925895,2472.389773970494,2724.285576416438,2630.5088851607693,2717.500135947108,2737.8012717442534,2737.8012717442534
197.67951131038333,6.467763865413786,2480.7896578930945,0,0,689.7919852294375,3683.474531744315,255.28278373498964,3058.668993748771,671.990161804512,35.79798723261533,427.0906243487181,-0.01422847630534477,0,0.43258394412534934,215,244,14,95,18,17,36,649.3548720715733,3656.251286299868,758.7988354341223,26.483732174915573,13.674312031460904,0,2.1144824669638225,4.297342187553472,0,0,1.514062521507165,0,0,0,0,0,0,16.99798643646501,0,0,0,0,5.172529242388142,0,6.719678466816658,6.719678466816658,237.06971670852545,0,0,0.11409052982160764,0,0.44049125073294,0.36811667295613426,0.24570216865010447,0,0,0,0.14509977404058932,0.34834829346345036,0,0,0.04456823360010783,0,0,0.01367584780230669,0,0,0,0.34529617247132854,0,0,0,689.7919852294375,910.5756396583672,2442.403935068247,2468.2661887451077,2601.934883065227,2745.1339862673503,2638.13592542658,2666.0930812569336,2826.6024821431956,2691.663190951733,2583.4256241249313,2554.963590430464,2751.832798526168,2791.0934118925666,2754.198193478938,2805.919263957382,2389.114262383306,2473.34805521256,2591.8175872625325,2749.286982137609,2463.3159903414376,2775.12999807892,2544.6082364174804,2708.6309320848054,2640.440245704763,2640.440245704763
209.37568918345025,6.824263802689182,2463.7706625624683,0,0,407.9369184547768,3589.316178801502,302.45267780845217,3016.5919512902997,689.3346210329981,38.82548250806694,455.9078029925862,-0.01793614505338665,0,0.4906103759558316,215,244,14,95,18,17,36,865.482944448847,3583.1463470650338,651.1411054485503,44.39602427907827,12.70884574003082,0,3.9281591926087542,1.1593177460582345,10.10536195083156,0,0,11.423608690106963,2.6939391132375214,0.44631202513471174,0,0,0,11.12334726772536,15.120095071513616,0,10.395495878711408,0,30.2369807168907,0,0,0,222.0810630929504,0,0,0.13471183668027156,0.03293470729715252,0,0.577181481818045,0,0,0,0,0.2104460048725377,0,0.10132635244494656,0.22027399201371903,0.12802833896721627,0,0,0,0,0.4819720468639839,0.3939659268776931,0.00930403876127572,0,0,0,791.5126411622246,1111.509001451654,2504.6899925624375,2622.8538158956667,2606.745621574989,2606.1643454496434,2432.0485933076025,2679.7315294123914,2815.6264529470186,2773.8876184922983,2340.5012655167047,2582.396555074625,2289.097071716496,2614.05253205951,2464.5520797465074,2620.9670221243427,2543.537253137624,2584.93971625115,2521.1628006100327,2419.958086000438,2497.63373013697,2587.8820848988144,2842.7117039411432,2508.230174112945,2448.1369560248286,2448.1369560248286
203.66311419931324,6.060202174466712,2483.9905438491905,0,0,662.2837419360329,3815.508008247587,260.897434235225,2972.127460548202,689.9407018618418,35.01907113500414,428.0955186612056,-0.01428147911066248,0,0.3475686968145777,215,244,14,95,18,17,36,674.4622191326193,3806.762043478185,779.6542144829656,15.558573346756615,5.239816978362028,0,25.10194517931454,10.978530921015103,0,10.835762219858754,3.2178280175768963,0,1.925534585516844,15.866971639722886,9.83216943107806,0,14.631814725671529,8.822184644998172,27.71760807824177,16.602935631475088,2.1311739741344304,0,0,0,25.16994714404574,25.16994714404574,245.99471768628536,0.3236619602954775,0.11447247289519293,0,0.25803951692539334,0,0.06844893013959212,0.6964610516872345,0.113582096532539,0,0.19994016586704916,0.07719378742270558,0,0.2227607364035762,0.17453410643069003,0.27826794589702436,0.26818470503219927,0,0.35338976773420183,0.29381105490265635,0.529657072897686,0.3120291413259505,0.04624307773791884,0,0,0,1081.110268603032,1322.509856386228,2144.2026003847186,2538.201613606724,2600.9354909640897,2464.474566451895,2742.1373714876745,2858.3868700804496,2651.0220206108497,2906.444525788119,2486.5921666334716,2787.2630264553495,2728.3193580834513,2667.7233505985164,2879.99397967811,2617.9086777364823,2225.6258177851128,2506.712529842395,2687.3137314413316,2423.9181130094685,2611.845456125437,2588.643693575457,2665.3209770023145,2604.5148202908304,2471.533279158743,2471.533279158743
156.11984136342858,9.860418181864231,2596.0287092004864,0,0,2091.161455419646,2661.7474726653663,335.0900951042419,3025.6930558978484,503.98857899059345,49.475581383455975,155.556201603527,-0.01332433506662668,0,0.12433008034935232,225,227,45,55,17,14,1,1694.2904009361666,1694.2904009361666,1734.7515408351392,146.20376466242544,0,1.1803339700063389,0,0.3105185122633914,0,12.57454751087016,0,10.802984784219833,0,0,14.249934595466977,0,0,11.749008765896177,0,0,0,0,0.7695443143724161,0,0,0,88.23061912878968,88.23061912878968,0.9836303550309872,0,1.110388194936203,0,0.19865921790697055,0,0.18794642686755209,0,0.14856270020446874,0,0,0,0,0,0,0,0,0,0,0,0.36032440541238914,0.6567382057394882,0,0,2436.726924247936,2436.726924247936,2674.5642712267886,2567.221689192068,2478.184271001532,2627.905406297111,2385.1946211961404,2491.1998144120566,2682.307720102143,2523.421475184902,2520.968142561214,2856.8347324422866,2367.532898257706,2580.208192005694,2561.147978878269,2295.836534432437,2548.1845537872914,2655.7133582033944,2614.7152228744844,2451.002252288361,2677.347396542879,2795.470401496098,2517.5935848990193,2520.7862938471894,2528.1878189341473,2466.9686651151906
160.28972642147343,9.992820695910329,2582.7060084735244,0,0,1967.0191833582012,2685.972593390825,334.74549739023126,3063.649538312279,510.9006172029325,50.440936856697114,160.40905319831293,-0.01705324743800766,0,0.1762340267031996,225,227,45,55,17,14,1,836.8454747992531,836.8454747992531,2569.1497628365687,463.9832766364875,14.639731514700925,10.503745242842411,0,14.41432267540869,5.7564202913696,0,11.25592718144913,0,19.854937786226085,0,1.8262911160467152,0,0,8.241495525657584,5.346563672473958,10.958831386724576,4.262509979046735,0.4426782947330035,2.160913641474012,0,13.712785123377492,0,282.79415116842176,282.79415116842176,0.21251655396351996,0.6906280365051128,0,0.3221420025969263,0.01721204297236536,0,0.5480598260425196,1.3125963199227246,0.09685407351006296,0.19153287610360223,0,0,0,0,0.4982912738155045,0,0.3623294982845068,0,0.4821845665630517,1.3103740646565527,0,0.12130033765204706,0,0,2362.3787823687812,2362.3787823687812,2378.7404214010385,2765.960332914406,2566.3445828708877,2437.0877128567995,2519.526563653328,2524.8629978442236,2570.154978440468,2561.768396284479,2660.550763380364,2638.0262909261355,2819.9980942263396,2681.8727612634993,2462.3382335443844,2330.220889175565,2710.5407235924736,2717.900665928385,2713.9875353258135,2744.762624633349,2719.812894251904,2700.505135317525,2518.675098571672,2731.8435910408043,2576.4733048408466,2452.910106227215
160.00709643262664,10.215322689124932,2590.0166797682477,0,0,2131.84267163814,2764.323443007968,350.05377247828164,3101.1465129571247,518.4376142036705,52.77117443819144,155.4491808964741,-0.01872795055445467,0,0.07323157165445102,225,227,45,55,17,14,1,1303.1316614360255,1303.1316614360255,2261.859371188684,252.09973956325587,43.62133825705265,0.30483630620004154,0,11.592969126537144,0,7.412560331605993,12.132004507245492,0,9.354332538420044,23.72039660169475,8.478761612610423,10.779930894796047,7.8787575025277246,0,2.2568742046156167,7.429860217528111,0,7.239836986852245,10.825198214254131,22.68994009078199,0,0.8063615865454828,151.49859288035864,151.49859288035864,0,0.4001498632038767,1.5137063047283363,0,0.38847162029906906,0,0.14635190576821064,0.03774960555412426,0.9309867686621414,0,0,0,0.8444938886574219,0,0,0.10502844296770344,0.20168944476500084,0.01429423435712644,0,0.42237655828242976,0,0.5209099626089518,0,0.7339321426082078,2517.4368002112255,2517.4368002112255,2667.5467558339383,2409.430407814323,2559.6470070599307,2413.909323000165,2686.3237038182283,2295.8606093039343,2286.547874208625,2451.717374597475,2574.9228045828163,2603.5352608834614,2435.602083171084,2626.4267022527633,2645.0466492475143,2895.530692956543,2482.615166236606,2816.2330850596577,2765.925938043472,2687.0274075344028,2611.6641977817753,2710.6429924682625,2561.695331762245,2667.2594590740546,2390.806407383905,2495.450832197201
157.73732031026455,10.104383804681818,2583.438017476879,0,0,1840.715496887399,2761.677755942569,337.80584940631365,3165.456808663712,503.1905691406376,50.46806670322926,162.16294310365697,-0.01377919129060713,0,0.06602957677848574,225,227,45,55,17,14,1,692.9038348114445,2761.677755942569,604.1835116394191,38.910449949494854,4.4362502613935995,0,0,12.764973716563052,0,14.956495492531005,0.06161999861936052,0,6.157596003276771,10.700060343286454,0,0,0,6.055182959006043,0,13.27092173849166,5.488965211935205,0.0571138069403281,7.3295777265109,3.69851324204234,0,0,323.12328854743765,0.0985720791300334,0.8621334048025581,0.1757979531195387,0,0,0.03066080158609299,0,0,0,0,0,0.31679901587553394,0,0.8546507057834597,0,0,0,0.04668889406633583,1.020634432340971,0.6714049265121653,0.09457202770692597,0,0,0.15486061525768913,0.15486061525768913,2277.914082480539,2762.411153796769,2569.140497734357,2387.1637875278625,2424.693709759946,2829.473509470833,2643.0154033861254,2555.077391499373,2863.388134641947,2463.656386628335,2364.678624397201,2665.5660532386755,2506.207143818702,2677.2131100158126,2990.323156491192,2585.707231639911,2473.5324269988755,2483.362686595488,2637.7458580272328,2449.941043777849,2580.9450143476633,2793.6220998258764,2495.3322701383463,2564.0751011147822,2757.0507366974693,2757.0507366974693
162.69778081661266,9.971265728838036,2599.7656198216223,0,0,2160.5678347730927,2896.8173249844367,340.0662340045255,3192.7272549380173,529.2733182066867,51.22840607437317,165.11826761349624,-0.01837293181816562,0,0.07992515882898818,225,227,45,55,17,14,1,622.7534135842134,2896.8173249844367,659.8401373195212,37.170670287975256,0,0,0,0,0,6.9849695987735085,2.989020237362839,0,0,0,11.108816006537822,0,0,0,0,0,0,0,0,10.406358301755118,12.065395111645516,12.065395111645516,330.42789114378115,0,0,0,0.34041566871725976,0,0,0.0782076703011664,0,0,0,0,0.0851244276297917,0,0,0,0.4401452482519534,1.278445384863146,0,0,0,0,0.8274529420835468,0.7197081253027772,0,0,2316.233739959912,3192.7272549380173,2795.1115321797374,2426.1937639163652,2783.163032358592,2590.8335929526243,2808.0537826712575,2587.865162650249,2446.3702246534535,2823.367491761729,2619.9311021319872,2716.247818933248,2631.991763724034,2695.9796418879173,2388.4948611585655,2497.0425086462446,2311.4810359849544,2597.5232516389615,2324.61517954572,2760.3644885578233,2956.9225471106824,2392.6408538008923,2904.23298103699,2496.7939264552197,2616.489871111875,2616.489871111875
