mean_wolves,mean_sheep,mean_grass,min_wolves,min_sheep,min_grass,max_wolves,max_sheep,max_grass,sd_wolves,sd_sheep,sd_grass,trend_wolves,trend_sheep,trend_grass,initial_number_sheep,initial_number_wolves,sheep_gain_from_food,wolves_gain_from_food,sheep_reproduce,wolves_reproduce,grass_regrowth,wolves_0,wolves_50,wolves_100,wolves_150,wolves_200,wolves_250,wolves_300,wolves_350,wolves_400,wolves_450,wolves_500,sheep_0,sheep_50,sheep_100,sheep_150,sheep_200,sheep_250,sheep_300,sheep_350,sheep_400,sheep_450,sheep_500,grass_0,grass_50,grass_100,grass_150,grass_200,grass_250,grass_300,grass_350,grass_400,grass_450,grass_500
197.67951131038333,6.467763865413786,2480.7896578930945,0,0,689.7919852294375,3683.474531744315,255.28278373498964,3058.668993748771,671.990161804512,35.79798723261533,427.0906243487181,-0.01422847630534477,0,0.43258394412534934,215,244,14,95,18,17,36,649.3548720715733,137.39707084257415,0,0,1.514062521507165,26.094042865685207,0,0,0,20.698334221224176,20.698334221224176,237.06971670852545,0,0.44049125073294,0,0,0.5341795090312967,0.04456823360010783,0,0,0,0,689.7919852294375,2696.9662106984606,2745.1339862673503,2484.1353788144893,2583.4256241249313,2421.2978295049575,2805.919263957382,2883.230905973827,2463.3159903414376,2623.6105460912254,2623.6105460912254
209.37568918345025,6.824263802689182,2463.7706625624683,0,0,407.9369184547768,3589.316178801502,302.45267780845217,3016.5919512902997,689.3346210329981,38.82548250806694,455.9078029925862,-0.01793614505338665,0,0.4906103759558316,215,244,14,95,18,17,36,865.482944448847,166.38268782796817,0,3.402011011473016,0,26.377420919209737,0,25.282765581447144,10.395495878711408,0,0,222.0810630929504,0,0,0,0,0.6242213967684472,0.12802833896721627,0,0.4819720468639839,0,0,791.5126411622246,2660.448663474072,2606.1643454496434,2498.9437487029163,2340.5012655167047,2411.134246024131,2620.9670221243427,2666.641994475255,2497.63373013697,2425.177686298127,2425.177686298127
203.66311419931324,6.060202174466712,2483.9905438491905,0,0,662.2837419360329,3815.508008247587,260.897434235225,2972.127460548202,689.9407018618418,35.01907113500414,428.0955186612056,-0.01428147911066248,0,0.3475686968145777,215,244,14,95,18,17,36,674.4622191326193,117.91718005686552,0,13.21620194959403,3.2178280175768963,0,0,0,2.1311739741344304,0,0,245.99471768628536,0.03767071690559332,0,0.2526009600282254,0.19994016586704916,0,0.27826794589702436,0,0.529657072897686,0.07296274673906993,0.07296274673906993,1081.110268603032,2446.2109666191,2464.474566451895,2472.414472714632,2486.5921666334716,2745.103173089486,2617.9086777364823,2561.6013304132744,2611.845456125437,2478.616444123612,2478.616444123612
156.11984136342858,9.860418181864231,2596.0287092004864,0,0,2091.161455419646,2661.7474726653663,335.0900951042419,3025.6930558978484,503.98857899059345,49.475581383455975,155.556201603527,-0.01332433506662668,0,0.12433008034935232,225,227,45,55,17,14,1,658.3164476166086,658.3164476166086,1.1803339700063389,0,0,16.000336122814,0,0,0,0,0,0,0,0,0,0.14856270020446874,0,0,0,0,0.2501406765712717,0,2560.8798239204625,2560.8798239204625,2627.905406297111,2438.4640603874213,2520.968142561214,2666.7931219431102,2295.836534432437,2465.0610437205255,2677.347396542879,2645.3776228238803,2466.9686651151906
160.28972642147343,9.992820695910329,2582.7060084735244,0,0,1967.0191833582012,2685.972593390825,334.74549739023126,3063.649538312279,510.9006172029325,50.440936856697114,160.40905319831293,-0.01705324743800766,0,0.1762340267031996,225,227,45,55,17,14,1,1464.193229771766,1464.193229771766,10.503745242842411,1.028433489313477,11.25592718144913,0,0,2.4209684078473352,4.262509979046735,0,0,0,0,0.3221420025969263,0,0.09685407351006296,0,0,0.4728866741027106,0.4821845665630517,0,0,2702.351703053946,2702.351703053946,2437.0877128567995,2320.4041072469668,2660.550763380364,2902.841133338724,2330.220889175565,2436.1498484271774,2719.812894251904,2442.7894703230754,2452.910106227215
160.00709643262664,10.215322689124932,2590.0166797682477,0,0,2131.84267163814,2764.323443007968,350.05377247828164,3101.1465129571247,518.4376142036705,52.77117443819144,155.4491808964741,-0.01872795055445467,0,0.07323157165445102,225,227,45,55,17,14,1,918.0545538720008,918.0545538720008,0.30483630620004154,0,12.132004507245492,0,10.779930894796047,3.613578191862032,0,0,0.8063615865454828,0,0,0,0.3174504486641748,0.9309867686621414,0.5384807915466735,0,0,0,0.5955615819750172,0.7339321426082078,2610.9419507110965,2610.9419507110965,2413.909323000165,2459.0794635820293,2574.9228045828163,2537.4166225423664,2895.530692956543,2443.395998668868,2611.6641977817753,2591.3664604655005,2495.450832197201
157.73732031026455,10.104383804681818,2583.438017476879,0,0,1840.715496887399,2761.677755942569,337.80584940631365,3165.456808663712,503.1905691406376,50.46806670322926,162.16294310365697,-0.01377919129060713,0,0.06602957677848574,225,227,45,55,17,14,1,692.9038348114445,197.15584089156928,0,0,0.06161999861936052,12.412158065971449,0,18.062812983363575,5.488965211935205,4.647220812864346,4.647220812864346,323.12328854743765,0,0,0,0,0,0,0.28009593815136957,0.6714049265121653,0,0,2277.914082480539,2514.5963498943515,2829.473509470833,2423.1219097521116,2364.678624397201,2592.959935704939,2585.707231639911,2555.726481585554,2580.9450143476633,2586.345528044376,2586.345528044376
162.69778081661266,9.971265728838036,2599.7656198216223,0,0,2160.5678347730927,2896.8173249844367,340.0662340045255,3192.7272549380173,529.2733182066867,51.22840607437317,165.11826761349624,-0.01837293181816562,0,0.07992515882898818,225,227,45,55,17,14,1,622.7534135842134,148.52128868535053,0,0.8378018948594017,2.989020237362839,24.20027929956419,0,0,0,0,0,330.42789114378115,0.1408810554299874,0,0.8384423605105473,0,0.9345138499267458,0,0,0,1.2718518774307344,1.2718518774307344,2316.233739959912,2643.106749647759,2590.8335929526243,2688.2232295098424,2619.9311021319872,2489.957301924274,2497.0425086462446,2639.3466032239585,2956.9225471106824,2836.0476965967614,2836.0476965967614
150.80536973929696,9.12908446903326,2596.6590694712063,0,0,2074.5624723548053,2533.2600706187295,305.7987647651955,3104.679619514776,483.8692870450952,46.42240454419228,169.76986192124542,-0.01326956326255937,0,0.08037787715369292,225,227,45,55,17,14,1,639.284649823622,153.33498667235065,18.554402250923477,5.942327706817136,0,0.20745018337577317,12.210800505892898,0,0,0.554113412189039,0.554113412189039,297.1694436330396,0,0,0,0,1.7093858268070006,0,0,1.015803792412987,0,0,2432.861309452801,2380.685399894137,2654.4680854421863,2740.440472604947,2418.2136479742458,2568.867729981289,2541.2826318359103,2849.1308710015505,2686.2604568520087,2478.760647618106,2478.760647618106
173.1802705267111,10.886059186789794,2586.191536137553,0,0,2086.1081335375584,2864.811038421667,356.98093402353044,3150.9595023459333,552.3382753837257,53.88242768567957,163.2223657514423,-0.01103212943028108,0,0.08261685184434181,225,227,45,55,17,14,1,251.00877931964132,607.0672970159454,0,9.516049632959517,0,0,0.5840608458228437,0.6372452110782564,2.2197010537175803,5.907660766734746,5.907660766734746,238.84557666267253,0,1.0194476770887213,0.15636576171611696,0,0,0.693545655412953,0.6027765127670484,0.1650936064669126,0,0,2623.142694429201,2646.52101640478,2379.4766562816144,2918.984255754008,2727.35086170719,2693.5038568358264,2620.378200397223,2541.988332300476,2899.547945803309,2672.0607236204983,2672.0607236204983
160.64193900797574,10.332929235607226,2590.5244495925426,0,0,2098.2351127951542,2690.503954927001,317.20964228928875,3040.922440388155,506.8189100977765,50.21321962681933,162.98616662508965,-0.02930070826287865,0,0.02159108543092826,225,227,45,55,17,14,1,1497.2446406965034,1497.2446406965034,14.3016113180437,11.958446020602134,0,0,0,3.784487035151976,0,0.10885496262367032,0,0.7910285292088008,0.7910285292088008,0.05641232132961209,0,0.4778257393125432,1.0198771267943831,0,0.05296644900323248,0,1.2153965132177282,0,2689.539269304951,2689.539269304951,2734.992434272958,2608.261638822288,2552.286603888607,2321.61508200048,2800.4218114076943,2489.688558026246,2588.7076914391164,2535.2539785217577,2609.811651520599
145.62985187431417,9.0072656534807,2589.2843119942786,0,0,2018.9526886319416,2370.8853741666253,325.46453695874214,3098.1261396830187,461.6564955610451,46.78426543668802,158.532288484378,-0.01462154376774351,0,0.06940881363335841,225,227,45,55,17,14,1,450.8938482468317,217.98725004402587,2.7205238301343964,0,4.227246251525495,20.94930576763817,0,0,6.0587952362119335,0,0,318.8609973288999,0.15821768922983512,0.0627724167069671,0,0.509023772308906,0.8372141071410804,0.38417640737730535,0,0.15690271715934892,0.3948988398235999,0.3948988398235999,2219.1547008021653,2495.476854251684,2605.4300530495184,2713.662785486974,2772.128248141417,2584.172868177709,2640.1199443542314,2484.6002663195395,2375.548999530653,2690.2857353624477,2690.2857353624477
145.7200458381114,9.13528849168041,2597.6164599137646,0,0,2151.7654285135077,2353.6270451867513,314.5637003550875,3059.7929126341833,461.4319848940336,46.68155697761019,154.99516218852116,-0.01434816703140922,0,0.11935979386872606,225,227,45,55,17,14,1,751.4240165177229,751.4240165177229,1.7879773467670217,0,6.337637436499798,0,0,5.225498084750934,0,0,9.92574771945482,0.10590466145604958,0.10590466145604958,0.30313072427719556,0,0.2588128796836057,0.7028685965272875,0.8201500524050424,0.82509421881581,0,0.4238519296867091,0,2428.3462348710223,2428.3462348710223,2637.2414582203755,2937.5202632669298,2592.1370909842703,2690.3900476537656,2494.567388625065,2441.253680127955,2511.904462434086,2764.9667703405717,2572.552017618723
163.6995926739613,10.396545225202248,2596.6403039420816,0,0,1951.6601567150756,2667.911183241291,355.5624947044409,3208.304401443059,518.2295986037341,52.28863445431721,158.7145487893914,-0.01178974145485572,0,0.07552939700806569,225,227,45,55,17,14,1,697.4983358324738,697.4983358324738,0,1.970064974690684,0.00517531478980837,3.088884132174044,9.062181101557298,7.852615474101361,10.749039584990063,7.30573067720865,0,0.703516934533364,0.703516934533364,0.26934692781863534,0,0.5463650211830223,0.6017806309165851,0.25656509653459425,0,1.0154582760057829,0,0.3866080967893551,2655.4344354910822,2655.4344354910822,2891.9800137698544,2380.1681486075745,2571.879428416815,2624.6307583469825,2461.3449196369866,2627.271952391135,2656.8273494700898,2603.8006098254864,2620.3973422917657
168.75332261034657,10.678042643524275,2594.2628154790755,0,0,2015.681281012705,2813.4554589306103,336.5101007901336,3076.9284908753666,536.3917061812188,52.077867841650544,165.73608022338607,-0.01587000820560475,0,0.07922947977982273,225,227,45,55,17,14,1,1371.490359546473,1371.490359546473,0,5.042060025524917,4.971816890439281,0,0,8.123157348661719,0,0,0,0.00540076380427584,0.00540076380427584,0.18855251637701,0.12214785003805308,0,0,0.20514764034159205,0.7348124851526707,0.190582540042734,0,0.08011586941260182,2595.978342813286,2595.978342813286,2736.36046451781,2482.828789656199,2456.488859412529,2487.2981095565765,2454.4010149270184,2595.4102944703645,2661.436244159714,2802.110533159244,2392.681096720845
177.66332645416557,11.294709359869962,2598.0027479949854,0,0,2077.4307343239616,3108.1763418133573,351.38820764806496,3169.801963918284,575.306877284977,55.588463895497426,162.1943054425044,-0.01695923767691427,0,0.0666996159565674,225,227,45,55,17,14,1,1987.9210979008265,1987.9210979008265,16.224523290620436,14.54930653825124,0,0,2.239911297325911,9.158469904424486,0,0,9.91696432900748,0.09451702693418286,0.09451702693418286,0.5542243269394589,0,0.5129781303420269,0,0.6911978220014993,0.37175253470603054,0.8867328161713013,0,0,2713.6547181841074,2713.6547181841074,2516.1989434383872,2740.136694521569,2777.6314365805083,2785.006598750366,2653.4834763895074,2372.669190199859,2568.801839685504,2758.684756142968,2279.2726283685524
172.8424822417366,10.649248654729783,2592.328141637258,0,0,2029.2539430736515,2939.726357176837,350.12616347887825,3048.518011390047,553.4456588428624,52.032345714413815,167.23029764360854,-0.01685546348258698,0,0.1591209077561631,225,227,45,55,17,14,1,1994.307054027164,1994.307054027164,0,0,19.48341902726849,4.471313426190882,0,0,0.0815250261106255,0,0,0.12541236708749054,0.12541236708749054,0,0,0,0,0,0,0,0.5324021121270701,0.8899931191075691,2727.436057324783,2727.436057324783,2352.60956857305,2503.3828603343895,2490.109066790493,3044.459999611631,2806.8304949455387,2278.052028564262,2497.8500359964187,2433.7131546103615,2505.3366765141795
150.20178973806918,9.2018284676904,2586.5757798939617,0,0,2070.7375386951553,2460.935370103118,308.43717617482184,3202.5690134073793,476.6814499601821,46.13342740189015,163.67986158587445,-0.00758440655838388,0,0.05487123862612707,225,227,45,55,17,14,1,1630.0383239946648,1630.0383239946648,0,1.473027124557387,4.515608147706357,7.4641749141574385,0,0,0,0,12.935546575893222,0,0,0.16302663144526336,0.7654342367182291,0,0,0,0,0,0.3604517982338667,0.06196225682427947,2672.935947361513,2672.935947361513,2522.94125678273,2388.542820504377,2520.3857874259743,2526.4369899598983,2928.1849919396336,2517.9259119710155,2540.1660572486808,2586.1339713447496,2716.5833339298933
2149.331377525276,1333.5020474564285,2285.5915340204056,0,0,32.60163022071271,16079.651783529602,17561.53378433509,2945.329645514799,4264.7873401348925,3864.297720105551,751.013207572158,-1.465716019208235,-0.09078127690043136,0.7156905697203073,152,13,37,44,19,7,6,0,271.26823937946324,9600.67569943992,9539.334209751702,926.7859288137076,262.46651703743174,144.2007481094974,0,131.93465716971423,0,0,394.94305346309307,14214.354808950118,0,0,0,0,62.82342589497654,228.60871015270163,0,0,0,1389.3255613985125,426.8667819115369,2727.189640708582,2641.756168316145,2430.543733545916,2491.1021149293274,2559.242608462506,2728.111541612521,2842.2809465864216,2552.155455121453,2552.155455121453
2119.490206852196,1378.581274357692,2270.5776885453633,0,0,162.90100452317208,16028.896746186483,17708.80689934979,2936.8485716695964,4251.42556534438,3963.17098683397,765.6021825258312,-1.2359330323199,-0.1269390729455695,0.7850215318500766,152,13,37,44,19,7,6,81.20560583782083,604.6274704160112,10110.94234959844,9179.478580030487,720.8690413203119,136.6273002493262,0,0,203.83694113698775,156.06691298358655,156.06691298358655,327.1780641206035,13312.852328378618,0,2.865692737882562,0,0,0,79.12240780706529,51.32314811749612,0,0,1911.7654396434205,365.33790544337745,2791.1837496836306,2747.2625171597656,2630.2986471890326,2346.6633699459903,2723.1881221355293,2667.007270740324,2632.46085324765,2567.240754457422,2567.240754457422
2147.971733198083,1283.5202619642043,2289.334037888621,0,0,87.92129060292314,16046.770001842786,17245.783379782726,2998.369166441713,4263.2092697542275,3767.089095084862,750.0479841316626,-1.418850397212924,-0.14512112344438177,0.8743800932969809,152,13,37,44,19,7,6,74.76578644822385,651.7400440178964,13768.778863254029,7069.071011481121,536.7975774098438,158.19712410713242,0,18.193251031944193,0,0,0,764.0909175837412,10306.591612201755,24.655521810364643,71.39683572800949,21.88217286058562,26.10586161356542,0,8.977391607099063,0,13.830682667316948,13.830682667316948,1243.7655547210284,372.8238164084194,2316.476167659805,2531.4726053437066,2450.719953895777,2374.1287249412117,2402.094999512091,2605.8611659301023,2543.2457759253784,2451.9829924994497,2451.9829924994497
2172.0932663021144,1183.616504143324,2297.8273630141775,0,0,100.7196983222984,16083.950118537688,16360.41933238068,3031.92807054288,4327.186418329726,3536.3262785757775,744.2259889123779,-1.2221345876309675,-0.12931274870508963,0.64037659949229,152,13,37,44,19,7,6,0,513.9874922573434,14185.746280581378,6857.287668333727,752.3740568882016,0,51.26490287510178,94.20700285819714,0,0,0,481.3576531833827,9680.26919921372,0,0,0,60.281397968761006,0,23.904331106529614,50.97367464922163,12.126574809904032,12.126574809904032,1622.732726249102,184.43316637250933,2730.3795656207267,2792.898502383008,2388.2595022791957,2748.658611531216,2608.1331738353942,2656.759200050572,2572.9869199203536,2485.7839656570013,2485.7839656570013
2154.4846020214677,1444.051087283267,2249.2148549227463,0,0,0,15955.941927809072,17646.77251050308,2967.586393177384,4279.481379267703,4036.670901813665,780.7414001144889,-1.1521792413352427,-0.16521102956602204,0.8776532869606102,152,13,37,44,19,7,6,0,599.1757129957767,10445.065272881862,9188.443210720126,716.7466918902649,0,0,0,0,0,0,424.2728667209816,12918.26968760167,0,16.859851380816625,14.856256233926064,73.00673629539348,14.531279002797218,0,0,26.99806625759372,26.99806625759372,1733.036452509219,0,2695.4038528670735,2559.93756620606,2467.81536065864,2598.206724657314,2267.1091183282106,2742.2468808941503,2519.2229253257337,2556.8058400699433,2556.8058400699433
2112.099888288485,1293.439664128032,2283.9831753532208,0,0,55.38742930517486,15616.436613174508,17049.60205033078,2997.52700958555,4155.918430288315,3772.7473637842736,746.119251595114,-1.319262138883094,-0.1419610575035482,0.855749810846381,152,13,37,44,19,7,6,128.03662277094355,616.9941400962302,11648.470177955269,8216.939386267111,909.0000207426637,89.03468361086682,0,0,201.30254565697405,0,0,341.2960732827593,12540.259620064808,0,0,50.9695425206734,31.67302846884318,40.53876729901699,0,33.134709112457735,20.478083850797212,20.478083850797212,1724.5579503401982,322.4343699865021,2549.717333574803,2741.135578362007,2636.883695313567,2559.9483206425757,2733.9022594817543,2458.218586373293,2573.1816861797915,2545.036696192348,2545.036696192348
2114.7625371789695,1314.7113199581072,2270.2325711465824,0,0,103.16804061576818,15810.015185376222,17307.65543035255,2973.4937298581217,4208.574049806138,3805.9775388772023,755.2338756520784,-1.3534809424129963,-0.0901035526005744,0.8512739293195066,152,13,37,44,19,7,6,1.150678353735728,658.0902416176731,12618.098349020636,7280.364059778665,482.2771195971198,0,65.43035661126706,0,0,0.7443438115957073,0.7443438115957073,461.97041588309145,11230.441679216765,0,0,0,53.65215630233147,22.091768921024997,0,6.2946027782035845,0,0,1342.441648970277,103.16804061576818,2421.9522141094067,2452.279430606413,2613.1010562222755,2478.9278727991746,2754.6528208417253,2539.7233582681856,2633.249851734101,2572.0092862494407,2572.0092862494407
2148.209975028724,1161.781411750793,2306.5071611968606,0,0,114.30709154364146,16277.758360333475,16362.716522189194,2998.5224787678258,4275.166184674814,3512.170337117825,728.6189750349772,-1.6257854621963566,-0.12527974341053472,0.6813050153529505,152,13,37,44,19,7,6,225.78906533495285,225.78906533495285,7928.497425901622,10855.587181699912,1250.3789583773928,167.99604371144187,236.36837758598756,0,0,0,0,16032.700437089705,16032.700437089705,26.96377752546128,104.29576857070026,243.3480265449808,2.477950298848926,0,0,19.744101106078983,0,53.78379732507788,419.20019532984514,419.20019532984514,2528.875335097452,2754.11905514515,2417.783765532836,2646.473676656372,2772.6411656369264,2504.6465715454583,2450.659056494827,2583.9993560063112,2755.640952792421
2139.055570611777,1200.7059964483892,2293.281698638339,0,0,17.49377291977214,16459.094915073732,16940.534863335568,3108.350524486095,4282.022305618427,3595.0709426525004,743.4745545116718,-1.543892236742645,-0.14326753294119357,0.7784760310693755,152,13,37,44,19,7,6,650.3242446464354,650.3242446464354,11140.215956425309,8769.33574406534,828.2408128695026,231.15948603463275,148.86785326581386,0,0,0,0,13565.2546763406,13565.2546763406,101.5497031102178,131.980937439448,16.40722316079181,183.47835687203457,0,0,9.400868153639935,0,0,517.3485377216062,517.3485377216062,2440.9448222035644,2590.0599812081323,2789.8180189919585,2674.4491674069113,2374.7451014625226,2637.6109052743896,2575.6082033769544,2527.525186506956,2605.9295421786537
