mean_wolves,mean_sheep,mean_grass,min_wolves,min_sheep,min_grass,max_wolves,max_sheep,max_grass,sd_wolves,sd_sheep,sd_grass,trend_wolves,trend_sheep,trend_grass,initial_number_sheep,initial_number_wolves,sheep_gain_from_food,wolves_gain_from_food,sheep_reproduce,wolves_reproduce,grass_regrowth,wolves_10,wolves_20,wolves_30,wolves_40,wolves_50,wolves_60,wolves_70,wolves_80,wolves_90,wolves_100,wolves_110,wolves_120,wolves_130,wolves_140,wolves_150,wolves_160,wolves_170,wolves_180,wolves_190,wolves_200,wolves_210,wolves_220,wolves_230,wolves_240,wolves_250,wolves_260,wolves_270,wolves_280,wolves_290,wolves_300,wolves_310,wolves_320,wolves_330,wolves_340,wolves_350,wolves_360,wolves_370,wolves_380,wolves_390,wolves_400,wolves_410,wolves_420,wolves_430,wolves_440,wolves_450,wolves_460,wolves_470,wolves_480,wolves_490,wolves_500,sheep_10,sheep_20,sheep_30,sheep_40,sheep_50,sheep_60,sheep_70,sheep_80,sheep_90,sheep_100,sheep_110,sheep_120,sheep_130,sheep_140,sheep_150,sheep_160,sheep_170,sheep_180,sheep_190,sheep_200,sheep_210,sheep_220,sheep_230,sheep_240,sheep_250,sheep_260,sheep_270,sheep_280,sheep_290,sheep_300,sheep_310,sheep_320,sheep_330,sheep_340,sheep_350,sheep_360,sheep_370,sheep_380,sheep_390,sheep_400,sheep_410,sheep_420,sheep_430,sheep_440,sheep_450,sheep_460,sheep_470,sheep_480,sheep_490,sheep_500,grass_10,grass_20,grass_30,grass_40,grass_50,grass_60,grass_70,grass_80,grass_90,grass_100,grass_110,grass_120,grass_130,grass_140,grass_150,grass_160,grass_170,grass_180,grass_190,grass_200,grass_210,grass_220,grass_230,grass_240,grass_250,grass_260,grass_270,grass_280,grass_290,grass_300,grass_310,grass_320,grass_330,grass_340,grass_350,grass_360,grass_370,grass_380,grass_390,grass_400,grass_410,grass_420,grass_430,grass_440,grass_450,grass_460,grass_470,grass_480,grass_490,grass_500
218.51738790166976,6.9418355075997065,2464.4300159345667,0,0,428.9886263267361,3972.837532815322,282.82829583311354,2997.979484438196,730.1762043461229,38.53780527397639,452.2194457681174,-0.01372462783850523,0,0.4050840134394153,215,244,14,95,18,17,36,992.6681741680258,2822.573268410064,3972.837532815322,2004.766282905418,567.8932611168843,141.73038889867493,9.99930546874054,1.206558984066651,0,0,0,11.03587472209626,0,4.456816847615566,0,0,0,9.26826670942815,22.073933797502463,5.275404971603783,3.246552574883081,29.563098556332296,0,0,0,3.399408962750542,0,7.812687004450266,0,0,0,24.50229651041236,6.032387240155977,0,0,0,3.0437633329343345,0,0,0,0,25.868344700818803,12.493415769978268,0,5.400235337978627,0,0,0,0,17.472749192852053,232.93050460734727,5.871674008345325,0,0,0.2693761421673426,0.39100600932650587,0,0.26387726387982907,0.454341418367917,0.8123606006706248,0.5099235506163623,0.25799051974826454,0.3298792916248715,0,0,0.33567723334163496,0,0,0.11146433132160354,0,0.29347875424758324,0,0,0.120178238620701,0.32802820046974013,0,0,0.23931492781942004,0,0.21138334833896283,0,0,0.05864634766200827,0.1174005986401356,0,0,0.36190408741582514,0.47437495843269895,0.14213745863544333,0.40154040662367974,0.9051664963012382,0.2676409179378372,0.02828627383683692,0.09544456061746506,0.24456377941269125,0,0,0,0,0,791.9560527100487,1105.3285806267104,1175.5640978302945,1876.5783037193803,2428.6569120479608,2503.693653889696,2609.945463568874,2631.674771046115,2511.044583536619,2422.198106915725,2487.296580843881,2396.647451965905,2762.334946565809,2543.338096500956,2362.066248934861,2599.8609822585436,2469.483791770313,2351.429883874938,2584.7719278733025,2795.0517845620116,2529.102838944113,2697.185822613228,2546.3936632649757,2445.2567158727607,2627.1231461307043,2631.69213750862,2514.2629431705222,2630.767826947634,2553.0124967339607,2428.358602397924,2815.6698481704957,2621.973103195397,2501.726225135143,2683.085493989741,2583.98235236651,2457.544451032858,2691.914901908833,2558.2059041129255,2459.627088745829,2793.624468804103,2723.809434672969,2721.239915093251,2818.370787040533,2455.187716838631,2754.118854579598,2674.307963087778,2488.5002277604494,2582.1825550833164,2711.801067843852,2734.788465261247
241.52866080262945,8.106810689790727,2463.9898854798616,0,0,616.5255701600713,4596.5049577320715,321.39836785687993,3022.402701171395,819.9723644817991,44.74471196800817,454.4329970298387,-0.01016575758628319,0,0.45925880808765823,215,244,14,95,18,17,36,926.185219208312,3049.7850455278344,4434.017840281412,2379.64824703993,703.0339934319435,112.31420058445585,17.959177861085788,0,0,0,14.962861848407758,2.0336422635860942,37.32387471869741,12.522822794705965,2.6776843649804944,0,0,2.1261313541364792,27.549777116839177,0,9.6820388746111,5.554452973461664,11.977458822214254,11.05183186619364,5.027078079090348,7.584890916135757,0,5.050336616776322,9.948502019437838,23.49301379436299,0,0.3522709530666106,0,30.570970723881764,0,0,12.662407889594435,0,20.281260162660484,0,0,26.195158530069456,15.175001565022956,0,12.89434886237946,0,0,5.646801287540055,0,10.241202781719512,297.4696856725642,3.786408762922618,0,0,0.04598076305246719,0.6885626771406647,0.1973368453781214,0.00271362154359103,0,0,0,0,0.00831349039710234,0,0,0.33224405018301945,0,0.7537906988949032,0.30173039181245237,0,0.12724859598881785,0,0.1786088207030078,0,0,0,0.7778365340864061,0.01753441256601573,0,0,0,0.34314636280212096,0.7575581548844177,0,0,0,0.04362216290784428,0.8781072440033181,5.091708423783812e-4,0.31043974721474765,0,0.03888808797111394,0,0.9990416281852528,0.5890895589306078,0,0,0,0.17297834042742669,0.6329989432434769,794.3446683978576,715.5906973083992,1066.8621521086452,1861.43666810093,2504.0237201200953,2376.193004599028,2705.930602090122,2637.0177571328195,2658.5341803484766,2574.2224904171103,2431.842702450446,2586.2453926840553,2418.552405982175,2301.7582535591755,2565.4811625954117,2940.267966154818,2620.3767626964327,2624.0451099394163,2813.929089103888,2438.684652882605,2715.3536563912767,2568.289703241217,2426.2138561951506,2469.19637170439,2540.8244692372164,2555.158034112608,2694.991072080619,2381.3968003939203,2742.1454708200577,2684.8569135874573,2748.0108946721225,2696.295028794263,2608.68113946966,2912.8883530880103,2617.8961543498976,2464.280670624037,2756.0950984926317,2651.7656963905515,2625.5156144092857,2376.903865462081,2663.155901407572,2320.259263420742,2303.7335418868706,2581.028067255761,2587.4788104133486,2578.58156902284,2468.6159598147233,2625.8350609123827,2440.6630129686682,2701.778847477276
202.6334797725092,6.494034484561248,2475.465944367205,0,0,678.038006258057,3748.7561693614048,277.50188872460745,3224.8930550349546,678.7867792964981,37.4574673172231,424.1670297875226,-0.01553017266239064,0,0.3785285993681752,215,244,14,95,18,17,36,992.9503607228309,2848.8013208275697,3393.761771532178,1748.2059447103773,514.1839889508993,100.14483310620224,15.831862827958696,0,2.6229960059552697,0,0,0,0,12.019970398552022,1.4291203516067477,6.42830576733799,11.589389822454368,0.635670778427506,10.157935161005078,26.806178920803312,2.961585177799391,0,0,0,11.510858875535495,0,4.313770922483405,0,4.853599848249787,1.0429585764225453,15.868204369291838,0,0,5.195542462288399,38.052281581721125,0,3.669911343610465,0,0,19.29251551574624,1.4648779838175066,33.82777235322482,0,2.209253272987442,0,7.695020135397814,0,18.50479135849777,3.8402996187568528,2.351476434841703,226.15826505156872,2.81845437178783,0.30595609793656936,0.1490539556752483,0,0,0,0,0,0,0,0.5066061661354893,0.3665230884268216,0,0.4270820253874435,0,0.1934582098607894,0.2453123736694592,0.16780985796942027,0.061842921036094,0,0.429475687994275,0.03248509211937991,0,0.48650353591676526,0.19157116775831493,0,0.24158697325349543,0,0,0.12949151242386553,0.1302563620289032,0.6069473849543536,0.1487365879481384,0.5997730214108822,0.6218581210822476,0,0.451736099047787,0.31050459083231885,0,0,0,0.4115669600763171,0.7535450300330601,0,0.26277520526017967,0,0,0,0.1484563318652997,839.384947217811,1094.2225390095898,1473.8399756861304,2074.7289220197326,2488.570957602807,2602.530224978296,2817.997040588734,2759.548694038958,2824.163431238801,2590.2074091805102,2326.691189294955,2787.0715843126804,2546.74997108415,2552.2731502272045,2659.077064341825,2551.3232703419453,2582.508632334427,2818.0489591755368,2481.420752706987,2579.385164470773,2551.198711011857,2578.3225225016495,2717.8705207859975,2600.9640149127445,2693.808345537826,2473.8074243991537,2187.203884545574,2633.313361151072,2620.038602250046,2528.417033439344,2610.995793979343,2371.9369463226835,2500.691036251269,2356.5304101216648,2666.1317339179204,2457.443940182708,2680.538576265763,2512.3861335299484,2831.090483867431,2684.0767012141864,2679.922312984204,2469.9688770096595,2524.8852623961857,2662.7890204593527,2697.716440386202,2549.3638922747095,2602.6718479064,2667.643694281741,2813.188213780051,2384.22985132963
219.74696557252844,6.679019752749962,2479.2354837983207,0,0,489.01034771405546,4109.747361286487,291.3642868835243,3059.750020893337,747.4126484507862,37.93139961584897,445.5372094290829,-0.0195237266646088,0,0.32489474167606847,215,244,14,95,18,17,36,1118.7343694178214,3126.96658922842,3894.826057754065,1880.30592082669,462.3497105809952,96.52436337888692,16.86201436854069,13.51093345374838,0,0,11.609426173504785,0,0.19812416757019072,9.293701091705652,25.13979766552888,34.050597769946435,0,0,14.783726017114486,23.43261012733938,12.35199932374922,19.451574106125687,4.197262863130894,4.927110536806441,3.0604010780972346,0,0,29.926716642745287,10.963307999675498,0,0,0,17.57262740406436,20.89418814651524,4.816753868411661,0,13.086779806074638,5.741553628543811,1.6768190652784047,0,0,31.815982271158123,0,0,0,9.97743059402501,0,2.2610601406456716,0,3.6290021899508305,191.4625941636607,4.985828128230083,0,0.0434945831312786,0.28447939654099974,0.2556222956575801,0,0.7064126511867016,0.6187535893462212,0,0.4890623706571652,0.1615935292908272,0.49411374030782534,0,0.642227738516089,0.0261538231422348,0,0.21755333112049657,0,0.2813291374077642,0.26878273115425094,0,0.1515783538612814,0,0.00260432847358191,0,0,0,0,0,0.6697734939331823,0.6047376180078369,0,0,0.8390050794897634,0.06781997954056482,0,0.2539091026008927,0,0,0,0,0,0.47801064901286133,0.04123665009824797,0.3543326474792844,0.3898195952459338,0.4132330976374039,0.08529105352724406,0,732.8030686836547,874.4947578638797,1403.1110133487314,2028.1494283701625,2167.414719369007,2541.9436580434663,2659.056209653072,2888.105852681553,2614.9646688368766,2934.493168297531,2541.1472277230587,2459.929998525115,2651.093494506708,2676.0329926858976,2479.3019589535943,2525.93943504742,2685.2659686059355,2354.5058302368284,2645.967333588128,2293.7835263503353,2550.7678105233535,2617.843705140833,2370.752126586665,2755.481289687993,2455.543194923117,2809.9773511278995,2760.95922545304,2220.0453193859476,2593.4140626899057,2698.5576885956734,2560.7200674960445,2647.7743558023576,3042.924527929341,2612.318242268108,2510.4150364068328,2390.92800805242,2313.1948425396677,2727.024935420135,2664.091350557968,2873.8024468483354,2557.707390065682,2577.1716091171265,2828.522488245058,2874.4643661478426,2597.745675213044,2712.3708103443714,2633.195530456849,2642.0048326551364,2571.3062932083753,2447.9981778139995
212.454449929821,6.7691899799337385,2482.9091829639574,0,0,498.8584955766767,4116.497669496783,283.97587235512276,3059.3298951699194,732.012180309544,38.81170342397552,438.77381005438787,-0.01731559883742597,0,0.30608906922928925,215,244,14,95,18,17,36,1010.291547856064,3058.122708508678,3922.304302703211,1668.1038015898732,432.03483919681474,74.60602761555258,4.642878191923014,10.313814899197276,0,0,4.675543054712123,0,9.46857951017603,0,0.9844258035169636,0,20.821475423624616,6.024059664784464,6.399995915967586,0,0,0,0,0,0,23.81123035308464,0,1.0726259056620275,0,0,0,4.434326294754631,10.754349182338135,17.154666010313257,0,0,0,2.712953132361694,7.340170196961426,9.434188287801534,3.8664201342277904,0,17.036094740770242,1.6432270849150643,1.655532949092818,0,7.200549633013603,0,14.515504099911428,7.654788466351151,234.2467802963851,1.9400039463781824,0.5882256762615736,0,0.613385701689454,0.09532956070583974,0,0,0.306334794141646,0.7413394754155127,0,0.01308366606151435,0.31442437744235635,0.3855288069637626,0.00867478554545277,0.06768111087700696,0.41663261939954455,0.430631665962824,0,0,0,0,0.07751101151079647,0.9214221719498122,0,0,0.084948697815944,0.00838532146994184,0.25577413488500267,0,0.1585064376146984,0,0,0.1191041251902303,0,0.02554447655485851,0.3725544672380065,0.31537589244968,0,0,0.8327772615526974,0,0,0.1756366567437477,0,0,0.4472469532783257,0.12176636908149924,0,0.1499031284471267,673.8674182783474,922.9003123117,1450.7525196231618,1546.2346631545768,2697.022220201909,2560.814339241079,2378.3140089927915,2801.516953711142,2573.14703186927,2688.8505986251907,2616.4731121775835,2913.969074843804,2697.659830561036,2509.272772352205,2665.8399564843853,2339.864793552204,2669.0656460985447,2615.884003678549,2831.3695796648863,2854.089390738443,2441.773558374522,2795.839118256956,2382.111136903255,2528.039756700829,2796.4473157531856,2547.737781680401,2683.3022874934923,2272.1066278230223,2565.8744032238656,2400.4121392933635,2768.8324924786407,2488.4411869931687,2384.262359628369,2709.248427199204,3048.444308222566,2701.2246291832307,2664.045456752074,2557.3485023339704,2659.9784641172414,2576.297458489979,2441.5154715323138,2458.5144219626945,2472.4344541615305,2581.0874176917587,2996.3175203727787,2505.820582435695,2589.6006524817053,2794.1257860360283,2419.1406588821383,2682.2982791664267
199.83274768601464,5.569320681724189,2482.4205536918025,0,0,682.6175933927394,3837.4143161587153,271.81678591737085,3003.4528529073914,689.6643967917017,33.996200039513184,423.7938346255213,-0.01180502685884799,0,0.4506393241904717,215,244,14,95,18,17,36,1171.966471515492,3080.2549888500143,3452.8651311371245,1502.149014806608,283.41793846656094,100.499107038988,12.872233298620358,0,4.503325985991571,0,2.0425113506540127,0,0.5195795542368706,19.512934598137058,0,5.499833078429715,0,0,9.822863134606791,0,0,8.170467687235801,2.1364569803112032,0,0,11.951681342041246,0,9.146714800548663,0,0,0,0,4.312226021012117,19.503632947908915,24.18518215777027,22.96264352991932,1.759793116691062,0,2.7156350375331004,4.3967069558497265,0,0,0,7.1642227247567165,0,5.869179714922861,0,18.67148581212131,0,14.259405401249587,152.18371754868858,0,0,0,0.08189388165773642,0,0,0.07918566199854615,0.365021961820983,0,0,0.20018658448196217,0,0,0,0.24994344869124577,0.6736376038739726,0,0.6846518643321271,0,0.1695631884130383,0,0.9058563703365862,0,0,0,0.14282120061397144,0,0,0.3424283212633423,0,0.5093232617944651,0,0,0.38241281729938087,0.07746269184848546,0,0.5417302327764554,0.306507055391404,0,0.02825124001341278,0.5419024554792206,0,0.366703540171515,0.5891209051238109,0.3408563194427006,0,0.1585434282338611,0,0.27858380528512333,801.6961466507747,916.7569434493872,1333.297697976897,2006.7594765173576,2750.164152776432,2555.3028956083003,2767.7078084665045,2582.285556733659,2570.107352792135,2840.130879993563,2594.6827967425,2478.1265376703386,2681.7621683016346,2646.8457441502055,2410.541624061942,2445.3305592536703,2623.459942665073,2445.137087634057,2896.15141619533,2483.5336597992714,2883.5645509102037,2586.435868693695,2618.3516377032684,2560.602959466393,2825.253943706559,2533.699637045156,2398.184531774962,2782.7643933376644,2643.9163478767928,2703.9134423772116,2544.2370241789276,2518.9357489060076,2561.6029275446767,2596.9699213373938,2578.747655206029,2630.203530323001,2290.415893160169,2632.8459955544577,2455.395042092237,2543.9573918853825,2379.9251713791286,2295.870027922355,2703.7857726896627,2563.9467551793405,2745.525365435972,2705.1391037473745,2398.055874568431,2625.2880757260077,2758.6759635279323,2823.1328507278763
208.8184863855267,6.855835805589044,2474.39486697878,0,0,535.6714949730243,4174.679514172357,293.3922373105142,2965.4208300311457,720.3508235395394,40.00440808545153,434.3845635543467,-0.00855033992418102,0,0.4304263023377142,215,244,14,95,18,17,36,1012.973858518102,2831.501424559616,3930.830984735818,1829.2521292490237,424.863762969067,65.17071210061656,5.989462572916935,7.804803438738575,1.5149197219201307,0,20.893978411073498,17.909553731113885,0,5.030220339861898,0,0,0,9.264712816006355,0.8147826054377242,5.127468121779263,20.71509384694843,0.0149453540730266,0,16.815114755975557,9.727975650464437,0,7.136138290288322,0,9.64241451292404,4.228743869084721,5.428167318806101,6.5546156203723385,0,0,9.32788830730979,0,17.576816024377468,0,5.03151018178637,0,15.665245150787234,3.3525035113642248,15.176133690733188,10.225426732485538,10.004818377646057,0,17.55768356530082,0,0,0,221.83559252414187,1.8289625912811465,0.2432853427515732,0,0,0,0.3162256005479499,0,0.0246766381741956,0.12321050575816274,0,0,0,0.2421928938387568,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3177158258833676,0.39412753756617247,0,0.3712656501784118,0,0,0,0.8421937978333353,0.3254445547424769,0.15519077984251892,0,0.23975046354491628,0,0.0049673922175697,0.0995472981231146,0,0.4429979943513236,0,0.01698306354345468,0.10220958830984624,0,0.27447482043664356,0.09814567207526996,773.3275224903297,1069.076415333567,1183.4754485751184,1629.9784577070095,2593.3100080983627,2743.261733500833,2472.167423746424,2617.1918692280296,2711.9236654399365,2604.6486392115175,2649.1808475272255,2249.12520638596,2583.845503927018,2384.3378605697135,2651.455054318754,2678.1757993450115,2696.9425183887547,2803.282722926848,2643.31430855022,2647.831602024864,2524.584171409358,2670.8954865952123,2610.8597026444036,2576.2247584910165,2659.7839697969603,2504.891880906316,2372.7150604746266,2683.302182632983,2513.4728620039787,2660.639255978912,2428.1729455193536,2762.192203173327,2756.493534908155,2505.0090622381613,2624.6799730061753,2487.484447556244,2545.578624696106,2434.7992798008845,2563.376885143547,2456.6987363716876,2360.7290984390115,2654.514490060719,2740.4937494339665,2848.276566077491,2438.609384278025,2547.416160243823,2485.463884962912,2965.4208300311457,2702.1441739025304,2517.241374480695
217.69708457492385,6.846101336111792,2473.0170899831996,0,0,424.0070501812696,4251.77848876616,289.3745287559326,2991.3885135882056,753.8021676832436,39.55590678437593,443.8042753057411,-0.01383926928187009,0,0.3997564424116433,215,244,14,95,18,17,36,1054.8371166923882,3092.402122065468,4168.988821330343,1799.5935479703314,381.65276479281664,102.99224876161747,0,0,16.829627989446266,0,0,7.743677264444401,13.398518468953004,5.369392597028291,13.90216438961773,15.89601680388269,0,0,13.669899876921344,0,0,0,3.7703282760893977,14.24205909685471,20.36718781902259,0,0,0,10.344073180779192,3.5576560220714866,11.474319505801407,0,5.128786613547524,10.00875611215232,0,1.0915683220523775,0,0,9.395002469431487,0,0,2.1959573251909332,0,0,0,0,0.8335805318962671,0,16.216940681256514,0,228.87655901396525,1.2855667253049778,0.21941684600174904,0,0.25835992626436094,0,0.01650932227076518,0,0.14976468703260065,0,0,0.0750367016059834,0,0.09985748590607964,0,0,0.5368635380206106,0,0,0,0.13199347993769567,0.2137740776861783,0.11625511488732096,0.5201160567239129,0,0.3404586171941849,0.897220567410026,0,0.04546986486729668,0.18660295542961391,0.5533359072449493,0,0.2307271673935179,0,0.4921677500289692,0,0,0.45533656571845954,0.392207495350469,0.10360227196711808,0.32909114853550037,0,0.07146238862457192,0,0.2605448196590778,0.2767749980205804,0.06958553942505753,0,0.3471399597934745,0,910.461352624554,1294.389023766675,1276.4078935587877,1931.368858005664,2624.0338249441556,2595.7643977105618,2523.610827588578,2552.7974120027684,2588.3395052247333,2663.9680184742847,2446.329248288654,2407.434473687843,2525.1472529257485,2618.667289715333,2542.2729404432066,2332.0312007692983,2554.1415367604823,2827.499326593584,2670.9751179807245,2941.9396691105303,2716.8400576018626,2411.4728832254864,2463.1243409479393,2680.454118035042,2323.913283446894,2652.529449921065,2549.856839969262,2386.771305112591,2525.8383694543386,2746.329393681798,2775.3801376567008,2592.6431870873503,2520.2731606520856,2461.191081317044,2561.6218657668423,2585.4164691709657,2799.387409100638,2747.212862171474,2830.783773245656,2258.947039622725,2502.7644350097485,2547.0290647119273,2656.464111714142,2589.3700633049757,2757.2635331041456,2629.8970811858594,2540.503550281867,2740.9133812468226,2337.3164269808713,2597.8337881259868
211.04360432002736,6.560286339834593,2482.9646413675973,0,0,512.6810191025081,3993.0294317201215,269.7332322488854,3125.9148990872413,711.0672304692441,36.85853712846993,443.8107825170185,-0.02489673489612699,0,0.3122403301855802,215,244,14,95,18,17,36,1120.2538516957552,2880.283674183038,3816.686705883587,1865.2600156474289,497.9959985017038,95.15629660455828,25.44036056360192,15.019271073740942,0,3.2006629964106694,6.051347373464276,1.8194342516740432,0.1932863360395508,5.609605878454138,3.076590439185919,7.155395523236852,6.533391076767065,0,1.3692154963741936,0,11.98285878778379,13.678364652763506,14.518496906722088,0,0,0,0,8.036269909099707,0,0,0,22.519952771719822,0,1.3102878680768273,2.690019376845695,7.180205673013242,0,0,28.13857374621101,0,0,0,0,4.5358953381636,11.520030811426324,4.066624305287262,0,3.0864402847137047,14.221178697708574,0,206.96376476216207,11.047246287822675,0.4770269731090966,0,0,0,0,0.7652175036487024,0.5612478039473447,0,0.29435863267107487,0.9178216771367912,0.3346438996898704,0,0.5570229349468108,0.6176880631861725,0,0.5824853365759802,0,0,0.01958108124108823,0.564307177896185,0.14630627870944196,0.3018533675913879,0.03805622889093554,0,0,0.21722791762446664,0,0,0,0,0,0,0.06584868760247939,0,0,0.10567825733145413,0,0,0.1412520169947996,0,0,0.395740770694019,0.2802226151137811,0.6644594346601491,0.7529824802630177,0.05335040226211633,0.47832558906309336,0.25307647090693153,786.3908827960053,750.6592769663775,1364.647740313441,1951.5715578807483,2341.9064777960048,2415.966317263777,2628.0558663904917,2489.9331887637863,2871.9404259236976,2722.802016318205,2524.9013751481516,2778.324425928162,2760.1301768353255,2578.907505095117,2617.4478277065637,2859.8939656844714,2970.87799317823,2388.0877829429346,2687.7289725264404,2471.572121541929,2724.1731359389487,2553.682554708188,2634.5986738054817,2728.745938671534,2518.803741507981,2802.37055266955,2504.10555715629,2740.8840181229325,2530.4481185376444,2444.9725709527806,2603.7779456816565,2755.2030483696044,2745.653304845668,2731.8151386345367,2738.9760396671036,2599.155637294365,2520.070982286392,2746.6334954741997,2665.4543023537008,2572.687700653671,2712.999511213178,2493.3962040918623,2530.0706288926376,2803.8767812452193,2764.62980567746,2777.543813262367,2528.3533975032124,2617.626575920671,2539.530139806753,2627.032421035728
224.00152649564689,7.048081420905202,2486.8602661140035,0,0,455.1970618804331,4150.782595937445,301.6038229641427,3035.7017338242294,746.7174838519235,40.50289545930829,454.377837819588,-0.01401374578223721,0,0.3941885424898653,215,244,14,95,18,17,36,1028.1772251880257,2903.682762531276,4002.2743583603105,2019.544586305517,602.9582316287065,171.52306432479298,46.19635051142971,13.182467110006156,0,0,0,0,0,0,5.258469889724775,5.326081937398027,0,7.008465528039956,0,0,0,9.812951150028775,8.07617223864907,0,0,0.38422293395147505,24.171987388486137,1.9222923091008035,0,4.532289260485859,10.79703586035892,11.243761900179193,0,7.595384164439165,33.410255811281054,0,6.619758682802184,22.72458064786456,0,14.801196476500715,5.031466912889283,7.854937968873517,17.06465808351933,0,18.309567303577893,0,0,0,0,0,225.75685859700835,1.1354685253840786,0.34926084350831843,0.29382611410192666,0.3737382195915433,0,0.7512948421570865,0,0.11998820619872054,0,0.8132357456924757,0,0.2173121165908218,0,0.3809562867004425,0.7707515827522919,0,0.161996958799983,0,0,0.23043352965250424,0.21664669375524,0.9220362512262116,0,0.0288908516306106,0.1645699698478346,0,0.3832313886010334,0.2348787504759984,0.06646318071567107,0.15960934856878667,0.1168424690090826,0,0,0.05586818548841713,0.05393831055660422,0.13588941847963049,0.11133819401994768,0,0,0.12829443312962563,0.2127436378202167,0.3445731296562927,0.4655646046946614,0.4245606212243402,0,0.7082058499362246,0.3082240700199761,0,0.2088700408932616,1003.0457115277292,690.5073450105517,1245.7064965021048,1679.749710768701,2339.072662024463,2773.278004995582,2843.09437286793,2635.5316092662897,2384.8257395599217,2561.393083286727,2681.391390692728,2659.1144004389425,2566.2205024388268,2575.9820925956815,2664.095674588387,2643.851155130556,2486.210851551415,2442.6793964870494,2732.5314815980546,2483.18187009928,2767.4896414254786,2552.4083557371346,2458.7003787993385,2466.074742848552,2414.889838691569,2603.880008714026,2517.8743636958625,2639.911399049464,2862.113988412974,2659.355460639735,2799.1645331612135,2832.469391832294,2843.2493692973553,2656.304859252794,2753.2946692362575,2303.820185871408,2467.7799873292615,2660.604970672332,2536.9711145693104,2779.903029812608,2753.7249093276737,2729.6985149289276,2816.761415559264,2603.566138713913,2365.671646625902,2613.7159829574916,2567.5757886861657,2695.924943301945,2773.1846932451685,2672.552820493745
