density,directions,mean_burn,sd_burn,trend_burn,end
15,4,0.4767990242175322,0.04488201348426507,0.00561783141442285,0.5580801378711735
15,8,0.7148118307590532,0.10834475999337435,0.01553498721530983,0.90367100341539
16,4,0.5147006564208025,0.03235028319724974,0.00175779968611036,0.5127949519737801
16,8,0.681724190935083,0.08916651487366986,0.00851818604268453,0.5858569362806877
17,4,0.5502546017209948,0.06259056746961604,0.0083294109419354,0.6076155603996909
17,8,0.6834508657070096,0.08234851774240418,0.00712356645670995,0.8107238655885793
18,4,0.46911327059547053,0.03588950938306742,1.1047945923542412e-5,0.4258751928224925
18,8,0.7354516540840114,0.112400514092039,0.00947705856848844,0.8195000348684011
19,4,0.49800655360339113,0.04807043406951125,0.00320837647163964,0.5166012582910161
19,8,0.9058628706857542,0.1411669692070382,0.01436740828382183,0.9501097125564988
20,4,0.4961825227527405,0.03903974204661813,0.00457931012997657,0.5642491756752948
20,8,0.8293600475550714,0.13622139469202807,0.01127563571383951,0.9179600948277824
21,4,0.4950547452752281,0.03695988509706709,2.022235020506663e-5,0.48540105473064854
21,8,0.9252416502617604,0.1591796282062863,0.01165521570825683,1.1824826179392989
22,4,0.5224502972168897,0.05295089109536857,0.00752948287304152,0.5775208994445502
22,8,0.8486452211314464,0.12499513965223824,0.00766803054665124,0.9091049133734608
23,4,0.6326285588986257,0.07644135681555443,0.00990857309822902,0.7858996409766787
23,8,0.9793901265661398,0.1958130980808454,0.01472048688375704,1.238806136852675
24,4,0.6222340300702162,0.07954095939388774,0.00885658157567626,0.8095623624426234
24,8,1.2274152002758023,0.30940649870371545,0.02453804143310414,1.5538981242994998
25,4,0.593422868613125,0.07107870598433687,0.00503945179054842,0.6124005113386646
25,8,1.1926373707821163,0.23354102666827983,0.01712608932387296,1.2801537356950228
26,4,0.6788122295980459,0.08530840788373881,0.00587623194434908,0.7621353349813915
26,8,1.2732815488261784,0.28643815771013426,0.01965543514565488,1.4390377872203597
27,4,0.7446647410269677,0.08962840262547682,0.00637146079884637,0.8525350904568216
27,8,1.23935041861886,0.22826006015544512,0.00384466659292063,1.2118604595332816
28,4,0.7344683539534338,0.1037616916322349,0.00870364807829877,0.8243026182891728
28,8,1.728945287537668,0.4924118825068872,0.0315618318463638,2.37103716703691
29,4,0.6747972693473574,0.09757766932933414,0.00975876208896309,0.7263440473683979
29,8,1.671401271789086,0.45356303220738375,0.03177810676779169,2.6467109483832374
30,4,0.8020481343677582,0.13379552504382758,0.01281088116857265,1.0289293849262904
30,8,1.7822137177179027,0.4460908996493984,0.02729214016742256,2.187501120654692
31,4,0.7318430473679444,0.1065181748201065,0.00590932530150233,0.6666583159163596
31,8,1.9235704611281317,0.5712073066348844,0.04094493806173036,3.133358155689076
32,4,0.7909486059323172,0.15151181232753097,0.01543075815486936,1.1333972718720722
32,8,2.3872261640883945,0.5703056467464627,0.02150000819613251,2.72324745536586
33,4,0.7314338599687983,0.10623671538980516,0.00888898283078657,0.8630140906964611
33,8,2.1989602644907253,0.6120793545604463,0.04198652509259452,2.524830401317966
34,4,0.892134011384562,0.14476366520142234,0.01530575184293202,1.0545849274396653
34,8,3.2802566921150516,1.0786101006807287,0.0434948278622214,4.629765648960069
35,4,0.8884470385537535,0.13446163678826223,0.00755542020112439,0.9813578802154
35,8,3.357523881654294,0.8799198061026375,0.02088116237850749,4.403146610509906
36,4,0.9482412180017592,0.16567733708643068,0.01106937823766471,1.106488044275584
36,8,6.637136881901861,2.921190537923123,0.06231000060974574,10.144565585685786
37,4,0.964705179187347,0.18199462774050856,0.01350179743872797,1.1794409665691787
37,8,5.919430753733212,1.581727573947666,0.02167716816363881,7.108086614443793
38,4,0.8847661635042874,0.14332894023848589,0.00453129340583694,0.90006486879237535
38,8,7.013674466819345,2.677098106424724,0.05607300585403222,11.99671466299877
39,4,0.9729240550678446,0.16155795227998626,0.00668873174234359,1.0885537194639794
39,8,16.03360247839355,7.258381491052051,0.08498640060906154,28.25905929857103
40,4,0.8743774529529098,0.17148133614267058,0.00991134458395127,0.9163248465893742
40,8,30.268337472501404,16.46302637760743,0.10542668130501666,53.34485008071493
41,4,1.0471766607239046,0.18821068016812992,0.0098860205664841,1.0745945179366234
41,8,37.86073926689764,22.388994583952886,0.18303998076033023,72.70708533367821
42,4,1.1734864144005193,0.2630142153910756,0.01897423398430446,1.464712247964706
42,8,44.6915042173664,23.44013992343127,0.18353125617486607,74.09061703351203
43,4,1.2464577362365752,0.24794084882119197,0.01238817069402259,1.3320542810768503
43,8,54.41650160727921,28.89798144995813,0.21237847415783984,87.90895128931734
44,4,1.2943049002367413,0.30042578226697036,0.01536104822056227,1.2586022356603277
44,8,54.098535372033886,30.09535134537775,0.27686903863567425,90.91349290905022
45,4,1.4458537366081827,0.3995155069317331,0.02564295922127118,2.0525267140639856
45,8,55.80998414567243,31.0507482837768,0.30431013120426553,90.13062704386584
46,4,1.2463672752945043,0.28134839474820933,0.02015913459412268,1.5552042074863357
46,8,56.90653101644794,31.297559291010923,0.32526562792182206,95.19646122143548
47,4,1.7276580971103916,0.4768105986049256,0.02664411199343603,2.4731953409866954
47,8,56.00244518554274,31.767580238789243,0.34477920805464646,98.25859633242077
48,4,1.835853860865817,0.4209880830223513,0.01488447418045884,2.112399868413537
48,8,53.14591509857991,31.076687892066666,0.3676070403236417,97.48445422402476
49,4,1.8116245661401928,0.4963262755454702,0.02315990443583043,2.2353553772025982
49,8,53.58000789491763,31.252748926027863,0.3741562831784084,98.40899699740233
50,4,1.8076069819090712,0.4463599165268554,0.02000006543941887,2.219091320942865
50,8,54.04266081661898,31.273614246222227,0.3809967971939586,95.94795669752632
51,4,1.8474890580556176,0.4260760495381544,0.01384222487441009,2.075817924179346
51,8,53.73484483486885,30.84855743898585,0.3779390812370211,99.1167244695264
52,4,2.5920559827529392,0.5522464948594101,0.00909756731747365,3.1920178024600063
52,8,52.535566841317575,30.776526195529552,0.3894487686116413,97.02291373799255
53,4,3.891748604416497,1.6017149992834774,0.05096922323782088,5.958074594697256
53,8,54.26333564738277,31.286931172933965,0.3894921018117381,100.05568883999456
54,4,3.504373300342926,1.139352446720522,0.03601591631758966,4.4445015788667055
54,8,55.09450714506711,31.15419911780682,0.3837690598661533,98.62448338558455
55,4,6.752631915219996,2.883790370110557,0.05485573194207191,11.597780829938523
55,8,55.05664146669616,31.53409160738943,0.38755976370505346,98.32912372015836
56,4,8.327892109751534,3.05819763707678,0.03809976260640747,12.137161829313476
56,8,53.756251878996544,30.766643300915774,0.3876400808224548,102.41396045955472
57,4,10.223287242376822,4.346843274203226,0.06415125557612109,13.573871644963358
57,8,53.75127443509116,30.864584556832728,0.39287856254374665,97.35817764966382
58,4,18.358160580278135,7.994291037037596,0.03832475910905334,31.46206703105674
58,8,53.71705228783556,30.873271464018703,0.3940609962430817,98.64612782213524
59,4,39.48085026678256,21.047749830072632,0.08586921286058125,67.45000645450335
59,8,54.234257316744696,30.934087090359547,0.3904895906528066,96.890007606268
60,4,44.99196820529581,21.402728968055794,0.09437781288005875,73.54778366190666
60,8,53.1690840480699,30.691734033313864,0.3948100177214082,104.14592957212624
61,4,51.61676783239561,25.520431985220473,0.12541193608054646,73.90640722600848
61,8,53.15715685592473,30.813033322033828,0.3935568433936531,97.99979259164428
62,4,50.17302566316769,28.655769995961645,0.19746207060001553,86.32034287443015
62,8,53.71613563386033,30.905732513348703,0.3985673547995642,101.7850429560291
63,4,53.09705753662652,29.826478118726673,0.21378036174446957,90.81004174661922
63,8,53.22400118999877,30.5485184447576,0.3941694304332341,100.82785312518932
64,4,53.227933060589855,30.32245449073494,0.23188795323537092,93.58697730703544
64,8,53.27869105823113,30.633303364780687,0.3934481696243126,99.02101300737596
65,4,54.24718534470771,30.510419284901612,0.24668555623782457,89.94257226897206
65,8,53.43123384811848,30.422600790487436,0.3943730528220086,99.58121810889966
66,4,53.69924501457604,30.6768686999286,0.25751197170203166,91.83115104142313
66,8,52.96913368036823,30.647415848338735,0.39684629452883385,101.89148417548562
67,4,53.018826914287175,30.86539761199789,0.27205867337922895,93.13266221093672
67,8,53.26834337419577,30.541690598962408,0.39460902696258127,95.28171996373092
68,4,52.868212520666034,30.771180636533597,0.2840281947658616,94.14543821430551
68,8,53.2827370391786,30.448990163812827,0.3946923790820229,98.0815053943966
69,4,53.96174824002819,30.458169806599532,0.2836012623951916,100.24943186970413
69,8,52.892993758013226,30.894600762483616,0.40203080197330154,104.10011431369736
70,4,53.952541340437435,30.842637779052144,0.29445855439132534,99.4405363405446
70,8,52.99772549927102,30.652258901182662,0.3982645135761466,100.14408337115503
71,4,55.25748609980737,31.40196034317027,0.2966620378784902,99.14566589234938
71,8,53.03298460717663,30.31382526147151,0.3917487940399754,99.34702868831012
72,4,54.73615827368672,31.241691188072412,0.30499377655271614,96.5280983346776
72,8,53.28299362993276,30.131021722988432,0.39295345518584335,104.44928869199836
73,4,53.58929219806252,31.02083441856142,0.314217210499269,98.77409926451124
73,8,53.04489652583438,30.33670860847501,0.3960621411853131,102.6383805658561
74,4,53.8957857299724,31.10574540724778,0.3233916131676453,100.29379192224005
74,8,52.73274043253774,30.31070230543759,0.3950317311173138,99.12031526954596
75,4,53.28958287905308,30.68600288152848,0.32333315494686676,104.37864154733688
75,8,52.96213198027156,30.363451367854,0.3940286899410398,96.76794867874924
76,4,53.94634909346516,30.881726283814356,0.3267351979836451,101.25737394513428
76,8,53.02171010096097,30.136908352477548,0.3928889013278045,96.42768900433578
77,4,53.2091125780621,30.79818675388039,0.33256528520688267,98.88158757590548
77,8,53.05372165654438,30.04380931792822,0.39060313307138583,105.29028295272308
78,4,53.52275553870356,30.828941347408875,0.33881340018461975,104.00438957832296
78,8,52.88626104486508,30.48704834086642,0.39866378277663306,96.8049829886267
79,4,53.69984826562213,30.75730354460678,0.33960566351157473,100.62535666408088
79,8,52.790337458662485,30.334630759993672,0.3969672878132877,101.06282737914565
80,4,53.94903074959861,31.267438491794778,0.3435873571314278,95.4106692798233
80,8,52.51443609469507,30.11001011953461,0.3938638743886477,95.0624100376368
81,4,53.297779269489304,30.597948873391086,0.3455898741079001,107.60639216564508
81,8,52.91501898989187,30.408414552465626,0.3964852863797596,103.1019595716355
82,4,53.5092036249002,30.98678978997847,0.3499094840552791,101.7278259778638
82,8,52.82935890682825,30.527665957779774,0.3974302533928088,96.45175968630603
83,4,54.075405742891384,30.796463623085415,0.34886319591274606,104.67041633450268
83,8,53.08156662105685,30.297666919259644,0.3950071550011838,99.21288291429036
84,4,53.72306409450348,31.044170158615255,0.3554034919112836,104.67883913994032
84,8,52.82432455542981,30.40393222099472,0.39856135770648865,99.358707456885
85,4,53.23630836273098,30.822859339145644,0.35958890040871516,97.38010369826134
85,8,52.497729132239634,30.479578281591618,0.3988159741236242,97.58644996814296
86,4,53.23833509795181,30.741624058104133,0.35961675833805945,98.06399831688856
86,8,52.77708379173285,30.332919264827545,0.3967181521468775,99.74042993148127
87,4,53.61234022883708,30.64693549687095,0.3631918725362768,98.24837628670372
87,8,52.95241635404291,30.449077419619343,0.3970228666266473,97.07286101574174
88,4,53.31484871086112,30.755687500614183,0.3678256138234608,103.73371601256092
88,8,52.7834846150816,30.59095629843779,0.4008964140532133,99.19879121638029
89,4,53.10836704402784,30.73219579988326,0.36879171785954135,95.75982929160746
89,8,52.63544908432113,30.502909629302284,0.40090288017548287,94.8410336955512
90,4,53.39463651132701,30.58019523900861,0.37170702317373006,95.94496633781372
90,8,52.81726676249483,29.989106108913717,0.3926013773763574,94.56576165511888
91,4,53.85423874156279,31.32368893559778,0.3754540946455658,98.91507257346169
91,8,52.85470600399896,30.185434772386568,0.3962879575105937,96.24404924172651
92,4,53.22613486815611,30.477838178387973,0.3728398939597084,100.65192998843034
92,8,52.68583987919775,30.07729082257711,0.39650455495725,97.66496006759836
93,4,53.62686301172583,30.938549667427708,0.37811734034533734,98.68566846306278
93,8,52.41590760757116,29.960482029005636,0.3926321980440597,97.26094612406833
94,4,53.17618760570935,30.32942262473948,0.37697625484584374,100.83794034793785
94,8,52.47865936110897,30.243888788849176,0.3966480240895282,96.39058172156822
95,4,53.22835568718453,30.675518276677032,0.3814878642229001,102.758650959297
95,8,52.48274704180382,30.589989531225807,0.4012351585446425,106.20121415173546
96,4,53.0815529181037,30.83050004667041,0.3889594170050865,96.58926833275764
96,8,52.484428657962745,30.681482700011973,0.4022206004851889,99.0862258249972
97,4,53.365132792825975,30.625158684686024,0.3894487762919106,100.80381155257363
97,8,52.48848709484195,30.20061056580318,0.3971220201572117,104.72320964275332
98,4,53.2050967834154,30.605563511327425,0.3903507140308516,104.9028828185574
98,8,52.49239358558026,30.18735925679818,0.3962652359814843,98.01616356559552
99,4,52.96573657918323,30.41346716206221,0.3923465499376836,99.32904691782198
99,8,52.70306049899871,30.377501001565022,0.39948244106358555,95.73737019393198
