density,directions,total_ticks,mean_burn,trend_burn,sd_burn,middle,end
55,4,98,4.531017386164555,0.05081123824756364,1.5802688398754394,5.119150931247866,6.167482986305246
55,4,55,3.066091590044538,0.0520634374433368,0.9922064816635175,3.396933628286552,3.9360479831118775
55,4,176,7.90027007744719,0.06422336601832088,3.322670464141464,8.537360225313535,12.433816172914742
56,4,209,7.723118473952742,0.04189934864312309,2.7668011994254447,7.436467431227828,10.75505239413461
56,4,121,5.726463446903594,0.04600544012374794,1.9613012306993132,6.474286215505397,7.473879780748043
56,4,154,5.985482480413527,0.05542049966479182,2.52100046270438,6.612192160617593,9.299481917504416
56,4,258,8.397638587583671,0.03668968208481736,2.964544308503061,8.569251228433709,11.996390010416766
56,4,121,5.452673003422071,0.0505539695389936,1.9627400335065637,6.168055765547881,6.901690675440656
57,4,210,10.4672606509963,0.07242349711247587,4.488759545053002,11.500426567544595,15.534579320908774
57,4,227,10.752752986586524,0.07654208439788134,5.095509836983793,10.246233681215214,17.790458191328376
57,4,116,5.772643726664274,0.0647673953526163,2.2577500403452,6.154278093065604,8.433757763065463
57,4,232,9.583528895128584,0.04876210645001989,3.635370646899112,10.551200609299212,12.290850810522262
57,4,161,7.7140322169900415,0.05259370593229662,2.8529482735327356,8.76869953195315,10.48944783891733
58,4,239,12.444276659168484,0.07938831462510783,5.585088136942627,14.198378057222666,18.65930886965997
58,4,256,10.998342925612416,0.05691050245933979,4.374140941482404,11.824973146987242,16.854102263179772
58,4,275,11.961239536119889,0.06516153819234882,5.3058310206113255,12.638812856643726,19.409523747157657
58,4,706,17.63373063378046,0.04092871222010276,8.480897505772054,13.515267242589353,33.25629783163042
58,4,217,9.598157079469257,0.05287915159814613,3.6956721959193257,10.478013095569745,13.354793472398256
59,4,455,22.223540264202956,0.06884508747525174,9.55707333227682,26.54054640010655,33.8659096220262
59,4,841,41.20583198224774,0.08367261065998022,20.86718142450892,48.75177134834401,68.18437024516166
59,4,361,18.842637564429253,0.08184781473135953,8.584878574929476,19.907903123333867,28.36022365060344
59,4,221,10.767074841623398,0.07803791089962903,5.0434485377611145,13.159250888201376,17.57448288072214
59,4,392,16.39420285867224,0.05726311519218845,6.758348853594834,15.872773742140067,25.984122674639863
60,4,434,29.989491441575623,0.11539886153838792,14.628041334497569,36.49476145897734,48.7910830206692
60,4,480,40.401361522360624,0.15307762336685968,21.210382575665633,45.61462138444718,66.76685817654807
60,4,601,42.91344351009528,0.13356722784041702,23.16624568215309,45.93119908431027,75.0851388615271
60,4,775,39.69365043286019,0.09789652143306884,22.30043508152809,39.90825507495825,69.69284180562273
60,4,548,28.546822374402755,0.08229065548993936,13.261725893230476,29.83575532156582,46.95991368070548
61,4,547,44.242431490480534,0.1592592065683868,25.326531354575984,40.113780546259434,81.49445614969834
61,4,539,45.07315741151898,0.1708952714012977,26.870120339000813,42.29139597100098,82.6301932787838
61,4,556,41.47337471881833,0.1254485108948162,20.448216850295587,41.342397954496654,65.77078461311547
61,4,518,45.58606795803404,0.16241904136480198,24.493351919329697,45.39328852413016,86.98937169866889
61,4,705,49.557251832525075,0.12332175741144435,25.233926106526955,47.15111177377176,81.43918158799491
62,4,504,48.487307986333704,0.18660586944555976,27.20313173460459,46.48726685024838,84.21575397214322
62,4,501,49.53317359631846,0.1976506564558931,28.630687545405515,52.080484214426214,86.05450450147708
62,4,480,47.950500298124915,0.20717926560129424,28.92397619602436,44.0573363445439,84.88830735676703
62,4,506,50.58101676436275,0.19423977705312945,28.499672696056024,44.38289995845436,88.97162337750467
62,4,445,47.23697340246933,0.2196296969076412,28.35412797293868,51.19809085322436,91.11740307262016
63,4,485,52.405727561094984,0.20713201370019063,29.00698162862569,50.4028996704412,87.22566289302196
63,4,476,50.65810919188203,0.22113957902068504,30.302280500243505,50.73765277954063,93.51298477114103
63,4,450,50.858991299635726,0.2272011124286875,29.48154535898049,47.731602261374576,92.37352246841928
63,4,459,49.62734353958715,0.2086184141882354,27.76477102545619,49.80142149799862,89.40077794823355
63,4,471,53.65246741385992,0.22737415673102804,30.46371853010705,56.18014096108912,95.58245021321352
64,4,441,52.92764608297487,0.23788657959266224,30.349434869961588,51.31217245624547,85.90320352612468
64,4,422,49.60739514617234,0.2309027911697213,28.35723660325747,50.66194904691158,98.01790217054769
64,4,453,51.64467100746804,0.2325548826146834,30.481347489694592,46.431637285092066,97.32521780348549
64,4,442,52.225644988701184,0.23823357859675956,30.342041901833028,59.06177697214249,91.9833707657492
64,4,429,52.92372304498808,0.2384568375523408,29.576012718591315,49.988213611379834,93.4293509695454
65,4,432,54.5287424919072,0.24997485380871373,30.967004844362847,55.867165479045894,92.6669136594738
65,4,396,50.42917174455746,0.2539772473667775,29.174703102225184,46.75772064790808,98.37421990956108
65,4,392,50.80910584148251,0.26208115107739605,29.736927431518648,45.51803822977975,88.30468269828236
65,4,395,51.57057088833924,0.25739206991865804,29.49398302593437,54.901339584133936,96.57297213966196
65,4,430,53.086994072113214,0.23763088000191115,29.20037201658166,51.62695182523492,90.89977991059264
66,4,375,50.52386279621697,0.2728404126614955,29.749632111862624,47.1614757472274,104.9092204116726
66,4,413,52.55174826397639,0.25947329214574666,30.949680037198636,52.76007332238283,92.82890613477288
66,4,390,51.28231210815547,0.2618439950861386,29.612254660306277,50.04800487720488,99.44730522627836
66,4,399,52.485850207950726,0.26010974784757906,30.08199977889232,50.97306504788213,94.6390936433242
66,4,406,53.42796283774794,0.25662404327909993,30.152669168702793,49.61412529067596,99.53085901939878
67,4,367,51.05278505623732,0.2817119140170728,29.998921405155244,49.358043230404014,102.07419060326026
67,4,391,52.156498529858304,0.2691425113067601,30.4941049335378,51.97102022248338,93.32629050840517
67,4,385,51.101720469362824,0.27293033131920147,30.51345232943937,51.606543878752085,95.18450434065696
67,4,370,51.66140649615197,0.277634778616964,29.782140984012763,56.41274107519819,90.93984540800818
67,4,377,52.9113448853828,0.28294294196111847,30.810496795895233,53.19025748042653,94.08022350704556
68,4,362,51.342352780788055,0.2873760697077897,30.273601955061228,47.8006254002106,100.2373385522588
68,4,374,52.97558589280318,0.27946811343747646,30.33363995863309,49.556874991656755,95.91693121427603
68,4,367,50.79401548263157,0.2787003342328794,29.674243546894235,51.046449291368646,95.43672689736354
68,4,368,52.3633799756995,0.28538438317817855,30.50115627134083,52.879010508040935,90.93233093692572
68,4,370,52.77604822783531,0.28524165396370793,30.652226617484892,53.67949520631682,99.49397711047864
69,4,358,52.49142204983629,0.2943162202066505,30.524259625636265,49.92070104842188,98.26902489036524
69,4,360,52.08185916841541,0.2896931207861802,30.42784415552342,47.137481162766946,98.16675946740148
69,4,363,52.27521514206489,0.2870225849546186,30.211064297447855,54.28096163294388,98.62043117238863
69,4,348,51.80232527560936,0.2980169421238019,30.055967099746496,51.2055022333954,101.32030037786976
69,4,370,53.06450102540852,0.2851684293189889,30.58277714913918,43.85676044163005,95.78494379091838
70,4,354,53.4819558302537,0.3027267987331868,30.99270077838486,54.49250648095577,97.38938863281992
70,4,351,52.48673491156655,0.2977661620048721,30.28636587009548,56.66660766264165,92.53775824629771
70,4,350,51.10397542380635,0.29478106940406057,29.9818994632322,49.92834350709938,94.93851360192338
70,4,347,52.57879273873557,0.3017617794718596,30.47227970567748,55.44143484178161,95.59378630313532
70,4,361,53.73155485116744,0.2936791947151212,30.756274592801848,54.07513608012685,101.98050690831376
71,4,344,53.22537514165,0.30345313439951704,30.271837560209743,52.98316498815898,97.55687737909552
71,4,345,52.62218834853614,0.30253239254488007,30.34634585565244,46.62476014140954,96.28016697113426
71,4,367,54.916786970625225,0.29489431336042715,31.08047190557817,57.68346572109532,98.3650219766853
71,4,341,52.49097433986364,0.305131258141881,30.251178867624315,53.5600567946965,101.57859886602716
71,4,347,52.64276640316086,0.3073348070090035,31.030634545548885,53.07273942724295,100.97175305962308
72,4,334,52.320228172642686,0.31189574232373213,30.25214026721498,51.130192548432674,94.138238037182
72,4,348,53.88495450173877,0.3052315576646384,30.765326465298077,53.39499470043145,96.59787824276094
72,4,338,53.107219995872256,0.309865371166928,30.42450051797407,49.96974528463509,98.72591964673688
72,4,355,54.66384880704644,0.303082820506076,31.06584115620215,55.67888749963303,96.97018382139171
72,4,340,52.88635861178416,0.3100136001224763,30.470744850232343,56.286711874846354,96.66540377498748
73,4,328,52.62832225812654,0.31948660360705217,30.456127910572754,56.30252224955175,100.72142083898372
73,4,331,52.2820371284044,0.32242570606941817,30.86071749398626,53.65490773717254,99.38661092897988
73,4,334,53.36443746535621,0.3186362680548409,30.847412336401355,51.38286198320208,95.58356630841284
73,4,339,53.465156593546986,0.31175191912928435,30.60587952643536,53.20761050782584,100.13295155040689
73,4,336,52.99798758313736,0.3137133974941049,30.487057917597753,55.78609049920852,89.66104440426125
74,4,326,52.5418439991045,0.324054031382979,30.62472448824666,59.120473835002784,98.3873742456717
74,4,330,52.88205930483818,0.3219274329739377,30.83174259360002,52.23100985258348,103.37410225385916
74,4,326,52.5220891486827,0.318102362214383,30.070269151201533,53.5780176088292,104.18696414935324
74,4,331,53.53036382478592,0.3209124815398433,30.88359349245743,53.70204419106648,102.19238537224244
74,4,332,53.516058039394885,0.3209679077756456,30.947105019214227,53.84750450549973,98.17599224516484
75,4,320,52.711212581498145,0.3298864985832477,30.65789023912565,55.805146182894575,103.18560822174902
75,4,323,52.488536352778766,0.3253851541625021,30.49930025615825,49.41751284933007,95.99046927330949
75,4,326,53.65888414329997,0.32483131196789716,30.721842182594255,49.40216164049441,102.40358327251806
75,4,327,52.9279050354497,0.3258113759829853,30.916739305421032,55.07804809363373,98.95538601442472
75,4,325,53.73002505728784,0.33095702069278,31.172816727630643,55.62851567308323,101.49906766198504
76,4,318,52.48396247754813,0.32920486867974413,30.358296789650694,49.543815031624945,100.03670223605005
76,4,323,53.72062290033352,0.3288628059002335,30.758047372242128,61.93854895390429,99.75960679721123
76,4,323,53.54826382204214,0.3291018510667708,30.74697783599746,51.270190167712805,105.78695185530005
76,4,323,53.34813504009676,0.3265413057159664,30.597861267539606,52.30787736692696,99.0223481690394
76,4,326,53.858154735212125,0.32582312707423244,30.90504732328108,52.96193257700031,100.575402479346
77,4,316,52.84599010545033,0.3347845238776487,30.685652026752937,49.30112960828847,96.30149129926548
77,4,319,53.14624095776133,0.3329285434103584,30.78134286753101,57.148027032363,92.00139063859064
77,4,319,53.07107543507976,0.3312449681757467,30.74623947587443,58.411104558762865,98.40063544132164
77,4,319,53.31389870233278,0.3305233410130971,30.704387214867538,57.83365682402834,99.321168770203
77,4,316,53.224693569175685,0.3292440424583696,30.138484650516755,52.373569613611494,98.5242108301631
78,4,312,53.06128871250482,0.3391937354477981,30.663712379355307,51.53449462122294,99.79544772081192
78,4,314,53.28814050634152,0.3323567637846433,30.381044522474618,51.80120312196213,101.13985825518354
78,4,314,52.87350672196072,0.33558106452766895,30.585830176944288,48.77287020867092,101.98130063241254
78,4,310,52.56194324472815,0.33890796006140694,30.472737291753752,49.26855051303048,98.57784044969516
78,4,312,52.77039134109586,0.3374711344504249,30.597089940938456,50.82125615902629,96.54575834589502
79,4,306,52.770589277361744,0.3449150249162903,30.628044310740275,53.79076329229414,96.8243026184206
79,4,310,53.12624071522089,0.3372171303760687,30.302146326147614,56.41868892085189,94.5192698459425
79,4,309,52.82079450904192,0.3431468367966426,30.73991070767771,52.11211927091315,103.5885899629704
79,4,312,53.55184772694602,0.3430880338448783,30.978546489146503,52.81536959540921,98.99792034089522
79,4,308,52.73093582239404,0.3454064766796501,30.976111104302024,51.12544874791816,98.93250977821906
80,4,306,53.55418254805523,0.34516668836270537,30.693616070217033,53.980827965670066,103.89883150877968
80,4,310,53.149690765192666,0.3397960743752728,30.652791138169825,53.21465146446624,97.86338203536825
80,4,311,53.68626462915732,0.34161966457943677,30.89291393650457,48.863274049614674,91.8352695810207
80,4,306,52.96702021021371,0.34685831893121166,30.855308824527818,51.734707839316215,100.53446118402108
80,4,313,54.020924025895155,0.3383537388721142,30.757021964302044,54.03572996092375,100.285191735311
81,4,301,52.658006725359826,0.34826745747828347,30.50480309950311,47.22419632247916,99.1489864670802
81,4,305,53.12845026140566,0.344242455718111,30.472712528335016,57.560915702116866,105.21628332617864
81,4,305,52.9121764741152,0.3440828409848758,30.44127247473617,50.10505542120603,92.48182553373944
81,4,303,53.2991040304382,0.34714979613554425,30.5351533259015,51.56223651121378,103.36852999219576
81,4,302,52.68015173316456,0.34795128464120934,30.538028280013343,50.698223535873595,97.05391894112442
82,4,300,52.8621364448639,0.3534462807005918,30.68204411950892,51.00246153606064,93.6768111657578
82,4,302,52.99176001751254,0.3463789947555506,30.417825505426215,53.8259429647375,101.22148903387536
82,4,304,53.40400695677423,0.3498849218436113,30.87386266171245,55.935454443550825,102.68844016115249
82,4,300,53.18401893940279,0.34767460385952376,30.336036776543715,58.65870306192304,91.9213787499344
82,4,305,53.44505458686648,0.3457852841951276,30.631838926484615,59.82577401428096,101.73139343264884
83,4,297,53.20464736886039,0.3535920375522637,30.50065572318472,57.89018241719428,97.43009164239304
83,4,299,52.99470701413873,0.35350066012521564,30.712950417618593,55.74452573184168,97.80362780846656
83,4,298,52.9649155489992,0.357111291194383,30.8996700037216,47.52152460133414,95.4752828430268
83,4,301,53.29506339151359,0.35443515171276563,30.946637933070505,57.59635910784737,100.9271665660207
83,4,304,53.60341421119663,0.3488268511254883,30.772316205051304,53.43856128386464,97.39590797370174
84,4,295,52.982213452911225,0.35710782396338425,30.56982654687908,52.36517775480617,104.87614932074447
84,4,300,53.803251429679754,0.35365628641213387,30.828500310806973,51.11355654503971,98.46916907489091
84,4,295,52.78498326498006,0.35490016745156167,30.477405013935993,52.70735481417867,103.20033886560584
84,4,298,53.15688186955261,0.35563609420327924,30.793561323818828,55.23663259427058,103.82360423094175
84,4,297,53.01077987202277,0.353121311368344,30.3709809068521,54.50835839206066,98.5436042618199
85,4,294,53.022535584399535,0.35882000226575883,30.531567956972136,52.6991818427168,97.61051114974254
85,4,294,52.80016678824007,0.3540913586173573,30.180728498039695,49.8680369100047,94.35547901603088
85,4,294,53.19238489412359,0.3587610977338309,30.546515527365248,51.150199227102384,97.3169753248342
85,4,295,53.063823370891136,0.3593846836519684,30.809161507155817,54.096832009448065,94.65321053501636
85,4,294,53.57029678225705,0.3614999453708587,30.818109731307583,53.70977062528235,103.06029086208376
86,4,293,53.461312097121706,0.3597123999129994,30.59969016300028,51.2182343781585,98.24264288826974
86,4,292,52.93992277795736,0.3605047321783925,30.514325832667268,58.276110333673174,102.5305375645898
86,4,294,53.32766682952048,0.3620309100918124,30.88720931682172,50.386140564883114,103.241291289249
86,4,291,53.07204376235684,0.36112385834606126,30.494875105470328,51.06710825932144,99.85955089868813
86,4,292,53.07806345795603,0.35805549604378073,30.441886147299865,51.846957132198575,98.75784177693352
87,4,289,53.17609461109434,0.3646831666768564,30.65741242832432,53.81187916204469,107.8794090967169
87,4,288,52.90808905431339,0.3636213476296759,30.488121216726626,56.523473537517,105.83309760414636
87,4,291,53.22758824426989,0.3640091991688633,30.755716167875462,58.94450544120422,99.61963395148128
87,4,289,53.33965123066757,0.36160536076903455,30.296862907192352,53.97430387635706,98.22122832162998
87,4,288,52.79349289636546,0.3659057905304904,30.62254885838007,54.86590056475196,97.80452215995956
88,4,288,53.16543348197368,0.3677278968647886,30.7260939789281,48.14360280821067,98.62706426862488
88,4,288,53.09660794902948,0.3689838044924153,30.774973736569173,49.5684991140109,93.90562486906248
88,4,288,53.08926685889932,0.36653186959329015,30.64107869026293,50.205258133198654,102.36683329830318
88,4,288,52.950832774954854,0.3667577275364251,30.726062005558425,51.293732718453555,95.45287976131874
88,4,286,52.55424475001516,0.3710717124174985,30.820367386369902,48.58259456820137,98.68933482127636
89,4,285,52.97122000401179,0.3704457373117521,30.673904487842265,52.18481567351892,102.43247148419124
89,4,287,53.07487738987644,0.36651891817086224,30.595018095487195,55.85717703267399,104.732312974012
89,4,286,53.26252718722462,0.367658427982394,30.59942696229011,49.54938210656918,104.8546314630935
89,4,287,53.44149730295962,0.36366061143076017,30.358829521568964,55.226737787734706,103.55064510264924
89,4,286,53.48197564001746,0.3720469489286032,30.903997758322067,57.076223023855626,98.08689691509828
90,4,284,53.25117264610338,0.3711806141201563,30.54893215873367,53.9732095770229,98.86666591462262
90,4,283,53.25861288952695,0.3739801627334639,30.674906546881097,53.768118259057736,93.43903623357836
90,4,284,52.90041736637399,0.3687995655231163,30.43359467085932,53.23939667797931,95.89509785372796
90,4,283,53.319572000148426,0.36921650717844906,30.379021129506594,54.37003013104752,101.3368941328395
90,4,283,53.149748211190925,0.3740061789841385,30.64011762686765,52.68117738504184,98.9879177290138
91,4,282,52.93903512115201,0.37576992390896274,30.783133644487076,54.04616763751757,92.89575537096827
91,4,281,53.0305050653931,0.3675598152253021,30.039391082562524,53.79075489722876,101.0615974993063
91,4,287,54.199612220258274,0.37327427933760854,31.187967334652203,55.594537698185874,92.4308803032834
91,4,281,53.19919985874316,0.3779547036339289,30.906556446826283,54.22371591374598,97.94301403946908
91,4,282,53.25852799345822,0.3693352234513647,30.245092616997532,56.82682270820592,102.11599875288675
92,4,280,53.18486512332851,0.3769841227080981,30.689422381702176,52.1202927347237,103.39760116077404
92,4,281,53.252513711510304,0.3729594262690881,30.444946026292417,60.753889555318615,100.79265815056392
92,4,280,53.583623501910694,0.381841530887086,30.909705522091446,55.28249008562453,99.6506297328066
92,4,278,52.74286489819816,0.3782937610033056,30.567215727445348,55.49599905877,103.91609242400447
92,4,280,52.92218050133001,0.37680976438589775,30.736654627324583,51.902743369185245,98.3639568095869
93,4,278,53.34564344565126,0.3750076029200702,30.336245416110895,54.29096134767207,97.90390507484642
93,4,282,54.007140433205905,0.3774261047034278,30.864149239353715,57.043560244841785,103.17226062789356
93,4,278,53.40796740085761,0.3817269591571006,30.733354399725965,53.91383876400594,100.25368764379516
93,4,277,52.818391956703096,0.3794535306553759,30.552670476864343,54.9036902710076,104.3590465824586
93,4,277,53.18413881489629,0.37717252350465913,30.382015692321836,53.68266269816494,97.56532040048128
94,4,275,53.027941824343394,0.3815931266547586,30.48225364328398,52.5843370620193,99.08444707032122
94,4,277,52.82873530622099,0.3839342146660125,30.823902849009432,50.02060394610712,101.99168679680852
94,4,276,53.32822837224031,0.3741801641961341,30.096953317549975,52.65635009333695,95.60986733900177
94,4,276,53.4460988329135,0.3805285747805033,30.416547129345293,56.543188425390746,98.53123170740017
94,4,276,53.11688779509417,0.3832530793575816,30.699117072477502,54.48293255342778,97.4817203307984
95,4,273,52.86605858000365,0.38237994187631286,30.32665741059157,53.97000894041717,101.30811638433008
95,4,275,53.02345359964829,0.3872727479233036,30.8809662090608,53.071512900115984,97.5614652681992
95,4,273,52.99969691893309,0.38867720394749106,30.7896726727813,53.1358493210355,97.6413106224226
95,4,276,53.46805187517459,0.3824956360054189,30.701956313477815,50.095148838263064,101.94844683101064
95,4,274,53.20231353974356,0.3823730398093706,30.44744694527436,53.23641684029179,98.01566111932826
96,4,272,53.1900291641204,0.38636793219101817,30.475001114629656,49.45241681312016,99.7443456361008
96,4,273,53.10882595025268,0.39036548045141134,30.9451171413458,56.126438431489,102.526588935988
96,4,272,52.93797511593099,0.38295813349007257,30.24542663552857,53.03813074527779,99.3450096242808
96,4,273,53.2172397442649,0.3851713801186979,30.562263529319868,55.325658048640086,103.95379361980612
96,4,271,52.74088431551835,0.38460099988493057,30.3362038011867,52.50914839967372,94.60303388127475
97,4,271,53.26640670991996,0.3882136205032171,30.56269787980643,55.83807200035708,95.88020815516164
97,4,270,53.069115373327094,0.3904073660616301,30.686501707318047,56.26023903762045,98.53735999667654
97,4,270,52.765136317433154,0.3891457097955065,30.588777034296296,51.970789245154634,101.09741386007644
97,4,270,53.04024486735703,0.3907862202059081,30.56614186211216,52.215187702772134,103.841015989417
97,4,270,53.276662477368944,0.39211824353493274,30.749965286590815,58.01547700640536,103.6623403862525
98,4,268,53.12418521143847,0.3947850982041853,30.743491102842313,57.05657704002037,108.11912089512192
98,4,268,52.99761283247726,0.3908265375511759,30.470239068752864,48.20547753190809,101.01103342002403
98,4,268,52.8038073791142,0.38882777267080526,30.276221737159393,51.10573636032833,103.8163519771969
98,4,268,53.03069407330849,0.3900988301664032,30.363546641259113,53.231843333167376,101.72144560215928
98,4,270,53.205978642604535,0.3908575507190344,30.549304583840144,49.44049521668468,103.93126838894324
99,4,266,53.043377940893855,0.3927305712167078,30.32034571981656,49.46259152845827,95.73539872203924
99,4,267,53.136565434307634,0.39186871718509897,30.33206129456337,53.23947295471166,100.29924920401568
99,4,266,52.686596994484354,0.3940968014139514,30.42025030915979,48.386348736733545,96.46074275295427
99,4,266,52.66952151769112,0.3943530756032764,30.467581796375356,52.731741730637545,95.2765011503986
99,4,266,52.76826360973719,0.39404682110848166,30.473672934995296,53.11064762352706,100.90109907671922
1,8,13,0.32574434530748636,-3.225420801291685e-5,0.01578913233983859,0.3428399535957425,0.3624516909569967
1,8,13,0.4658151268437471,0.00182681982776046,0.04379840927689604,0.4981543065366026,0.5164205018926262
1,8,13,0.17123826270795844,1.411030562338082e-5,0.00845137383170794,0.17934863260411,0.17247455440797796
1,8,13,0.1644213155609908,1.822444169848857e-4,0.00571936319844249,0.16818685533166022,0.16517275736648088
1,8,13,0.16582533153452964,-0.0011633106795023,0.00928205436250924,0.14997508049153205,0.15775528314893875
2,8,13,0.15392979384025,-8.989859518851313e-5,0.00991161958379531,0.14462099833930292,0.1460767378012974
2,8,13,0.30753739413223197,-0.00187809007432123,0.01897423430474957,0.305260300844265,0.29419008848497774
2,8,14,0.31682546331248024,0.0028618773445781,0.03827095855508248,0.35424882763573495,0.3342340372500387
2,8,13,0.2344411310124386,5.415540849522424e-4,0.01804504676076732,0.25250439952815984,0.24468479695221032
2,8,14,0.7996307131558836,1.1044184745040432e-4,0.05135728098080663,0.8258540533642353,0.8424029422371324
3,8,13,0.21248161961150192,-0.00295867463051924,0.01437198995457411,0.20173269970032776,0.209888667399468
3,8,14,0.5243367378648308,-4.968696156328255e-4,0.05513222437663322,0.5316029087561367,0.5428162658827935
3,8,14,0.31062495321321504,0.00146274499933757,0.02812780612909879,0.2819273985405734,0.3062039227343635
3,8,14,0.5343848401950599,1.2090615777744506e-4,0.03118547384459834,0.5354688878472623,0.5533016704319086
3,8,13,0.47558330763031914,0.00352403570421941,0.04104867790366443,0.48731456772936704,0.4722418628095638
4,8,13,0.1656335481898425,0.00122803406174113,0.01001784106008286,0.17017522095495663,0.17781879511111248
4,8,14,0.7169846197470261,0.00529789593412888,0.05854542022186877,0.7523804812032598,0.7437089647946102
4,8,14,0.5613889843430319,0.00173299042987554,0.02387127966000779,0.5700963167696156,0.561425597485467
4,8,14,0.3914068062514785,0.00390797657613981,0.0315885488122654,0.39845614368783033,0.37860146208331014
4,8,13,0.3858989602030151,-0.00308154340054294,0.02427357667186457,0.3916431376411611,0.3816945810811735
5,8,13,0.194339447176262,9.704381872439018e-4,0.01321235482274579,0.1886201699526176,0.2165978028170874
5,8,15,0.6140007824381932,0.00180736096799945,0.06892546341535287,0.6112667629343467,0.5920960999475227
5,8,14,0.3529716410459624,-4.535843129753033e-4,0.02290721383646749,0.32635289275795604,0.3319279265901177
5,8,15,0.5220998100813133,-0.00163070037217542,0.04027232057961482,0.4910101603498957,0.5318743455508608
5,8,15,0.5154441657352321,-2.9494492156434404e-4,0.0328500964444715,0.582201716253069,0.5187248697717701
6,8,13,0.16126614908688666,3.215691849373175e-4,0.00825521508105901,0.1572917178035078,0.1736601089295597
6,8,15,0.5503634981137399,0.00271494046371264,0.06086979061897149,0.5263933876655656,0.5432693482180132
6,8,16,0.5690910380781151,0.00673804253694552,0.06263234688683032,0.645815861323916,0.5810104871915766
6,8,16,0.5581584272629143,0.00521389861796261,0.04647326293457798,0.5850306002564261,0.5852267749777194
6,8,14,0.3094599923561223,-0.00144767063147386,0.02762107692479484,0.32913846685472736,0.3030534934622227
7,8,13,0.16011325295206144,0.00143915799176521,0.01012200752051845,0.17140356113964328,0.15181602871377017
7,8,14,0.33639285978315764,-0.00123366015853003,0.02056697612102092,0.34169121853243156,0.3097001883107247
7,8,14,0.4053569946003095,0.00105669867937756,0.027979585901304,0.37544846030103385,0.37706541955980966
7,8,15,0.619227730844536,8.277471719251491e-4,0.04972493394259904,0.607213388274354,0.6378671417959931
7,8,15,0.4958470489448196,3.2782015407161375e-4,0.0325715234281036,0.4772349509939587,0.5101155817533474
8,8,15,0.23728867819262636,7.914188374501668e-4,0.01566393601554028,0.24594715361282232,0.2281250320929488
8,8,16,0.6072250973700584,-0.00157161203005146,0.03055677126215047,0.6071612173496096,0.6173531665598393
8,8,15,0.47863715723956385,0.00433716605435334,0.04731038445468302,0.5268701572868622,0.4925126745299141
8,8,14,0.41753555246568685,0.00243316257019214,0.02334897441216799,0.4488738925333257,0.4177097010830737
8,8,14,0.41296572380626856,0.00122764040971612,0.02482031568196896,0.4375685648541371,0.4300422340699101
9,8,15,0.2880921525731899,0.00318059058219485,0.02345005611070533,0.3180445293422614,0.3019948779844892
9,8,15,0.5373329034245822,0.0046514402187209,0.05685284145889517,0.5655941239633668,0.532791289377662
9,8,14,0.40084728293998273,0.0020138586538020202,0.03257179125819559,0.45028677681326823,0.4039532802479489
9,8,15,0.3994868018762872,0.00270358721605653,0.02713731420747329,0.35818157776749643,0.4494967531259974
9,8,14,0.38924409862172066,6.632579740024439e-4,0.026404547058996,0.40427999330135367,0.35651482905592313
10,8,16,0.36493017770614633,3.0571064686342394e-4,0.04245988518501052,0.3766354489001865,0.3784543317804532
10,8,15,0.5138301663886453,0.00120801351685652,0.03632319634470161,0.5591015949817542,0.5006427341639588
10,8,18,0.8873120461225709,0.00791424699109334,0.09091575836260554,0.9249391077171624,0.8987850161268185
10,8,14,0.5247549274892637,0.00115298339929435,0.03346734275909462,0.5307659377286904,0.5135848370968438
10,8,15,0.5752941858482001,0.00277557980996192,0.03585259159885873,0.5752968193096136,0.6112343194259049
11,8,17,0.5099642669229931,0.00557042821904029,0.06811899492614404,0.5779683045357216,0.5765611718597121
11,8,17,0.585646083264215,0.00711013654003263,0.06979466292219191,0.5784743701267455,0.6625666736122603
11,8,16,0.6419269932489692,0.00285078728628039,0.07177758893040483,0.6294623474558662,0.6206057341276772
11,8,16,0.6304540002661381,0.00281976743902552,0.09102681095000746,0.669211447390034,0.613701346924966
11,8,15,0.5128996397356124,0.0052320509166175,0.06015568634130285,0.5023558669985704,0.5066804938500408
12,8,17,0.4894414271048624,0.00349498365890643,0.05925383220050224,0.498273713328013,0.5244510552909253
12,8,17,0.34799144736268767,0.00332547845228948,0.04400163519427479,0.3818860324017141,0.374465567309015
12,8,16,0.6289895284695171,0.0070490536614784,0.06763908796502706,0.5957579796084795,0.685123850905844
12,8,17,0.9041695737029296,0.00349849191084267,0.1022264964731084,1.0744749485921494,0.9298954101483924
12,8,16,0.4853957530652937,0.00179218691331386,0.05810437994067462,0.43803682070349936,0.47551844082036304
13,8,17,0.5224910901790062,0.0054276878510325,0.0639995551829406,0.5356055871107741,0.5758843950111131
13,8,15,0.4011328753600085,0.00417224679682221,0.05360808984103939,0.40838764802380106,0.43759337560155653
13,8,17,0.606767757330697,0.00914329157836881,0.07343051559611947,0.5970355017863551,0.6277887152116125
13,8,17,0.6944437892754497,0.00115064628093277,0.07126792772314434,0.6769663548948113,0.7634591897656625
13,8,16,0.6740655197284203,-0.00168913131885339,0.07283674247700793,0.6841263919739156,0.6919316787799835
14,8,17,0.6036438677776752,0.00457941572309431,0.06816596615728347,0.6972363546762472,0.6359207186225438
14,8,16,0.5216980960022239,0.00539561010396657,0.05247719477624223,0.5522538019376881,0.5573123281259854
