wolves,sheep,grass,initial_number_sheep,initial_number_wolves,sheep_gain_from_food,wolves_gain_from_food,sheep_reproduce,wolves_reproduce,grass_regrowth
0,2.718537750902214,1593.3196210677086,119,75,36,39,7,20,88
0,3.662734602543446,1019.5935523097028,119,75,36,39,7,20,88
1.1498741575032607,1934.9100692703892,26.95824725255111,119,75,36,39,7,20,88
8.50828193032858,0,599.1317427494814,119,75,36,39,7,20,88
5.736303602942612,586.9749163758592,485.8211467866738,119,75,36,39,7,20,88
12.085893128850444,0,608.3815939626587,119,75,36,39,7,20,88
3.350935749781774,0,1672.2356992662685,119,75,36,39,7,20,88
9.251206589069223,0,1288.1839600336723,119,75,36,39,7,20,88
0,1924.1179716177744,0,119,75,36,39,7,20,88
1.181945527490253,0.6225031380006285,1137.6455812977354,119,75,36,39,7,20,88
0,0,1016.285586595202,119,75,36,39,7,20,88
0,2013.8487224884316,10.801683414119694,119,75,36,39,7,20,88
1.31161697221281,1.2929180480626656,2121.7084590862946,119,75,36,39,7,20,88
13.864416333403671,0,1897.0516942320728,119,75,36,39,7,20,88
134.30201666768443,850.6027181865428,18.588538122130338,250,27,43,8,8,4,98
121.2796609144032,860.1755744071278,27.70207631894589,250,27,43,8,8,4,98
69.87852383160589,1601.4834672758948,0,250,27,43,8,8,4,98
33.153269747531084,1864.2231779578813,42.15979016029484,250,27,43,8,8,4,98
26.57905412602376,1662.8705800842918,0,250,27,43,8,8,4,98
1.1250916697261977,2362.287877489831,5.215287537464447,250,27,43,8,8,4,98
37.90359276327917,1608.8518501780036,11.20360788884746,250,27,43,8,8,4,98
21.876936249956287,1435.694061770295,45.91179734781315,250,27,43,8,8,4,98
111.58830812428464,870.5976806402124,0,250,27,43,8,8,4,98
0,2259.5778709950387,0,250,27,43,8,8,4,98
35.43446322599553,1664.1574374206757,7.259075610529218,250,27,43,8,8,4,98
130.02415384038486,1051.159937009841,33.20199590861805,250,27,43,8,8,4,98
10.474364043422105,1868.8538957947128,14.796970553939834,250,27,43,8,8,4,98
78.55554127054994,1420.2337639774992,33.91294459726581,250,27,43,8,8,4,98
3.805709964245791,2138.1874823182784,25.841268088299262,250,27,43,8,8,4,98
14.624112773597322,12.08975644472327,2609.6087723864257,30,7,44,28,4,3,93
6.048385829381326,6.836662962320786,2698.634082699416,30,7,44,28,4,3,93
15.307233790823148,0,2645.406753261146,30,7,44,28,4,3,93
0,6.962430696945059,2533.1353122705405,30,7,44,28,4,3,93
0,5.648026961675137,2471.619104458687,30,7,44,28,4,3,93
0,12.722486398820491,2624.265729571167,30,7,44,28,4,3,93
1.8715859605746341,0,2461.9992662129453,30,7,44,28,4,3,93
0.0294495398766748,1088.8498909615298,68.09762646786838,30,7,44,28,4,3,93
0,16.624984081656194,2654.878008566587,30,7,44,28,4,3,93
0,2.769441637293296,2631.983510937347,30,7,44,28,4,3,93
0,11.755321099679804,2678.443102084782,30,7,44,28,4,3,93
4.512166892636364,13.370125533841993,2603.818607672267,30,7,44,28,4,3,93
1.4402773279572658,5.101706519205942,2668.9544809973,30,7,44,28,4,3,93
4.367863281890038,0,2668.1870776069222,30,7,44,28,4,3,93
8.417612078324957,0,2664.9635672697464,30,7,44,28,4,3,93
271.03471692486147,74.88007286261953,652.9183187006649,51,209,7,50,7,8,81
3.14563601678816,191.69748276094393,128.72955741238883,51,209,7,50,7,8,81
0,206.622025300983,43.86192358692306,51,209,7,50,7,8,81
0,54.89937325699081,170.61626310519975,51,209,7,50,7,8,81
15.102364499500842,307.68689755245015,392.055204010878,51,209,7,50,7,8,81
0,0,2149.8320355071032,51,209,7,50,7,8,81
0,3.5769312071202553,2558.8352005501765,51,209,7,50,7,8,81
0.6747091525256904,50.424421888867656,1220.8166562171314,51,209,7,50,7,8,81
0,0,2702.6262056852215,51,209,7,50,7,8,81
0,0.6470406665316459,2596.4030567576297,51,209,7,50,7,8,81
0,0,2403.050152270859,51,209,7,50,7,8,81
115.99884490048927,280.84552256248077,217.7582110444116,51,209,7,50,7,8,81
0,385.2485065014915,98.97538604075184,51,209,7,50,7,8,81
6.344392634407363,7.859189428877203,2315.4566249789286,51,209,7,50,7,8,81
2.667010415241303,242.48444678550752,803.888232482733,51,209,7,50,7,8,81
2.597155828550259,0.07948202221846606,1923.5373436626487,208,242,1,31,18,5,95
0,0.02073342388931486,1993.7127191559389,208,242,1,31,18,5,95
0.7729951454269122,0.05470860415580234,2133.582545984655,208,242,1,31,18,5,95
0,0.02843542728303819,1992.1980537642064,208,242,1,31,18,5,95
1.1859079632836569,0.02073177083433978,2314.2182010002366,208,242,1,31,18,5,95
1.3831946514711533,0.05133486391352895,1859.082825604374,208,242,1,31,18,5,95
0.02568193466257626,0.01473870865695725,2331.247838084839,208,242,1,31,18,5,95
1.5577949671536626,0,1868.398260090028,208,242,1,31,18,5,95
0,0.04937860597144278,1863.9242733527208,208,242,1,31,18,5,95
0.5495902341244538,0.01217005836057806,2005.8818495630496,208,242,1,31,18,5,95
0.5202661501612355,0.08020223391185503,2261.664229788048,208,242,1,31,18,5,95
0,0,2012.0451971653515,208,242,1,31,18,5,95
0.791432669279757,0.03165206384921053,2005.6478244332325,208,242,1,31,18,5,95
1.2486760306680338,0.01922481600920299,2183.913861792265,208,242,1,31,18,5,95
0,0.01530246045246049,2248.412993684926,208,242,1,31,18,5,95
3.8375040993978144,0.11194562920938336,2316.7804063422655,62,119,38,86,3,11,14
0.15432797229993298,8502.993041915588,280.98292487892843,62,119,38,86,3,11,14
1.3101941926250018,0,2676.9715280535797,62,119,38,86,3,11,14
0,7851.814790956259,118.70070479933456,62,119,38,86,3,11,14
0,0,2431.7863765266065,62,119,38,86,3,11,14
0,0.1553519771493199,2718.076525484983,62,119,38,86,3,11,14
0.5260261372358727,0,2383.1862412420305,62,119,38,86,3,11,14
4.607963153051607,0.33030531629595505,2801.5752439532484,62,119,38,86,3,11,14
2.2011053107284844,7933.52258524193,205.28354101888837,62,119,38,86,3,11,14
0,0.13179737990718118,2634.627316798507,62,119,38,86,3,11,14
0,0.13124268471245304,2685.665586232654,62,119,38,86,3,11,14
0,0.05248006739357601,2854.00378132329,62,119,38,86,3,11,14
0.06773643350772246,0,2683.2997205499573,62,119,38,86,3,11,14
1.204318700050214,0,2690.7501452433416,62,119,38,86,3,11,14
3.339548740157686,7919.914844266413,259.7856817544637,62,119,38,86,3,11,14
397.8118876089291,15.554612074021788,2126.515761262885,75,146,49,98,2,2,22
0,0,2367.53729483424,75,146,49,98,2,2,22
1.495019009560692,0,2396.19005817626,75,146,49,98,2,2,22
0.07747168401118931,1643.132591571194,163.34527188975017,75,146,49,98,2,2,22
0,0.09932579968955556,2748.8295268049505,75,146,49,98,2,2,22
0,0.11203057392445756,2815.488626447939,75,146,49,98,2,2,22
3.119982017862589,615.0424052826154,435.66218984755176,75,146,49,98,2,2,22
0,0.02087977557428148,2573.758053562826,75,146,49,98,2,2,22
0,0.1180948882397156,2694.714121137739,75,146,49,98,2,2,22
0,0.3715140917506598,2896.5589802222576,75,146,49,98,2,2,22
188.05852178420147,334.6077285308787,603.6246004305926,75,146,49,98,2,2,22
0,0,2813.7619439398904,75,146,49,98,2,2,22
84.12612205137822,1432.770651864614,132.75330482487104,75,146,49,98,2,2,22
0,0,2382.697611672264,75,146,49,98,2,2,22
0,0.04799305778278544,2716.1348675759505,75,146,49,98,2,2,22
4.017956926641598,0.9532833498418236,2639.0587635689003,42,57,24,76,9,6,61
10.501693187061868,0,2471.6522650676116,42,57,24,76,9,6,61
1.867657154314749,0.5913913930802722,2495.2045519997864,42,57,24,76,9,6,61
0,0,2532.814418704141,42,57,24,76,9,6,61
0,0,2508.9606334796877,42,57,24,76,9,6,61
0,0,2571.8936253193215,42,57,24,76,9,6,61
6.591770001928799,0,2580.4770396486947,42,57,24,76,9,6,61
0,2.953895220362735,2677.0094263426995,42,57,24,76,9,6,61
0,0.3490849317180888,2546.2918847869323,42,57,24,76,9,6,61
0,1.0260353386578285,2603.274602155615,42,57,24,76,9,6,61
4.022013034343963,0,2522.377801193916,42,57,24,76,9,6,61
0,0,2659.220789739988,42,57,24,76,9,6,61
0,0.7441562010162435,2586.0761708702357,42,57,24,76,9,6,61
0,1.1005427136793031,2568.2811009546317,42,57,24,76,9,6,61
0,0,2574.496030748304,42,57,24,76,9,6,61
0.4632827097238393,2580.2937011027057,136.20806939616648,189,45,26,12,2,12,33
24.574700657488968,46.40377043827617,2134.914494697941,189,45,26,12,2,12,33
3.73960343519237,2487.345168326629,146.33171008984596,189,45,26,12,2,12,33
29.56739480350089,23.225168501948705,1532.6762724702792,189,45,26,12,2,12,33
0,2278.901971345299,177.72000126977576,189,45,26,12,2,12,33
0,2207.15386897434,128.71947072268193,189,45,26,12,2,12,33
2.5502411944046752,2160.680653244085,221.3895340007117,189,45,26,12,2,12,33
0,2339.06489909667,149.17949115689075,189,45,26,12,2,12,33
0,2485.6247500307995,121.75028289816062,189,45,26,12,2,12,33
2.2047994219302316,2590.621857689626,136.0333599666697,189,45,26,12,2,12,33
2.122906913474411,2176.5871610814143,120.81420949163967,189,45,26,12,2,12,33
0,2681.993299445474,92.0589262452118,189,45,26,12,2,12,33
0,2348.508110632972,146.0227480092018,189,45,26,12,2,12,33
4.1503608059345245,2008.3804958073815,141.10698454302445,189,45,26,12,2,12,33
0,740.1764434411673,310.8449637880048,189,45,26,12,2,12,33
80.17553491628091,126.03529780526368,911.666056388122,199,125,4,24,6,10,43
56.57452754204672,157.47401392883404,924.0861715506638,199,125,4,24,6,10,43
48.1776583321461,151.76737520398274,941.9869676142988,199,125,4,24,6,10,43
58.74862424616187,119.02789113783489,922.4638609900107,199,125,4,24,6,10,43
98.26075242843078,124.89542244709769,847.583695211254,199,125,4,24,6,10,43
72.40748986878697,142.9467707256465,853.4925646081002,199,125,4,24,6,10,43
104.92999558966586,119.17309759215522,692.9920201017488,199,125,4,24,6,10,43
75.49924586427572,116.84962479558727,1000.9159016333124,199,125,4,24,6,10,43
45.708004499087735,130.28324363959703,1092.7897363666334,199,125,4,24,6,10,43
87.45452283466204,141.0284206881001,815.5871584542044,199,125,4,24,6,10,43
92.651027267659,118.50114302706211,805.3168560968769,199,125,4,24,6,10,43
64.56669646516501,167.8094622674506,663.8154246217927,199,125,4,24,6,10,43
69.51591680035418,142.54701259166487,826.2626189908304,199,125,4,24,6,10,43
