mean_wolves,mean_sheep,mean_grass,min_wolves,min_sheep,min_grass,max_wolves,max_sheep,max_grass,sd_wolves,sd_sheep,sd_grass,trend_wolves,trend_sheep,trend_grass,initial_number_sheep,initial_number_wolves,sheep_gain_from_food,wolves_gain_from_food,sheep_reproduce,wolves_reproduce,grass_regrowth,wolves_50,wolves_100,wolves_150,wolves_200,wolves_250,wolves_300,wolves_350,wolves_400,wolves_450,wolves_500,sheep_50,sheep_100,sheep_150,sheep_200,sheep_250,sheep_300,sheep_350,sheep_400,sheep_450,sheep_500,grass_50,grass_100,grass_150,grass_200,grass_250,grass_300,grass_350,grass_400,grass_450,grass_500
997.3718514276458,31.96131141420544,1987.9698541853068,0,0,657.495634145137,3913.23202306419,276.225307272604,2828.724678282046,1300.089611519614,78.70160759279716,729.3859607853873,-15.857719236306384,-0.02817420559405541,20.58249694247585,215,244,14,95,18,17,36,556.893476840765,110.765453667906,110.765453667906,110.765453667906,110.765453667906,110.765453667906,110.765453667906,110.765453667906,110.765453667906,110.765453667906,1.2303736876568103,1.2257881898393703,1.2257881898393703,1.2257881898393703,1.2257881898393703,1.2257881898393703,1.2257881898393703,1.2257881898393703,1.2257881898393703,1.2257881898393703,2296.0502610085296,2523.3491868750307,2523.3491868750307,2523.3491868750307,2523.3491868750307,2523.3491868750307,2523.3491868750307,2523.3491868750307,2523.3491868750307,2523.3491868750307
704.6411591525703,43.93497215290704,2573.0722834885805,0,0,2233.4901472728266,2697.0664127914174,328.8154471474699,3023.810729332164,892.9852056905036,98.6069588980292,152.5930560981398,-11.230228343019906,-0.04839638145401492,0.6121821655027366,225,227,45,55,17,14,1,574.0661035279863,1.8945959538480064,1.8945959538480064,1.8945959538480064,1.8945959538480064,1.8945959538480064,1.8945959538480064,1.8945959538480064,1.8945959538480064,1.8945959538480064,0,5.376235818906899,5.376235818906899,5.376235818906899,5.376235818906899,5.376235818906899,5.376235818906899,5.376235818906899,5.376235818906899,5.376235818906899,2557.307417321316,2614.636798835984,2614.636798835984,2614.636798835984,2614.636798835984,2614.636798835984,2614.636798835984,2614.636798835984,2614.636798835984,2614.636798835984
2997.4278594928887,1787.6776656120492,2149.5874040392187,0,0,97.59139567658548,15902.028159220576,16996.556986514017,2984.2930448573293,4787.544163925195,4319.875497785227,839.9554879940206,-3.0357967989134735,-0.5510889233752367,2.315306352301052,152,13,37,44,19,7,6,289.1529455172197,9726.410659149662,9429.22106639323,913.825500370935,58.73467186543324,0,59.66872757740852,59.66872757740852,59.66872757740852,59.66872757740852,14364.297462574876,0,199.40716087037617,0,137.96030565703936,0,57.00976544939742,57.00976544939742,57.00976544939742,57.00976544939742,314.4112954112545,2698.9295773686945,2532.1832710135,2511.2824946421315,2523.6719463480445,2486.697778319941,2658.337221481015,2658.337221481015,2658.337221481015,2658.337221481015
60.442143699807,468.7153483914899,701.9289260870539,0,0,138.83979461879264,948.090660459688,927.8913105854836,2674.8961729055222,190.78514871179624,271.52605465332266,743.8565919261112,-0.0056919215238392,0.9436045938952138,-1.082134867518517,109,88,10,97,5,18,40,183.53603773533985,2.614721140087896,0,0,1.0207968437125952,1.8853849465684205,0,6.415299419880713,8.750487366515205,0,0,42.61250313625051,475.49360465303965,838.2034863797514,609.2044472216966,557.7726488331248,557.6264305583527,599.8589493450187,592.5501104368958,556.8296039349574,2267.030412605119,1920.096842159582,350.9169286280324,231.67092793216148,230.6359657633797,292.4245632209686,295.4591254466978,347.0142709669742,292.9072309321619,282.6681577625969
302.7825705134942,64.98375396967288,1654.906269855151,0,0,336.4215572435808,685.0203816684834,231.62058335760315,2727.8841401467894,162.43220084326575,60.76351448466705,605.712555173633,0.11732990598394688,0.11795639836089028,-1.2955885680355783,46,189,9,52,16,3,53,445.66679593365114,575.3614340872753,102.46821843756622,75.10334794703822,125.43022068549064,300.0106122752922,436.78332863975544,392.6595893291829,303.4228089960251,362.5626252818381,130.4733828636234,3.8357584070557578,3.5894876216136264,115.3184609402881,2.9038924403585655,61.56231297795512,39.23823720570078,55.38084784444763,79.74010688838167,68.15333830975403,398.3755252980985,2236.611513403307,2496.753810870898,1815.5236297285037,2652.570297075548,1718.7950385618378,1112.335682834189,1706.0541488793142,1401.0583644888736,1215.9930421171591
283.2546906881431,9.8207086494435,1870.864106884266,0,0,853.2136638798943,1020.8425761499695,131.65521939307342,2907.0875346241546,349.2718514900801,27.058103536149805,578.5494891301402,-7.673603282128689,-0.02704182673302622,21.419594823415185,137,196,2,75,17,16,63,16.30694659805187,16.30694659805187,16.30694659805187,16.30694659805187,16.30694659805187,16.30694659805187,16.30694659805187,16.30694659805187,16.30694659805187,16.30694659805187,0,0,0,0,0,0,0,0,0,0,1881.0476512037603,1881.0476512037603,1881.0476512037603,1881.0476512037603,1881.0476512037603,1881.0476512037603,1881.0476512037603,1881.0476512037603,1881.0476512037603,1881.0476512037603
551.3384557310237,61.32440377584801,1423.081496111045,0,0,19.101021263463224,2362.3549811276303,492.4933193485953,2749.8896594402013,744.3613969270089,138.6003540560171,981.7038839412356,-4.949921334620211,-0.05801630924115004,19.555392852366637,232,108,16,67,14,11,84,1982.85796622568,0,0,0,0,0,0,0,0,0,1.762107879630687,2.3649150952559816,3.9589850047875537,3.9589850047875537,3.9589850047875537,3.9589850047875537,3.9589850047875537,3.9589850047875537,3.9589850047875537,3.9589850047875537,636.1490733501762,2425.0490709465257,2556.5246203739007,2556.5246203739007,2556.5246203739007,2556.5246203739007,2556.5246203739007,2556.5246203739007,2556.5246203739007,2556.5246203739007
349.02700189844614,13.194886689661256,1687.562302611347,0,0,934.4857076290076,1041.0153464629518,88.33340744495732,2705.050966262041,362.1864212649794,26.33956615236885,496.4215587908203,-8.331087945565931,-0.09883306251316748,17.283847494550894,86,162,28,90,8,14,76,216.25109201310792,216.25109201310792,216.25109201310792,216.25109201310792,216.25109201310792,216.25109201310792,216.25109201310792,216.25109201310792,216.25109201310792,216.25109201310792,0.8759044417614859,0.8759044417614859,0.8759044417614859,0.8759044417614859,0.8759044417614859,0.8759044417614859,0.8759044417614859,0.8759044417614859,0.8759044417614859,0.8759044417614859,1604.4662706262015,1604.4662706262015,1604.4662706262015,1604.4662706262015,1604.4662706262015,1604.4662706262015,1604.4662706262015,1604.4662706262015,1604.4662706262015,1604.4662706262015
10.377856900153803,2723.813814396384,620.9592534094463,0,0,66.57002732010909,371.93966693334295,5628.012378632164,2514.2655260323554,51.74666078122604,1769.0359440393852,775.0361621775075,0,7.958006570840878,-2.0526270628296928,16,214,27,21,4,15,19,0.7779612400860374,0.0012111925785549,0,0.6258844262378579,0.6316565826900725,0,0,0,0.4170843677283664,0.840518485701061,207.51844847225792,320.27385155035313,1244.1047920848875,4474.344895207466,4880.681093858243,3833.172740748229,3624.079474954846,3723.5993870808807,3352.6119422759193,3330.2335640073375,2315.4225634956974,1336.3247390716112,340.38604072880105,128.13264665187967,124.45056791767855,93.79117965503674,91.1520200620834,152.62492451159036,137.49520527516452,175.67493183571722
222.16271164211457,18.042420216147192,2369.4512260842944,0,0,1100.9856059962513,648.26685136495,192.8268331056867,2959.249442230396,231.422236885589,43.36453952643608,434.93648984601464,-3.072178458356806,-0.02961921320917848,3.91426497448613,202,200,8,72,5,5,17,624.6281282120552,83.54150288700357,0,0,0,0,0,0,0,0,4.465399038695432,0.5560072748437094,0.4973690957275509,0.4973690957275509,0.4973690957275509,0.4973690957275509,0.4973690957275509,0.4973690957275509,0.4973690957275509,0.4973690957275509,2467.247033824073,2496.5214437274144,2675.528895934277,2675.528895934277,2675.528895934277,2675.528895934277,2675.528895934277,2675.528895934277,2675.528895934277,2675.528895934277
