mean_wolves,mean_sheep,mean_grass,min_wolves,min_sheep,min_grass,max_wolves,max_sheep,max_grass,sd_wolves,sd_sheep,sd_grass,trend_wolves,trend_sheep,trend_grass,initial_number_sheep,initial_number_wolves,sheep_gain_from_food,wolves_gain_from_food,sheep_reproduce,wolves_reproduce,grass_regrowth,wolves_50,wolves_100,wolves_0,wolves_150,wolves_200,wolves_250,wolves_300,wolves_350,wolves_400,wolves_450,wolves_500,sheep_50,sheep_100,sheep_0,sheep_150,sheep_200,sheep_250,sheep_300,sheep_350,sheep_400,sheep_450,sheep_500,grass_50,grass_100,grass_0,grass_150,grass_200,grass_250,grass_300,grass_350,grass_400,grass_450,grass_500
997.3718514276458,31.96131141420544,1987.9698541853068,0,0,657.495634145137,3913.23202306419,276.225307272604,2828.724678282046,1300.089611519614,78.70160759279716,729.3859607853873,-15.857719236306384,-0.02817420559405541,20.58249694247585,215,244,14,95,18,17,36,579.3872352684616,109.2311165374646,109.2311165374646,109.2311165374646,109.2311165374646,109.2311165374646,109.2311165374646,109.2311165374646,109.2311165374646,109.2311165374646,109.2311165374646,0,0.15009341366113443,0.15009341366113443,0.15009341366113443,0.15009341366113443,0.15009341366113443,0.15009341366113443,0.15009341366113443,0.15009341366113443,0.15009341366113443,0.15009341366113443,2349.2158709764053,2549.9957534047703,2549.9957534047703,2549.9957534047703,2549.9957534047703,2549.9957534047703,2549.9957534047703,2549.9957534047703,2549.9957534047703,2549.9957534047703,2549.9957534047703
704.6411591525703,43.93497215290704,2573.0722834885805,0,0,2233.4901472728266,2697.0664127914174,328.8154471474699,3023.810729332164,892.9852056905036,98.6069588980292,152.5930560981398,-11.230228343019906,-0.04839638145401492,0.6121821655027366,225,227,45,55,17,14,1,574.4395124463739,48.91864765917227,214.4585104868301,214.4585104868301,214.4585104868301,214.4585104868301,214.4585104868301,214.4585104868301,214.4585104868301,214.4585104868301,214.4585104868301,0,0,239.19278330659225,239.19278330659225,239.19278330659225,239.19278330659225,239.19278330659225,239.19278330659225,239.19278330659225,239.19278330659225,239.19278330659225,2549.8772549419,2411.410451065139,2890.0419309890653,2890.0419309890653,2890.0419309890653,2890.0419309890653,2890.0419309890653,2890.0419309890653,2890.0419309890653,2890.0419309890653,2890.0419309890653
2997.4278594928887,1787.6776656120492,2149.5874040392187,0,0,97.59139567658548,15902.028159220576,16996.556986514017,2984.2930448573293,4787.544163925195,4319.875497785227,839.9554879940206,-3.0357967989134735,-0.5510889233752367,2.315306352301052,152,13,37,44,19,7,6,721.3247373262335,13557.023219350904,0,7232.978050843552,576.1972662118337,135.59279397710603,0,0,0,0,0,10399.316955724717,0,660.5279896629052,0,5.592754181710571,0,97.00065268968144,97.00065268968144,97.00065268968144,97.00065268968144,97.00065268968144,292.9152610932934,2556.759435383715,1418.8836222822422,2353.7759221175406,2839.08239213127,2509.1136657186403,2548.166211887435,2548.166211887435,2548.166211887435,2548.166211887435,2548.166211887435
60.442143699807,468.7153483914899,701.9289260870539,0,0,138.83979461879264,948.090660459688,927.8913105854836,2674.8961729055222,190.78514871179624,271.52605465332266,743.8565919261112,-0.0056919215238392,0.9436045938952138,-1.082134867518517,109,88,10,97,5,18,40,63.48705176694318,8.850865003696613,271.6141928035306,0.09955290857350098,0,1.4591510208866152,0,7.731588285110281,1.307540122512306,5.000011748572854,5.000011748572854,0,73.36837467705752,128.33330448896805,581.5284377610417,767.0559419778764,589.4488503648054,551.1610691605649,628.7438576994003,485.2301975263851,539.1487976636826,539.1487976636826,2408.3740844275676,1702.8930861969898,1227.1528598429877,182.41379796613472,174.52111806431574,337.6981254886963,302.04425580720306,330.1261011222371,287.7452178330676,341.392938852433,341.392938852433
302.7825705134942,64.98375396967288,1654.906269855151,0,0,336.4215572435808,685.0203816684834,231.62058335760315,2727.8841401467894,162.43220084326575,60.76351448466705,605.712555173633,0.11732990598394688,0.11795639836089028,-1.2955885680355783,46,189,9,52,16,3,53,464.7858369244394,541.3324646094924,169.1366961023498,118.74718187523628,54.99101225268965,149.731864650442,304.9716072328557,449.149248464477,419.75443022952936,285.75671868708133,285.75671868708133,106.62076874845296,2.784464710028634,54.603823151713065,0,96.43100509151006,7.85956568278796,79.21415508390817,40.745463699925715,60.40130151070443,80.81433260804651,80.81433260804651,511.19235093563617,2218.104403677703,1222.4690079041102,2567.4401816929644,1943.688378231924,2459.5974630786386,1447.7574154014071,1146.1800528242156,1722.514145697801,1620.503244462887,1620.503244462887
283.2546906881431,9.8207086494435,1870.864106884266,0,0,853.2136638798943,1020.8425761499695,131.65521939307342,2907.0875346241546,349.2718514900801,27.058103536149805,578.5494891301402,-7.673603282128689,-0.02704182673302622,21.419594823415185,137,196,2,75,17,16,63,115.1567782189247,115.1567782189247,115.1567782189247,115.1567782189247,115.1567782189247,115.1567782189247,115.1567782189247,115.1567782189247,115.1567782189247,115.1567782189247,115.1567782189247,0,0,0,0,0,0,0,0,0,0,0,1871.8070836854536,1871.8070836854536,1871.8070836854536,1871.8070836854536,1871.8070836854536,1871.8070836854536,1871.8070836854536,1871.8070836854536,1871.8070836854536,1871.8070836854536,1871.8070836854536
551.3384557310237,61.32440377584801,1423.081496111045,0,0,19.101021263463224,2362.3549811276303,492.4933193485953,2749.8896594402013,744.3613969270089,138.6003540560171,981.7038839412356,-4.949921334620211,-0.05801630924115004,19.555392852366637,232,108,16,67,14,11,84,2318.9928849117673,34.43240653362893,34.43240653362893,0,0,0,0,0,0,0,0,6.980000914040813,0,0,3.414888263283645,3.414888263283645,3.414888263283645,3.414888263283645,3.414888263283645,3.414888263283645,3.414888263283645,3.414888263283645,392.20721347686595,1970.6194703016577,1970.6194703016577,2346.0805528926107,2346.0805528926107,2346.0805528926107,2346.0805528926107,2346.0805528926107,2346.0805528926107,2346.0805528926107,2346.0805528926107
349.02700189844614,13.194886689661256,1687.562302611347,0,0,934.4857076290076,1041.0153464629518,88.33340744495732,2705.050966262041,362.1864212649794,26.33956615236885,496.4215587908203,-8.331087945565931,-0.09883306251316748,17.283847494550894,86,162,28,90,8,14,76,59.40160914084548,59.40160914084548,473.4108676248088,473.4108676248088,473.4108676248088,473.4108676248088,473.4108676248088,473.4108676248088,473.4108676248088,473.4108676248088,473.4108676248088,0.8242054898652864,0.8242054898652864,73.13899660632434,73.13899660632434,73.13899660632434,73.13899660632434,73.13899660632434,73.13899660632434,73.13899660632434,73.13899660632434,73.13899660632434,1607.556208693616,1607.556208693616,1144.589222224423,1144.589222224423,1144.589222224423,1144.589222224423,1144.589222224423,1144.589222224423,1144.589222224423,1144.589222224423,1144.589222224423
10.377856900153803,2723.813814396384,620.9592534094463,0,0,66.57002732010909,371.93966693334295,5628.012378632164,2514.2655260323554,51.74666078122604,1769.0359440393852,775.0361621775075,0,7.958006570840878,-2.0526270628296928,16,214,27,21,4,15,19,0.4022567724946211,0,361.4090986792483,0.1993732603298077,0.1960009589920351,0,0.27380108730934644,0,0,0.7245877635954331,0.7245877635954331,189.6184436721632,373.69581293986425,0,1762.259024421461,5052.735024726677,4579.627089672975,3832.260599300096,3593.03733411015,3755.6698837590734,3748.491311879484,3748.491311879484,2214.4350693766273,1175.811328836107,1818.0513860033575,334.99016473122583,174.79400996893042,158.0371314739005,144.5557470630215,187.52482660309175,177.17454061586966,171.5624698341341,171.5624698341341
222.16271164211457,18.042420216147192,2369.4512260842944,0,0,1100.9856059962513,648.26685136495,192.8268331056867,2959.249442230396,231.422236885589,43.36453952643608,434.93648984601464,-3.072178458356806,-0.02961921320917848,3.91426497448613,202,200,8,72,5,5,17,584.2327040679902,71.86683738815596,288.1029656978436,0,0,0,0,0,0,0,0,2.0287426753633273,1.3485981744325692,151.8268804011653,1.181022105871191,1.181022105871191,1.181022105871191,1.181022105871191,1.181022105871191,1.181022105871191,1.181022105871191,1.181022105871191,2404.006466870599,2853.4278484407773,1218.8491003353483,2447.8183064495984,2447.8183064495984,2447.8183064495984,2447.8183064495984,2447.8183064495984,2447.8183064495984,2447.8183064495984,2447.8183064495984
