mean_wolves,mean_sheep,mean_grass,min_wolves,min_sheep,min_grass,max_wolves,max_sheep,max_grass,sd_wolves,sd_sheep,sd_grass,trend_wolves,trend_sheep,trend_grass,initial_number_sheep,initial_number_wolves,sheep_gain_from_food,wolves_gain_from_food,sheep_reproduce,wolves_reproduce,grass_regrowth,wolves_50,wolves_100,wolves_150,wolves_200,wolves_250,wolves_300,wolves_350,wolves_400,wolves_450,wolves_500,sheep_50,sheep_100,sheep_150,sheep_200,sheep_250,sheep_300,sheep_350,sheep_400,sheep_450,sheep_500,grass_50,grass_100,grass_150,grass_200,grass_250,grass_300,grass_350,grass_400,grass_450,grass_500
491.5790707730485,37.48134556574924,2221.129357798165,0,0,562.4666666666667,1767.2666666666669,334.06666666666666,2601,587.0810722455959,90.99504118550708,688.8653807495208,-4.1667748917748915,0,0.827160493827166,165,185,11,78,16,6,29,1650.4,432.4,19.466666666666665,5.666666666666667,5.666666666666667,5.666666666666667,5.666666666666667,5.666666666666667,5.666666666666667,5.666666666666667,0.8,0,0,0,0,0,0,0,0,0,2041.4,2601,2601,2601,2601,2601,2601,2601,2601,2601
0.1604,728.6250666666666,175.9508,0,176.93333333333334,66.06666666666666,71.53333333333333,1005,1223.9333333333334,3.218990884002197,160.8809504464085,151.8218321040605,0,0.1767798098455154,-0.07201319212188775,181,116,21,1,3,16,70,0,0,0,0,0,0,0,0,0,0,609.8666666666667,963.7333333333332,653.2666666666667,829.2,787.0666666666667,624.4,825.9333333333333,784.5333333333333,628.4666666666667,826.7333333333333,107.6,121.8,255.93333333333337,76.13333333333334,148.06666666666666,234.26666666666668,72.86666666666666,161.8,223.66666666666663,66.46666666666667
954.7005889485556,8095.062019831172,1159.13367158273,0,0.1186046511627907,272,10348.8,14700.5,2600.466827503016,2305.4451061972836,6014.517264540034,890.48603948231,-0.203125,36.45534708976359,-4.936177211646136,67,166,47,85,12,13,8,416.8,6.5,718.2,8030,130.4,0,0,0,0,0,0.9333333333333332,37.875,5343.8,6764.2,5701.8,14453,14362.5,14304.5,14345,14491,2591.3333333333335,2459.375,587.4,1676.2,1673.6,286,285.5,278,317,308
7.324666666666666,182.758,893.5942666666666,0,90.06666666666666,635.4666666666667,93.8,250.06666666666663,1305,17.125085426926688,35.58451229784378,154.5514280946384,-0.01204819277108433,0.03919361138381316,-0.13342884431709734,90,67,3,14,15,12,30,26.133333333333333,7.533333333333333,1.8666666666666667,0.4666666666666667,0.3333333333333333,0.2,0,0,0,0,138.13333333333333,142.8,170.8,199.8,223.2,237.66666666666663,220.73333333333332,214.33333333333337,196.26666666666668,180.73333333333332,988.8,1066.0666666666666,1104.6,1078.8666666666666,1003.0666666666668,887.2,819.8,759.3333333333334,717.6,736.6
35.55453333333333,1152.0089333333333,200.32266666666663,1.6,121.46666666666668,18.866666666666667,76.53333333333333,2069.0666666666666,1266.5333333333333,20.683378171927902,555.1147499775086,210.22389424367896,0.04923076923076924,-0.29482328482328424,-0.0390496144396076,113,74,29,4,12,7,56,5.6,49.2,32.13333333333333,21.666666666666668,32.333333333333336,63,61.13333333333333,29.8,16.066666666666666,25.866666666666667,1505.8666666666666,1361.2666666666669,1992,1333.2666666666669,577.2,481.8,1068.4,1958.2666666666669,1576.7333333333331,857.5333333333333,50.8,53.06666666666667,50,226.8,496.53333333333336,144.2,35.06666666666667,26.266666666666666,213.53333333333333,457.4
53.48954296603381,806.3923090528739,720.6852432757706,0,0.0015015015015015,29,1025.1333333333334,2187,2469,192.2424970492181,751.2184459338797,832.5720906819627,0,3.249734703309336,-3.096588090560946,161,232,42,55,4,16,91,31.133333333333333,0,0,0,0,0,0,0,0,0,0.13333333333333333,4,28,154,1002,2088,1679,1381,1133,1359,1426.3333333333333,2397,1981,674,94,69,56,66,84,59
0.01,2000.3178666666668,263.90066666666667,0,36.93333333333333,125,0.8666666666666667,3062.9333333333334,1595.3333333333333,0.08236917185485855,631.6473624839728,321.3349753815691,0,-0.00728400537137669,-0.01043624652320298,35,1,22,6,7,10,26,0,0,0,0,0,0,0,0,0,0,917.9333333333332,2931.6666666666665,2134.4666666666667,2143,2133.6,2138,2137.6,2139.0666666666666,2123.266666666667,2113.3333333333335,317.73333333333335,132.53333333333333,161.26666666666668,181.66666666666663,181.6,164.33333333333334,152.8,163.73333333333332,176.26666666666668,175.66666666666666
122.19986349735932,732.3241062303689,369.3355021244346,0,7.347058823529411,21.5,1418.5333333333333,1783.75,2238.0397350993376,285.8706928997627,521.8382366132221,359.79573781163776,-0.05316347506220924,2.3931703411964103,-1.506572133306547,119,75,36,39,7,20,88,129.4,29.666666666666668,1205.6666666666667,0.2,0,0,0,0,0,0,18.6,309.6666666666667,295.53333333333336,908,575.25,1490,798.5,1505.5,687.5,1602.75,894.6,721.7333333333333,180.6,914.8,44.25,89.5,59.25,123,93.5,124.75
93.63706666666668,621.6789333333334,279.25173333333333,19.066666666666663,83.4,6.466666666666667,210.26666666666668,1660.8666666666666,1194.4,55.61415115990039,473.96464697558855,311.2962666325206,0.00289855072463769,-0.30088826886093506,0.07134819029555872,250,27,43,8,8,4,98,58.4,149.6,121.13333333333334,126.93333333333334,24.466666666666665,133.13333333333333,61.6,196.4,42.266666666666666,53.333333333333336,1367.6,176.93333333333334,851.2,101.73333333333332,1169.6666666666667,405.4,448.6666666666667,451.26666666666665,159.33333333333334,1564.0666666666666,33.4,364.8666666666667,57,201.86666666666667,104.66666666666669,42.8,511.46666666666664,25.2,1104.8,6.466666666666667
112.12817589424752,386.3497067510415,1235.569193005398,0.7109004739336493,5.194312796208531,56.8,358.8,1385.8666666666666,2589.142180094787,126.07284234646278,432.6858983605941,932.0150079765046,0.01692874449883795,-0.6594438627164098,5.672631828405719,30,7,44,28,4,3,93,4.266666666666667,13.6,56.666666666666664,226.46666666666667,356,290.3333333333333,123.66666666666669,32.857142857142854,12,3.8333333333333335,192.46666666666667,993.7333333333332,1385.6,599.1333333333333,215.4,83.4,82.13333333333334,86,141.77777777777777,180.33333333333337,584.0666666666667,57.733333333333334,94.66666666666669,158.86666666666667,1027.8666666666666,1630.2666666666669,2266.0666666666666,2417.714285714286,2321.8888888888887,2178.6666666666665
