mean_wolves,mean_sheep,mean_grass,min_wolves,min_sheep,min_grass,max_wolves,max_sheep,max_grass,sd_wolves,sd_sheep,sd_grass,trend_wolves,trend_sheep,trend_grass,initial_number_sheep,initial_number_wolves,sheep_gain_from_food,wolves_gain_from_food,sheep_reproduce,wolves_reproduce,grass_regrowth,wolves_20,wolves_40,wolves_60,wolves_80,wolves_100,wolves_0,wolves_120,wolves_140,wolves_160,wolves_180,wolves_200,wolves_220,wolves_240,wolves_260,wolves_280,wolves_300,wolves_320,wolves_340,wolves_360,wolves_380,wolves_400,wolves_420,wolves_440,wolves_460,wolves_480,wolves_500,sheep_20,sheep_40,sheep_60,sheep_80,sheep_100,sheep_0,sheep_120,sheep_140,sheep_160,sheep_180,sheep_200,sheep_220,sheep_240,sheep_260,sheep_280,sheep_300,sheep_320,sheep_340,sheep_360,sheep_380,sheep_400,sheep_420,sheep_440,sheep_460,sheep_480,sheep_500,grass_20,grass_40,grass_60,grass_80,grass_100,grass_0,grass_120,grass_140,grass_160,grass_180,grass_200,grass_220,grass_240,grass_260,grass_280,grass_300,grass_320,grass_340,grass_360,grass_380,grass_400,grass_420,grass_440,grass_460,grass_480,grass_500
997.3718514276458,31.96131141420544,1987.9698541853068,0,0,657.495634145137,3913.23202306419,276.225307272604,2828.724678282046,1300.089611519614,78.70160759279716,729.3859607853873,-15.857719236306384,-0.02817420559405541,20.58249694247585,215,244,14,95,18,17,36,2804.8318802183703,2034.229772953329,136.9814079863486,114.85805537515908,109.2311165374646,109.2311165374646,109.2311165374646,109.2311165374646,109.2311165374646,109.2311165374646,109.2311165374646,109.2311165374646,109.2311165374646,109.2311165374646,109.2311165374646,109.2311165374646,109.2311165374646,109.2311165374646,109.2311165374646,109.2311165374646,109.2311165374646,109.2311165374646,109.2311165374646,109.2311165374646,109.2311165374646,109.2311165374646,3.2869427469694292,0,0,0,0.15009341366113443,0.15009341366113443,0.15009341366113443,0.15009341366113443,0.15009341366113443,0.15009341366113443,0.15009341366113443,0.15009341366113443,0.15009341366113443,0.15009341366113443,0.15009341366113443,0.15009341366113443,0.15009341366113443,0.15009341366113443,0.15009341366113443,0.15009341366113443,0.15009341366113443,0.15009341366113443,0.15009341366113443,0.15009341366113443,0.15009341366113443,0.15009341366113443,1117.7659662638396,1673.7332330159743,2573.2236197380334,2599.0222788983465,2549.9957534047703,2549.9957534047703,2549.9957534047703,2549.9957534047703,2549.9957534047703,2549.9957534047703,2549.9957534047703,2549.9957534047703,2549.9957534047703,2549.9957534047703,2549.9957534047703,2549.9957534047703,2549.9957534047703,2549.9957534047703,2549.9957534047703,2549.9957534047703,2549.9957534047703,2549.9957534047703,2549.9957534047703,2549.9957534047703,2549.9957534047703,2549.9957534047703
704.6411591525703,43.93497215290704,2573.0722834885805,0,0,2233.4901472728266,2697.0664127914174,328.8154471474699,3023.810729332164,892.9852056905036,98.6069588980292,152.5930560981398,-11.230228343019906,-0.04839638145401492,0.6121821655027366,225,227,45,55,17,14,1,1908.8169605073697,1639.935308460485,118.58267552632432,0,48.91864765917227,214.4585104868301,214.4585104868301,214.4585104868301,214.4585104868301,214.4585104868301,214.4585104868301,214.4585104868301,214.4585104868301,214.4585104868301,214.4585104868301,214.4585104868301,214.4585104868301,214.4585104868301,214.4585104868301,214.4585104868301,214.4585104868301,214.4585104868301,214.4585104868301,214.4585104868301,214.4585104868301,214.4585104868301,37.52857556804886,0,1.5401755427532142,0,0,239.19278330659225,239.19278330659225,239.19278330659225,239.19278330659225,239.19278330659225,239.19278330659225,239.19278330659225,239.19278330659225,239.19278330659225,239.19278330659225,239.19278330659225,239.19278330659225,239.19278330659225,239.19278330659225,239.19278330659225,239.19278330659225,239.19278330659225,239.19278330659225,239.19278330659225,239.19278330659225,239.19278330659225,2477.228349960894,2328.216446851874,2690.3132957092844,2292.187755645803,2411.410451065139,2890.0419309890653,2890.0419309890653,2890.0419309890653,2890.0419309890653,2890.0419309890653,2890.0419309890653,2890.0419309890653,2890.0419309890653,2890.0419309890653,2890.0419309890653,2890.0419309890653,2890.0419309890653,2890.0419309890653,2890.0419309890653,2890.0419309890653,2890.0419309890653,2890.0419309890653,2890.0419309890653,2890.0419309890653,2890.0419309890653,2890.0419309890653
2997.4278594928887,1787.6776656120492,2149.5874040392187,0,0,97.59139567658548,15902.028159220576,16996.556986514017,2984.2930448573293,4787.544163925195,4319.875497785227,839.9554879940206,-3.0357967989134735,-0.5510889233752367,2.315306352301052,152,13,37,44,19,7,6,127.84877136787472,343.7850960687366,1283.1787489772703,5197.444820094976,13557.023219350904,0,14971.03897534334,10231.62502106643,4572.045606583144,1900.566631388943,576.1972662118337,55.806203764452846,0,46.941403542807535,0,0,0,68.41031071714355,68.41031071714355,68.41031071714355,68.41031071714355,68.41031071714355,68.41031071714355,68.41031071714355,68.41031071714355,68.41031071714355,11798.965677040258,14777.67635621043,4568.14147405794,0,0,660.5279896629052,29.02866124796735,0,0,0,5.592754181710571,0,0,0,0,97.00065268968144,145.67953165306423,0,0,0,0,0,0,0,0,0,357.35851524835624,232.14503739589009,485.75897900552314,2451.6990738922973,2556.759435383715,1418.8836222822422,2508.9462688314115,2454.0948500585982,2634.184854200704,2626.028917274477,2839.08239213127,2381.699015826066,2572.7311679335794,2694.387955861632,2409.1440709253147,2548.166211887435,2397.5910792550076,2690.292552422285,2690.292552422285,2690.292552422285,2690.292552422285,2690.292552422285,2690.292552422285,2690.292552422285,2690.292552422285,2690.292552422285
60.442143699807,468.7153483914899,701.9289260870539,0,0,138.83979461879264,948.090660459688,927.8913105854836,2674.8961729055222,190.78514871179624,271.52605465332266,743.8565919261112,-0.0056919215238392,0.9436045938952138,-1.082134867518517,109,88,10,97,5,18,40,948.090660459688,273.69383911855516,13.202207306913154,0,8.850865003696613,271.6141928035306,6.151051806730967,1.5972684302121738,5.208173870754604,2.711826513865562,0,0,0,1.362290982200591,0,0,0,0.8863579563583995,0,2.407678836964598,1.307540122512306,0.5093012982761174,5.493594674686769,0,0,0,36.466119983434616,6.073573332997981,0,29.309301453539582,73.36837467705752,128.33330448896805,179.19877948832806,405.1673941415748,770.3793421584955,879.7606577891414,767.0559419778764,661.4570172288346,727.2574853467341,552.2602401508403,601.6719986613662,551.1610691605649,665.6535774748029,587.9988885362051,534.4625479151614,616.2357138225955,485.2301975263851,565.3236016365908,555.7064056616027,580.7618643863666,648.3946305252332,648.3946305252332,1317.91644492812,2172.183755599279,2555.929301969585,2487.1565754216153,1702.8930861969898,1227.1528598429877,1014.2862544542494,359.3014418190643,299.88710817032825,148.42004056161937,174.52111806431574,228.06431180870965,271.47642738297895,333.83219745722516,359.0397032393547,302.04425580720306,212.4063596897951,296.0115849879616,257.9865762366188,294.6454966107059,287.7452178330676,302.8160746826109,274.0302762675127,258.40584499145774,301.0478074927872,301.0478074927872
302.7825705134942,64.98375396967288,1654.906269855151,0,0,336.4215572435808,685.0203816684834,231.62058335760315,2727.8841401467894,162.43220084326575,60.76351448466705,605.712555173633,0.11732990598394688,0.11795639836089028,-1.2955885680355783,46,189,9,52,16,3,53,266.1078896365744,368.1468801447971,560.7343430719746,664.7934649396943,541.3324646094924,169.1366961023498,339.76350194945263,179.8571204582225,86.21873658176435,27.541264747836777,54.99101225268965,87.20461863189288,99.68063961475283,0,288.3737025285222,304.9716072328557,372.3845262234014,394.4172214130835,443.24022709176535,411.0343955489708,419.75443022952936,324.1941229381616,299.7163916302563,327.22370576276234,329.43739503396273,329.43739503396273,182.01056678457465,192.04978366523716,46.50778871550072,18.8637888510528,2.784464710028634,54.603823151713065,1.7813900737062198,2.031611854114068,13.224083603254238,85.52134618070276,96.43100509151006,11.094559693955867,6.9187977110969605,0,40.454850277543734,79.21415508390817,181.5945426585808,54.71324956453885,38.250994453844925,37.87986631341596,60.40130151070443,57.69232761750807,70.59336656463672,89.90143849227775,194.6756202931974,194.6756202931974,962.7877400045812,421.85206948647146,612.1221226969075,1540.9437895842038,2218.104403677703,1222.4690079041102,2258.883777686234,2430.7909057322418,2610.8782022078144,2166.7209887456584,1943.688378231924,2010.5266445045104,2355.18027288082,2672.814559952856,2013.602398332553,1447.7574154014071,1100.403869727314,938.5195066454452,1422.7589416092633,1905.0010560337191,1722.514145697801,1654.6423401539437,1460.955418843665,1363.568143227823,872.2900632794406,872.2900632794406
283.2546906881431,9.8207086494435,1870.864106884266,0,0,853.2136638798943,1020.8425761499695,131.65521939307342,2907.0875346241546,349.2718514900801,27.058103536149805,578.5494891301402,-7.673603282128689,-0.02704182673302622,21.419594823415185,137,196,2,75,17,16,63,844.925018333254,403.5448993136343,44.60693740137364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.157789726148366,1.0943254737359651,0,0.12351068566922022,0.12351068566922022,0.12351068566922022,0.12351068566922022,0.12351068566922022,0.12351068566922022,0.12351068566922022,0.12351068566922022,0.12351068566922022,0.12351068566922022,0.12351068566922022,0.12351068566922022,0.12351068566922022,0.12351068566922022,0.12351068566922022,0.12351068566922022,0.12351068566922022,0.12351068566922022,0.12351068566922022,0.12351068566922022,0.12351068566922022,0.12351068566922022,0.12351068566922022,1182.765099536703,1441.2291485320934,1915.6744041239992,2563.769348054984,2563.769348054984,2563.769348054984,2563.769348054984,2563.769348054984,2563.769348054984,2563.769348054984,2563.769348054984,2563.769348054984,2563.769348054984,2563.769348054984,2563.769348054984,2563.769348054984,2563.769348054984,2563.769348054984,2563.769348054984,2563.769348054984,2563.769348054984,2563.769348054984,2563.769348054984,2563.769348054984,2563.769348054984,2563.769348054984
551.3384557310237,61.32440377584801,1423.081496111045,0,0,19.101021263463224,2362.3549811276303,492.4933193485953,2749.8896594402013,744.3613969270089,138.6003540560171,981.7038839412356,-4.949921334620211,-0.05801630924115004,19.555392852366637,232,108,16,67,14,11,84,407.6826028887325,1933.9937783861053,1570.0017213579818,346.02415125635025,34.43240653362893,34.43240653362893,0,0,0.7297982621556662,0.7297982621556662,0.7297982621556662,0.7297982621556662,0.7297982621556662,0.7297982621556662,0.7297982621556662,0.7297982621556662,0.7297982621556662,0.7297982621556662,0.7297982621556662,0.7297982621556662,0.7297982621556662,0.7297982621556662,0.7297982621556662,0.7297982621556662,0.7297982621556662,0.7297982621556662,492.4933193485953,5.312372172498467,1.308316690734695,0,0,0,0,0,1.5808291339636908,1.5808291339636908,1.5808291339636908,1.5808291339636908,1.5808291339636908,1.5808291339636908,1.5808291339636908,1.5808291339636908,1.5808291339636908,1.5808291339636908,1.5808291339636908,1.5808291339636908,1.5808291339636908,1.5808291339636908,1.5808291339636908,1.5808291339636908,1.5808291339636908,1.5808291339636908,352.5756067379182,369.7211799953019,571.8726845605328,846.7481407955996,1970.6194703016577,1970.6194703016577,2548.744800929793,2606.5902176421523,2690.5197308116444,2690.5197308116444,2690.5197308116444,2690.5197308116444,2690.5197308116444,2690.5197308116444,2690.5197308116444,2690.5197308116444,2690.5197308116444,2690.5197308116444,2690.5197308116444,2690.5197308116444,2690.5197308116444,2690.5197308116444,2690.5197308116444,2690.5197308116444,2690.5197308116444,2690.5197308116444
349.02700189844614,13.194886689661256,1687.562302611347,0,0,934.4857076290076,1041.0153464629518,88.33340744495732,2705.050966262041,362.1864212649794,26.33956615236885,496.4215587908203,-8.331087945565931,-0.09883306251316748,17.283847494550894,86,162,28,90,8,14,76,1005.4884307127938,282.6558447777151,25.59641849575218,1.5152258434756734,1.5152258434756734,473.4108676248088,473.4108676248088,473.4108676248088,473.4108676248088,473.4108676248088,473.4108676248088,473.4108676248088,473.4108676248088,473.4108676248088,473.4108676248088,473.4108676248088,473.4108676248088,473.4108676248088,473.4108676248088,473.4108676248088,473.4108676248088,473.4108676248088,473.4108676248088,473.4108676248088,473.4108676248088,473.4108676248088,2.1079274055572768,0,1.4025352986525856,0.4505062640569518,0.4505062640569518,73.13899660632434,73.13899660632434,73.13899660632434,73.13899660632434,73.13899660632434,73.13899660632434,73.13899660632434,73.13899660632434,73.13899660632434,73.13899660632434,73.13899660632434,73.13899660632434,73.13899660632434,73.13899660632434,73.13899660632434,73.13899660632434,73.13899660632434,73.13899660632434,73.13899660632434,73.13899660632434,73.13899660632434,1062.5789909254363,1555.2478322459915,1948.8866864587485,2371.1436506723658,2371.1436506723658,1144.589222224423,1144.589222224423,1144.589222224423,1144.589222224423,1144.589222224423,1144.589222224423,1144.589222224423,1144.589222224423,1144.589222224423,1144.589222224423,1144.589222224423,1144.589222224423,1144.589222224423,1144.589222224423,1144.589222224423,1144.589222224423,1144.589222224423,1144.589222224423,1144.589222224423,1144.589222224423,1144.589222224423
10.377856900153803,2723.813814396384,620.9592534094463,0,0,66.57002732010909,371.93966693334295,5628.012378632164,2514.2655260323554,51.74666078122604,1769.0359440393852,775.0361621775075,0,7.958006570840878,-2.0526270628296928,16,214,27,21,4,15,19,10.524717027169508,0,0,0,0,361.4090986792483,0,0,0.45117162025362384,0.9162156456296244,0.1960009589920351,0,0.08856931080868188,0.8001764166038816,1.1392997595178134,0.27380108730934644,0.32956660904424423,0,0,0,0,0.4424426191620851,0.23169628246299476,0,0.1969815119745771,0.1969815119745771,0,9.94993474725436,0,0,373.69581293986425,0,457.8777391286372,1276.3287143311982,2121.0855095526845,3642.6873156844526,5052.735024726677,5086.746748179622,4961.411975041574,4421.319674320363,3810.4035120162775,3832.260599300096,3453.183226334522,3463.525306376898,3335.1507761369207,3577.3855610625646,3755.6698837590734,3546.0531469816347,3374.436374690877,3431.14724364617,3443.455268276227,3443.455268276227,2433.366480046054,2292.1917714863857,2051.018615063789,1711.77733508511,1175.811328836107,1818.0513860033575,737.2548990146458,404.2460293581704,249.12361567404207,141.41084583827478,174.79400996893042,155.33667332497006,181.506645806809,171.95782772852635,151.37066299666893,144.5557470630215,184.68425429552525,136.33968802610693,68.95683252681347,174.1483360948058,177.17454061586966,96.88554347355816,126.09367930709033,144.38678918913266,263.4556566168892,263.4556566168892
222.16271164211457,18.042420216147192,2369.4512260842944,0,0,1100.9856059962513,648.26685136495,192.8268331056867,2959.249442230396,231.422236885589,43.36453952643608,434.93648984601464,-3.072178458356806,-0.02961921320917848,3.91426497448613,202,200,8,72,5,5,17,562.843208212704,623.6484678182115,403.8876280732634,167.46513884892664,71.86683738815596,288.1029656978436,39.657600362359744,13.7054082785222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.76832731939407,1.679515907245455,1.0130348954047492,0.42417081932287454,1.3485981744325692,151.8268804011653,0,0,2.158501048811148,2.158501048811148,2.158501048811148,2.158501048811148,2.158501048811148,2.158501048811148,2.158501048811148,2.158501048811148,2.158501048811148,2.158501048811148,2.158501048811148,2.158501048811148,2.158501048811148,2.158501048811148,2.158501048811148,2.158501048811148,2.158501048811148,2.158501048811148,1933.087733381716,2650.7166181210523,2524.117549600381,2563.4667449494527,2853.4278484407773,1218.8491003353483,2689.8163432549995,2639.2062955221345,2773.0205316747342,2773.0205316747342,2773.0205316747342,2773.0205316747342,2773.0205316747342,2773.0205316747342,2773.0205316747342,2773.0205316747342,2773.0205316747342,2773.0205316747342,2773.0205316747342,2773.0205316747342,2773.0205316747342,2773.0205316747342,2773.0205316747342,2773.0205316747342,2773.0205316747342,2773.0205316747342
